ndvi_d,slope_d,vh_d,n_seasons,days_to_POS,days_from_SOS,rel_pos,in_season,amplitude,peak_ndvi,los,lokasi,region,fase,sumber,truth3,pred3,pred6
0.2236037553477431,0.0022378476891988,-14.725000063578287,2,47.0,155.0,1.0763888888888888,0,0.138,0.34,144.0,04_Pekalongan04_Bojonglor02,Pekalongan,2,Drone (50x50),vegetative,vegetative,1
0.173210538460211,0.0039513629709425,-16.455833435058594,1,47.0,155.0,1.0763888888888888,0,0.122,0.267,144.0,04_Pekalongan04_Bojonglor02,Pekalongan,2,Drone (50x50),vegetative,vegetative,2
0.2793544428664276,0.0022630669329898,-17.57749891281128,1,47.0,155.0,1.1742424242424243,0,0.102,0.293,132.0,04_Pekalongan04_Bojonglor02,Pekalongan,2,Drone (50x50),vegetative,vegetative,2
0.1355659430816704,0.0011364352343217,-15.750832637151085,4,47.0,131.0,1.0916666666666666,0,0.263,0.35,120.0,04_Pekalongan04_Bojonglor02,Pekalongan,2,Drone (50x50),vegetative,vegetative,2
0.1709479685652517,0.0040924576908471,-17.5633331934611,1,47.0,155.0,1.0763888888888888,0,0.157,0.289,144.0,04_Pekalongan04_Bojonglor02,Pekalongan,2,Drone (50x50),vegetative,vegetative,2
0.2121692696288125,0.0028751223746446,-17.180833498636883,1,71.0,155.0,1.0763888888888888,0,0.149,0.345,144.0,04_Pekalongan04_Bojonglor02,Pekalongan,2,Drone (50x50),vegetative,vegetative,2
0.1552929859913654,0.0020199983253812,-17.244999567667644,3,47.0,59.0,1.2291666666666667,0,0.233,0.348,48.0,04_Pekalongan04_Bojonglor02,Pekalongan,2,Drone (50x50),vegetative,vegetative,2
0.1519358627482013,0.0021837000980266,-17.244999567667644,3,47.0,59.0,1.2291666666666667,0,0.237,0.348,48.0,04_Pekalongan04_Bojonglor02,Pekalongan,2,Drone (50x50),vegetative,vegetative,2
0.1270322630408669,0.0019195678528518,-18.069999535878495,1,47.0,155.0,0.9935897435897436,1,0.2,0.325,156.0,04_Pekalongan04_Bojonglor02,Pekalongan,2,Drone (50x50),vegetative,vegetative,2
0.1913762425733748,0.0043703373484522,-17.44249979654948,1,47.0,131.0,1.0916666666666666,0,0.113,0.287,120.0,03_Pekalongan03_Bojonglor01,Pekalongan,2,Drone (50x50),vegetative,vegetative,2
0.1935567181911521,0.0063697373911846,-17.874999523162842,3,47.0,59.0,1.6388888888888888,0,0.173,0.328,36.0,03_Pekalongan03_Bojonglor01,Pekalongan,2,Drone (50x50),vegetative,vegetative,2
0.2106979748059693,0.0037253902930571,-16.232500155766804,1,71.0,155.0,1.1742424242424243,0,0.174,0.334,132.0,03_Pekalongan03_Bojonglor01,Pekalongan,2,Drone (50x50),vegetative,vegetative,2
0.2292070717601013,0.0041600894237634,-15.9399995803833,1,71.0,143.0,1.0833333333333333,0,0.17,0.362,132.0,03_Pekalongan03_Bojonglor01,Pekalongan,2,Drone (50x50),vegetative,vegetative,2
0.1610169052493232,0.0027036489884562,-17.582499663035076,2,47.0,95.0,1.130952380952381,0,0.181,0.327,84.0,04_Pekalongan04_Bojonglor02,Pekalongan,2,Field Survey,vegetative,vegetative,2
0.1623602263775227,0.0026377269423086,-17.582499663035076,2,47.0,95.0,1.130952380952381,0,0.179,0.327,84.0,04_Pekalongan04_Bojonglor02,Pekalongan,2,Drone (50x50),vegetative,vegetative,2
0.2094254801821196,0.0017582546779352,-14.107499996821083,4,-49.0,35.0,0.2916666666666667,1,0.235,0.414,120.0,04_Pekalongan04_Bojonglor02,Pekalongan,2,Drone (50x50),vegetative,vegetative,2
0.2113864918776731,0.0036721594783719,-16.232500155766804,1,71.0,155.0,1.1742424242424243,0,0.171,0.333,132.0,03_Pekalongan03_Bojonglor01,Pekalongan,2,Drone (50x50),vegetative,vegetative,2
0.1829187036474061,0.00229950136768,-17.44749943415324,3,-49.0,23.0,0.2129629629629629,1,0.265,0.411,108.0,03_Pekalongan03_Bojonglor01,Pekalongan,2,Drone (50x50),vegetative,vegetative,2
0.3061314238343561,0.0057940425213863,-16.635833581288654,2,47.0,95.0,1.3194444444444444,0,0.143,0.336,72.0,04_Pekalongan04_Bojonglor02,Pekalongan,2,Drone (50x50),vegetative,vegetative,2
0.170571200535803,0.0041121502219331,-17.5633331934611,1,47.0,155.0,1.0763888888888888,0,0.158,0.289,144.0,04_Pekalongan04_Bojonglor02,Pekalongan,2,Field Survey,vegetative,vegetative,2
0.2099137511191289,0.0029831195360942,-17.180833498636883,1,71.0,155.0,1.0763888888888888,0,0.155,0.348,144.0,04_Pekalongan04_Bojonglor02,Pekalongan,2,Drone (50x50),vegetative,vegetative,2
0.2288770787589944,0.001968242921089,-16.441667079925537,1,47.0,155.0,1.2916666666666667,0,0.139,0.31,120.0,04_Pekalongan04_Bojonglor02,Pekalongan,2,Drone (50x50),vegetative,vegetative,2
0.1213176377819111,0.0022370809206227,-18.069999535878495,2,47.0,95.0,0.9895833333333334,1,0.206,0.325,96.0,04_Pekalongan04_Bojonglor02,Pekalongan,2,Drone (50x50),vegetative,vegetative,2
0.2110751873491187,0.0025031191529003,-16.876665512720745,3,47.0,59.0,2.458333333333333,0,0.191,0.34,24.0,03_Pekalongan03_Bojonglor01,Pekalongan,2,Drone (50x50),vegetative,vegetative,2
0.126458499212847,0.0028282490625002,-16.1299991607666,3,47.0,83.0,0.988095238095238,1,0.217,0.343,84.0,04_Pekalongan04_Bojonglor02,Pekalongan,2,Drone (50x50),vegetative,bare,1
0.1946175115029693,0.0062432819336447,-17.874999523162842,3,47.0,59.0,1.6388888888888888,0,0.172,0.328,36.0,03_Pekalongan03_Bojonglor01,Pekalongan,2,Drone (50x50),vegetative,vegetative,2
0.2295723149276753,0.0011280287786543,-15.53666623433431,5,47.0,95.0,1.3194444444444444,0,0.284,0.364,72.0,04_Pekalongan04_Bojonglor02,Pekalongan,2,Drone (50x50),vegetative,vegetative,2
0.1847954252313151,0.0046502952446998,-17.44249979654948,1,47.0,131.0,1.0916666666666666,0,0.118,0.286,120.0,03_Pekalongan03_Bojonglor01,Pekalongan,2,Drone (50x50),vegetative,vegetative,2
0.1851892389725484,0.0073674025165656,-17.874999523162842,3,47.0,59.0,2.458333333333333,0,0.2,0.328,24.0,03_Pekalongan03_Bojonglor01,Pekalongan,2,Drone (50x50),vegetative,vegetative,2
0.1729072212373434,0.0039650304843845,-16.455833435058594,1,47.0,155.0,1.0763888888888888,0,0.122,0.267,144.0,04_Pekalongan04_Bojonglor02,Pekalongan,2,Drone (50x50),vegetative,vegetative,2
0.204702277184129,0.0036062768474451,-16.365833520889282,1,71.0,155.0,1.2916666666666667,0,0.189,0.318,120.0,03_Pekalongan03_Bojonglor01,Pekalongan,2,Drone (50x50),vegetative,vegetative,2
0.1788689212075012,0.0036774545149609,-17.5633331934611,1,47.0,155.0,1.0763888888888888,0,0.147,0.289,144.0,04_Pekalongan04_Bojonglor02,Pekalongan,2,Drone (50x50),vegetative,vegetative,2
0.2381294504621888,0.0043208291102213,-17.13333257039388,1,71.0,155.0,1.1742424242424243,0,0.16,0.36,132.0,03_Pekalongan03_Bojonglor01,Pekalongan,2,Drone (50x50),vegetative,vegetative,2
0.2269233893874649,0.0021556753855673,-16.441667079925537,1,47.0,155.0,1.2916666666666667,0,0.146,0.31,120.0,04_Pekalongan04_Bojonglor02,Pekalongan,2,Drone (50x50),vegetative,vegetative,2
0.2287582080398661,0.0032458185042004,-16.04749933878581,2,-61.0,11.0,0.1018518518518518,1,0.128,0.332,108.0,03_Pekalongan03_Bojonglor01,Pekalongan,2,Drone (50x50),vegetative,vegetative,2
0.2248498524087518,0.0025705991377941,-14.176666339238484,1,59.0,155.0,1.0763888888888888,0,0.11,0.296,144.0,04_Pekalongan04_Bojonglor02,Pekalongan,2,Drone (50x50),vegetative,bare,1
0.2214559976399155,0.0022991908728263,-18.242499033610027,2,71.0,83.0,3.458333333333333,0,0.144,0.291,24.0,04_Pekalongan04_Bojonglor02,Pekalongan,2,Drone (50x50),vegetative,vegetative,2
0.1179948585793862,0.0032162121165512,-16.1299991607666,3,47.0,83.0,0.988095238095238,1,0.225,0.343,84.0,04_Pekalongan04_Bojonglor02,Pekalongan,2,Drone (50x50),vegetative,bare,1
0.1920998125221404,0.0023705593517888,-17.4583322207133,1,71.0,155.0,0.9935897435897436,1,0.167,0.348,156.0,04_Pekalongan04_Bojonglor02,Pekalongan,2,Field Survey,vegetative,bare,1
0.1486573958696378,0.0048840048982876,-16.21333368619283,3,47.0,131.0,1.0916666666666666,0,0.235,0.329,120.0,03_Pekalongan03_Bojonglor01,Pekalongan,2,Drone (50x50),vegetative,vegetative,2
0.2789458951515791,0.001406771058142,-17.264999230702717,1,71.0,155.0,1.6145833333333333,0,0.127,0.309,96.0,04_Pekalongan04_Bojonglor02,Pekalongan,2,Drone (50x50),vegetative,vegetative,3
0.2213989780176931,0.0023030709196133,-18.242499033610027,2,71.0,83.0,3.458333333333333,0,0.144,0.291,24.0,04_Pekalongan04_Bojonglor02,Pekalongan,2,Drone (50x50),vegetative,vegetative,2
0.2298746544278932,0.0031945604853343,-16.04749933878581,2,-61.0,11.0,0.1018518518518518,1,0.126,0.332,108.0,03_Pekalongan03_Bojonglor01,Pekalongan,2,Drone (50x50),vegetative,vegetative,2
0.2283330225320699,0.0032652747951101,-16.04749933878581,2,-61.0,11.0,0.1018518518518518,1,0.129,0.332,108.0,03_Pekalongan03_Bojonglor01,Pekalongan,2,Drone (50x50),vegetative,vegetative,2
0.2107881310803978,0.0037184292863703,-16.232500155766804,1,71.0,155.0,1.1742424242424243,0,0.173,0.334,132.0,03_Pekalongan03_Bojonglor01,Pekalongan,2,Drone (50x50),vegetative,vegetative,2
0.2241116204277236,0.0022216246750566,-14.725000063578287,2,47.0,155.0,1.0763888888888888,0,0.137,0.34,144.0,04_Pekalongan04_Bojonglor02,Pekalongan,2,Drone (50x50),vegetative,vegetative,1
0.2306173799899858,0.0011430470644179,-15.53666623433431,5,47.0,95.0,1.3194444444444444,0,0.274,0.364,72.0,04_Pekalongan04_Bojonglor02,Pekalongan,2,Drone (50x50),vegetative,vegetative,2
0.2174245027719715,0.0020490920337233,-17.15083368619283,2,71.0,83.0,1.7291666666666667,0,0.232,0.369,48.0,03_Pekalongan03_Bojonglor01,Pekalongan,2,Drone (50x50),vegetative,vegetative,2
0.1915794133162925,0.0023894563527735,-17.4583322207133,1,71.0,155.0,0.9935897435897436,1,0.169,0.348,156.0,04_Pekalongan04_Bojonglor02,Pekalongan,2,Drone (50x50),vegetative,bare,1
0.2550458153436487,0.0002303195848227,-15.41499956448873,1,71.0,155.0,1.6145833333333333,0,0.146,0.344,96.0,03_Pekalongan03_Bojonglor01,Pekalongan,2,Drone (50x50),vegetative,bare,6
0.1916667365812683,0.0023862836045474,-17.4583322207133,1,71.0,155.0,0.9935897435897436,1,0.168,0.348,156.0,04_Pekalongan04_Bojonglor02,Pekalongan,2,Drone (50x50),vegetative,bare,1
0.2200074149861759,0.0023982608798137,-18.242499033610027,2,71.0,83.0,3.458333333333333,0,0.15,0.293,24.0,04_Pekalongan04_Bojonglor02,Pekalongan,2,Drone (50x50),vegetative,vegetative,2
0.2244531258926595,0.003868026383495,-17.398333072662354,1,71.0,155.0,1.2916666666666667,0,0.226,0.374,120.0,03_Pekalongan03_Bojonglor01,Pekalongan,2,Field Survey,vegetative,vegetative,2
0.2266803340118725,0.0016641280221489,-14.107499996821083,3,-49.0,11.0,0.1145833333333333,1,0.199,0.39,96.0,04_Pekalongan04_Bojonglor02,Pekalongan,2,Drone (50x50),vegetative,vegetative,2
0.1934483105733394,0.0063826684748126,-17.874999523162842,3,47.0,59.0,1.6388888888888888,0,0.173,0.328,36.0,03_Pekalongan03_Bojonglor01,Pekalongan,2,Drone (50x50),vegetative,vegetative,2
0.2304759749651874,0.0011410163672136,-15.53666623433431,5,47.0,95.0,1.3194444444444444,0,0.275,0.364,72.0,04_Pekalongan04_Bojonglor02,Pekalongan,2,Drone (50x50),vegetative,vegetative,2
0.1514472558618929,0.0036637828691427,-17.23083297411601,4,23.0,35.0,0.9722222222222222,1,0.101,0.252,36.0,03_Pekalongan03_Bojonglor01,Pekalongan,2,Drone (50x50),vegetative,bare,1
0.1156636639825456,-0.0062562074949263,-16.84916639328003,4,11.0,131.0,0.9097222222222222,1,0.157,0.213,144.0,03_Pekalongan03_Bojonglor01,Pekalongan,6,Field Survey,bare,bare,5
0.2002904407354409,0.003277461382744,-15.62916628519694,1,71.0,155.0,1.2916666666666667,0,0.156,0.309,120.0,03_Pekalongan03_Bojonglor01,Pekalongan,2,Drone (50x50),vegetative,vegetative,2
0.2001690243642695,0.0032900852463484,-15.62916628519694,1,71.0,155.0,1.2916666666666667,0,0.157,0.31,120.0,03_Pekalongan03_Bojonglor01,Pekalongan,3,Drone (50x50),vegetative,vegetative,2
0.2277555119916005,0.0046457251910816,-15.75416628519694,1,59.0,95.0,1.130952380952381,0,0.109,0.275,84.0,04_Pekalongan04_Bojonglor02,Pekalongan,2,Drone (50x50),vegetative,vegetative,2
0.2194376463626504,0.0029093327432598,-14.176666339238484,1,59.0,155.0,1.0763888888888888,0,0.119,0.296,144.0,04_Pekalongan04_Bojonglor02,Pekalongan,2,Drone (50x50),vegetative,bare,1
0.2145696886785634,0.0032605932861547,-16.522499402364094,1,71.0,143.0,1.0833333333333333,0,0.207,0.364,132.0,03_Pekalongan03_Bojonglor01,Pekalongan,2,Drone (50x50),vegetative,vegetative,2
0.3781813077830143,0.0009825747031079,-16.88833236694336,0,5.0,65.0,0.7948717948717948,0,0.182,0.336,96.0,04_Pekalongan04_Bojonglor02,Pekalongan,2,Drone (50x50),vegetative,vegetative,2
0.1738940348735821,0.0039205614621522,-16.455833435058594,1,47.0,155.0,1.0763888888888888,0,0.121,0.267,144.0,04_Pekalongan04_Bojonglor02,Pekalongan,2,Field Survey,vegetative,vegetative,2
0.2099979847017435,0.0027235241498595,-16.876665512720745,3,47.0,59.0,2.458333333333333,0,0.199,0.339,24.0,03_Pekalongan03_Bojonglor01,Pekalongan,2,Drone (50x50),vegetative,vegetative,2
0.1634058082881943,0.0025864138157009,-17.582499663035076,2,47.0,95.0,1.130952380952381,0,0.178,0.327,84.0,04_Pekalongan04_Bojonglor02,Pekalongan,2,Drone (50x50),vegetative,vegetative,2
0.2294966861067639,0.003211922372522,-16.04749933878581,2,-61.0,11.0,0.1018518518518518,1,0.127,0.332,108.0,03_Pekalongan03_Bojonglor01,Pekalongan,2,Drone (50x50),vegetative,vegetative,2
0.2247675137098332,0.0022006587757972,-14.725000063578287,2,47.0,155.0,1.0763888888888888,0,0.137,0.34,144.0,04_Pekalongan04_Bojonglor02,Pekalongan,2,Field Survey,vegetative,vegetative,1
0.2295913864501103,0.0019724957672,-17.75,5,47.0,95.0,1.130952380952381,0,0.206,0.387,84.0,04_Pekalongan04_Bojonglor02,Pekalongan,2,Field Survey,vegetative,vegetative,2
0.1702310132857518,0.004085639909958,-16.455833435058594,1,47.0,155.0,1.0763888888888888,0,0.126,0.267,144.0,04_Pekalongan04_Bojonglor02,Pekalongan,2,Drone (50x50),vegetative,vegetative,2
0.2293132697371701,0.0032203530733894,-16.04749933878581,2,-61.0,11.0,0.1018518518518518,1,0.127,0.332,108.0,03_Pekalongan03_Bojonglor01,Pekalongan,2,Drone (50x50),vegetative,vegetative,2
0.2291200919849881,0.0032291997125645,-16.04749933878581,2,-61.0,11.0,0.1018518518518518,1,0.127,0.332,108.0,03_Pekalongan03_Bojonglor01,Pekalongan,2,Drone (50x50),vegetative,vegetative,2
0.2059257096781982,0.0025629973333394,-15.434166272481283,2,47.0,95.0,1.130952380952381,0,0.153,0.314,84.0,04_Pekalongan04_Bojonglor02,Pekalongan,2,Drone (50x50),vegetative,vegetative,2
0.2263342607025275,0.0010814920929275,-15.53666623433431,5,47.0,95.0,1.3194444444444444,0,0.313,0.364,72.0,04_Pekalongan04_Bojonglor02,Pekalongan,2,Drone (50x50),vegetative,vegetative,2
0.2367731587408142,0.0044561613007586,-17.13333257039388,1,71.0,155.0,1.1742424242424243,0,0.165,0.362,132.0,03_Pekalongan03_Bojonglor01,Pekalongan,2,Drone (50x50),vegetative,vegetative,2
0.1275385653652937,0.001321992809259,-15.750832637151085,4,47.0,131.0,1.0916666666666666,0,0.269,0.35,120.0,04_Pekalongan04_Bojonglor02,Pekalongan,2,Drone (50x50),vegetative,vegetative,2
0.2293725276695003,0.0032175899607993,-16.04749933878581,2,-61.0,11.0,0.1018518518518518,1,0.127,0.332,108.0,03_Pekalongan03_Bojonglor01,Pekalongan,2,Drone (50x50),vegetative,vegetative,2
0.2178901691875156,0.0030692455422893,-16.522499402364094,1,71.0,143.0,1.0833333333333333,0,0.196,0.36,132.0,03_Pekalongan03_Bojonglor,Pekalongan,2,Field Survey,vegetative,vegetative,2
0.2148713234070049,0.0032431097646747,-16.522499402364094,1,71.0,143.0,1.0833333333333333,0,0.206,0.364,132.0,03_Pekalongan03_Bojonglor01,Pekalongan,2,Drone (50x50),vegetative,vegetative,2
0.2122711081561178,0.0022583871143436,-16.876665512720745,3,47.0,59.0,2.458333333333333,0,0.183,0.34,24.0,03_Pekalongan03_Bojonglor01,Pekalongan,2,Field Survey,vegetative,vegetative,2
0.1553623273248561,0.0036357157228938,-14.142499367396036,3,47.0,95.0,0.9895833333333334,1,0.172,0.327,96.0,04_Pekalongan04_Bojonglor02,Pekalongan,2,Drone (50x50),vegetative,bare,1
0.2038413829053136,0.00264212452113,-15.434166272481283,2,47.0,95.0,1.130952380952381,0,0.155,0.314,84.0,04_Pekalongan04_Bojonglor02,Pekalongan,2,Drone (50x50),vegetative,vegetative,2
0.2225427299373579,0.0044094392513719,-16.547499179840088,1,71.0,155.0,1.0763888888888888,0,0.183,0.373,144.0,03_Pekalongan03_Bojonglor01,Pekalongan,2,Drone (50x50),vegetative,vegetative,2
0.2222012766733047,0.0022480815733221,-18.242499033610027,2,71.0,83.0,3.458333333333333,0,0.141,0.29,24.0,04_Pekalongan04_Bojonglor02,Pekalongan,2,Drone (50x50),vegetative,vegetative,2
0.3048384365388147,0.0013936849919514,-15.862499952316284,1,107.0,143.0,1.3240740740740742,0,0.128,0.39,108.0,04_Pekalongan04_Bojonglor02,Pekalongan,2,Drone (50x50),vegetative,bare,6
0.1752005817067883,0.0038616765383349,-16.455833435058594,1,47.0,155.0,1.0763888888888888,0,0.12,0.267,144.0,04_Pekalongan04_Bojonglor02,Pekalongan,2,Drone (50x50),vegetative,vegetative,2
0.229731997283773,0.0032011389006672,-16.04749933878581,2,-61.0,11.0,0.1018518518518518,1,0.126,0.332,108.0,03_Pekalongan03_Bojonglor01,Pekalongan,2,Drone (50x50),vegetative,vegetative,2
0.2249040537568138,0.0034224727434805,-16.04749933878581,2,-61.0,11.0,0.1018518518518518,1,0.135,0.334,108.0,03_Pekalongan03_Bojonglor01,Pekalongan,2,Drone (50x50),vegetative,vegetative,2
0.2260379359428249,0.0048751575124592,-15.75416628519694,1,59.0,95.0,1.130952380952381,0,0.112,0.275,84.0,04_Pekalongan04_Bojonglor02,Pekalongan,2,Drone (50x50),vegetative,vegetative,2
0.1920968029993667,0.0043396831133565,-17.44249979654948,1,47.0,131.0,1.0916666666666666,0,0.112,0.287,120.0,03_Pekalongan03_Bojonglor01,Pekalongan,2,Drone (50x50),vegetative,vegetative,2
0.199981169464548,0.0033096520114967,-15.62916628519694,1,71.0,155.0,1.2916666666666667,0,0.158,0.31,120.0,03_Pekalongan03_Bojonglor01,Pekalongan,2,Field Survey,vegetative,vegetative,2
0.2093016303927476,1.1734677624889583e-05,-16.852499961853027,3,47.0,131.0,1.3645833333333333,0,0.15,0.318,96.0,03_Pekalongan03_Bojonglor01,Pekalongan,1,Field Survey,bare,vegetative,2
0.3049736159047432,0.0013820786454332,-15.862499952316284,1,107.0,143.0,1.3240740740740742,0,0.127,0.39,108.0,04_Pekalongan04_Bojonglor02,Pekalongan,2,Drone (50x50),vegetative,bare,6
0.1327418947418188,0.0016023338194521,-18.069999535878495,1,47.0,131.0,0.9924242424242424,1,0.195,0.325,132.0,04_Pekalongan04_Bojonglor02,Pekalongan,2,Drone (50x50),vegetative,vegetative,2
0.2253396848012624,0.0034025142060077,-16.04749933878581,2,-61.0,11.0,0.1018518518518518,1,0.134,0.334,108.0,03_Pekalongan03_Bojonglor01,Pekalongan,2,Drone (50x50),vegetative,vegetative,2
0.3049456151529127,0.0013845638213499,-15.862499952316284,1,107.0,143.0,1.3240740740740742,0,0.127,0.39,108.0,04_Pekalongan04_Bojonglor02,Pekalongan,2,Drone (50x50),vegetative,bare,6
0.2292845349594313,0.0043633246427583,-16.228332201639812,4,47.0,59.0,1.2291666666666667,0,0.108,0.292,48.0,04_Pekalongan04_Bojonglor02,Pekalongan,2,Drone (50x50),vegetative,vegetative,2
0.3783933355784111,0.0009871642923669,-16.88833236694336,0,5.0,65.0,0.7948717948717948,0,0.182,0.336,96.0,04_Pekalongan04_Bojonglor02,Pekalongan,2,Drone (50x50),vegetative,vegetative,2
0.3060350871467643,0.0012908838321369,-15.862499952316284,1,107.0,143.0,1.3240740740740742,0,0.118,0.385,108.0,04_Pekalongan04_Bojonglor02,Pekalongan,2,Drone (50x50),vegetative,bare,6
0.2271480159514057,0.0041056687462898,-16.547499179840088,1,71.0,155.0,1.0763888888888888,0,0.171,0.367,144.0,03_Pekalongan03_Bojonglor01,Pekalongan,6,Drone (50x50),bare,vegetative,2
0.3053592688969548,0.0013489208606949,-15.862499952316284,1,107.0,143.0,1.3240740740740742,0,0.124,0.388,108.0,04_Pekalongan04_Bojonglor02,Pekalongan,2,Drone (50x50),vegetative,bare,6
0.1257120938110794,0.0019929371140449,-18.069999535878495,2,47.0,95.0,0.9895833333333334,1,0.202,0.325,96.0,04_Pekalongan04_Bojonglor02,Pekalongan,2,Drone (50x50),vegetative,vegetative,2
0.2274809871807093,0.0040837082976771,-16.547499179840088,1,71.0,155.0,1.0763888888888888,0,0.17,0.367,144.0,03_Pekalongan03_Bojonglor01,Pekalongan,2,Drone (50x50),vegetative,vegetative,2
0.2295750371839734,0.0032083305338107,-16.04749933878581,2,-61.0,11.0,0.1018518518518518,1,0.127,0.332,108.0,03_Pekalongan03_Bojonglor01,Pekalongan,2,Drone (50x50),vegetative,vegetative,2
0.228280040433644,0.0032677350133205,-16.04749933878581,2,-61.0,11.0,0.1018518518518518,1,0.129,0.332,108.0,03_Pekalongan03_Bojonglor01,Pekalongan,2,Drone (50x50),vegetative,vegetative,2
0.142524960019394,0.0042448921537646,-17.23083297411601,4,23.0,35.0,1.4583333333333333,0,0.114,0.252,24.0,03_Pekalongan03_Bojonglor01,Pekalongan,2,Drone (50x50),vegetative,vegetative,2
0.2294944311913263,0.0019306232477348,-17.75,5,47.0,95.0,1.130952380952381,0,0.205,0.387,84.0,04_Pekalongan04_Bojonglor02,Pekalongan,2,Drone (50x50),vegetative,vegetative,2
0.2158759847181938,0.0017230717619507,-14.107499996821083,4,-49.0,35.0,0.2916666666666667,1,0.216,0.405,120.0,04_Pekalongan04_Bojonglor02,Pekalongan,2,Drone (50x50),vegetative,vegetative,2
0.2249774930591688,0.00424884216312,-16.547499179840088,1,71.0,155.0,1.0763888888888888,0,0.176,0.37,144.0,03_Pekalongan03_Bojonglor01,Pekalongan,2,Drone (50x50),vegetative,vegetative,2
0.2227666784895401,0.0043946676355507,-16.547499179840088,1,71.0,155.0,1.0763888888888888,0,0.182,0.372,144.0,03_Pekalongan03_Bojonglor01,Pekalongan,2,Drone (50x50),vegetative,vegetative,2
0.1454297234777165,0.0019586461805289,-16.1299991607666,3,47.0,83.0,1.7291666666666667,0,0.214,0.343,48.0,04_Pekalongan04_Bojonglor02,Pekalongan,2,Drone (50x50),vegetative,vegetative,2
0.2126799733677909,0.0035721807706504,-16.232500155766804,1,71.0,155.0,1.1742424242424243,0,0.167,0.332,132.0,03_Pekalongan03_Bojonglor01,Pekalongan,2,Drone (50x50),vegetative,vegetative,2
0.3048542312710958,0.0013923314113394,-15.862499952316284,1,107.0,143.0,1.3240740740740742,0,0.128,0.39,108.0,04_Pekalongan04_Bojonglor02,Pekalongan,2,Drone (50x50),vegetative,bare,6
0.1751459159132622,0.0038641454764823,-16.455833435058594,1,47.0,155.0,1.0763888888888888,0,0.12,0.267,144.0,04_Pekalongan04_Bojonglor02,Pekalongan,2,Drone (50x50),vegetative,vegetative,2
0.2295967641611882,0.0041342354405802,-15.9399995803833,1,71.0,143.0,1.0833333333333333,0,0.169,0.362,132.0,03_Pekalongan03_Bojonglor01,Pekalongan,2,Field Survey,vegetative,vegetative,2
0.181137301894407,0.0024565522244693,-17.44749943415324,3,-49.0,23.0,0.2129629629629629,1,0.273,0.417,108.0,03_Pekalongan03_Bojonglor01,Pekalongan,2,Drone (50x50),vegetative,vegetative,2
0.2303025643665094,0.0031749742608213,-16.04749933878581,2,-61.0,11.0,0.1018518518518518,1,0.125,0.331,108.0,03_Pekalongan03_Bojonglor01,Pekalongan,2,Drone (50x50),vegetative,vegetative,2
0.231047905627914,0.0011492695910751,-15.53666623433431,5,47.0,95.0,1.3194444444444444,0,0.27,0.364,72.0,04_Pekalongan04_Bojonglor02,Pekalongan,2,Field Survey,vegetative,vegetative,2
0.2296899099242165,0.0011297143976116,-15.53666623433431,5,47.0,95.0,1.3194444444444444,0,0.283,0.364,72.0,04_Pekalongan04_Bojonglor02,Pekalongan,2,Drone (50x50),vegetative,vegetative,2
0.2797757338381429,0.0012836405183958,-17.264999230702717,1,71.0,155.0,1.6145833333333333,0,0.118,0.307,96.0,04_Pekalongan04_Bojonglor02,Pekalongan,2,Drone (50x50),vegetative,vegetative,3
0.3049800366474,0.0013815152918165,-15.862499952316284,1,107.0,143.0,1.3240740740740742,0,0.127,0.39,108.0,04_Pekalongan04_Bojonglor02,Pekalongan,2,Field Survey,vegetative,bare,6
0.2044620445061983,0.0017853207322194,-14.107499996821083,4,-49.0,35.0,0.2916666666666667,1,0.249,0.42,120.0,04_Pekalongan04_Bojonglor02,Pekalongan,2,Field Survey,vegetative,vegetative,2
0.2249610176319139,0.0042499326068315,-16.547499179840088,1,71.0,155.0,1.0763888888888888,0,0.176,0.37,144.0,03_Pekalongan03_Bojonglor01,Pekalongan,2,Drone (50x50),vegetative,vegetative,2
0.2799443439886209,0.0012586121008061,-17.264999230702717,1,71.0,155.0,1.6145833333333333,0,0.117,0.307,96.0,04_Pekalongan04_Bojonglor02,Pekalongan,2,Drone (50x50),vegetative,vegetative,3
0.1973244955714328,0.0029330490490342,-14.142499367396036,3,47.0,95.0,1.130952380952381,0,0.153,0.335,84.0,04_Pekalongan04_Bojonglor02,Pekalongan,2,Drone (50x50),vegetative,bare,1
0.2297508845537596,0.0020402395188239,-17.75,5,47.0,71.0,1.1833333333333331,0,0.207,0.387,60.0,04_Pekalongan04_Bojonglor02,Pekalongan,2,Drone (50x50),vegetative,vegetative,2
0.2103819001914185,0.0026449392554681,-16.876665512720745,3,47.0,59.0,2.458333333333333,0,0.196,0.34,24.0,03_Pekalongan03_Bojonglor01,Pekalongan,2,Drone (50x50),vegetative,vegetative,2
0.156594258047701,0.0025049665000765,-14.978333075841268,2,23.0,155.0,1.0763888888888888,0,0.13,0.268,144.0,03_Pekalongan03_Bojonglor01,Pekalongan,2,Drone (50x50),vegetative,bare,1
0.2187708024798977,0.004658237391954,-16.547499179840088,1,71.0,155.0,1.0763888888888888,0,0.193,0.377,144.0,03_Pekalongan03_Bojonglor01,Pekalongan,2,Drone (50x50),vegetative,vegetative,2
0.2038099487976463,0.0026433173091586,-15.434166272481283,2,47.0,95.0,1.130952380952381,0,0.155,0.314,84.0,04_Pekalongan04_Bojonglor02,Pekalongan,2,Drone (50x50),vegetative,vegetative,2
