fase,region,lokasi,sumber,pred3_ridge,pred3_lgbm
3,Semarang_Demak,23_Ungaran01_Gogik,Drone (rice field),vegetative,vegetative
6,Semarang_Demak,23_Ungaran01_Gogik,Drone (rice field),bare,bare
6,Semarang_Demak,23_Ungaran01_Gogik,Drone (rice field),bare,bare
3,Semarang_Demak,23_Ungaran01_Gogik,Drone (rice field),bare,bare
3,Semarang_Demak,23_Ungaran01_Gogik,Drone (rice field),vegetative,vegetative
3,Semarang_Demak,23_Ungaran01_Gogik,Drone (rice field),bare,bare
3,Semarang_Demak,23_Ungaran01_Gogik,Drone (rice field),bare,bare
6,Semarang_Demak,23_Ungaran01a_Gogik,Drone (rice field),bare,bare
3,Semarang_Demak,23_Ungaran01_Gogik,Drone (rice field),vegetative,vegetative
6,Semarang_Demak,23_Ungaran01_Gogik,Drone (rice field),generative,generative
6,Semarang_Demak,23_Ungaran01_Gogik,Drone (rice field),bare,bare
4,Semarang_Demak,23_Ungaran01_Gogik,Drone (rice field),bare,bare
4,Semarang_Demak,23_Ungaran01_Gogik,Drone (rice field),bare,bare
3,Semarang_Demak,23_Ungaran01_Gogik,Drone (rice field),vegetative,vegetative
6,Semarang_Demak,23_Ungaran01_Gogik,Drone (rice field),generative,generative
2,Semarang_Demak,,Drone (rice field),vegetative,vegetative
4,Semarang_Demak,,Drone (rice field),generative,generative
1,Pekalongan,07_Kendal03_Bangunrejo,Drone (rice field),bare,bare
1,Pekalongan,07_Kendal03_Bangunrejo,Drone (rice field),bare,bare
1,Pekalongan,07_Kendal03_Bangunrejo,Drone (rice field),bare,bare
1,Pekalongan,07_Kendal03_Bangunrejo,Drone (rice field),vegetative,vegetative
1,Pekalongan,07_Kendal03_Bangunrejo,Drone (rice field),vegetative,vegetative
1,Pekalongan,07_Kendal03_Bangunrejo,Drone (rice field),bare,bare
1,Pekalongan,07_Kendal03_Bangunrejo,Drone (rice field),bare,bare
1,Pekalongan,07_Kendal03_Bangunrejo,Drone (rice field),vegetative,vegetative
1,Pekalongan,07_Kendal03_Bangunrejo,Drone (rice field),bare,bare
1,Pekalongan,07_Kendal03_Bangunrejo,Drone (rice field),bare,bare
1,Pekalongan,07_Kendal03_Bangunrejo,Drone (rice field),bare,bare
1,Pekalongan,07_Kendal03_Bangunrejo,Drone (rice field),bare,bare
1,Pekalongan,07_Kendal03_Bangunrejo,Drone (rice field),bare,bare
1,Pekalongan,07_Kendal03_Bangunrejo,Drone (rice field),bare,bare
1,Pekalongan,07_Kendal03_Bangunrejo,Drone (rice field),bare,bare
1,Pekalongan,07_Kendal03_Bangunrejo,Drone (rice field),bare,bare
1,Pekalongan,07_Kendal03_Bangunrejo,Drone (rice field),bare,bare
1,Pekalongan,07_Kendal03_Bangunrejo,Drone (rice field),bare,bare
1,Pekalongan,07_Kendal03_Bangunrejo,Drone (rice field),bare,bare
1,Pekalongan,07_Kendal03_Bangunrejo,Drone (rice field),bare,bare
1,Pekalongan,07_Kendal03_Bangunrejo,Drone (rice field),bare,bare
1,Pekalongan,07_Kendal03_Bangunrejo,Drone (rice field),bare,bare
1,Pekalongan,07_Kendal03_Bangunrejo,Drone (rice field),bare,bare
6,Pekalongan,07_Kendal03_Bangunrejo,Drone (rice field),bare,bare
1,Pekalongan,07_Kendal03_Bangunrejo,Drone (rice field),vegetative,vegetative
1,Pekalongan,07_Kendal03_Bangunrejo,Drone (rice field),bare,bare
1,Pekalongan,07_Kendal03_Bangunrejo,Drone (rice field),bare,bare
1,Pekalongan,07_Kendal03_Bangunrejo,Drone (rice field),bare,bare
1,Pekalongan,07_Kendal03_Bangunrejo,Drone (rice field),bare,bare
1,Pekalongan,07_Kendal03_Bangunrejo,Drone (rice field),bare,bare
1,Pekalongan,07_Kendal03_Bangunrejo,Drone (rice field),bare,bare
1,Pekalongan,07_Kendal03_Bangunrejo,Drone (rice field),bare,bare
1,Pekalongan,07_Kendal03_Bangunrejo,Drone (rice field),vegetative,bare
1,Pekalongan,07_Kendal03_Bangunrejo,Drone (rice field),vegetative,vegetative
1,Pekalongan,07_Kendal03_Bangunrejo,Drone (rice field),bare,bare
1,Pekalongan,07_Kendal03_Bangunrejo,Drone (rice field),bare,bare
1,Pekalongan,07_Kendal03_Bangunrejo,Drone (rice field),bare,bare
1,Pekalongan,07_Kendal03_Bangunrejo,Drone (rice field),bare,bare
1,Pekalongan,07_Kendal03_Bangunrejo,Drone (rice field),bare,bare
1,Pekalongan,07_Kendal03_Bangunrejo,Drone (rice field),bare,bare
1,Pekalongan,07_Kendal03_Bangunrejo,Drone (rice field),bare,bare
1,Pekalongan,07_Kendal03_Bangunrejo,Drone (rice field),bare,bare
1,Pekalongan,07_Kendal03_Bangunrejo,Drone (rice field),bare,bare
1,Pekalongan,07_Kendal03_Bangunrejo,Drone (rice field),bare,bare
6,Pekalongan,07_Kendal03_Bangunrejo,Drone (rice field),bare,bare
1,Pekalongan,07_Kendal03_Bangunrejo,Drone (rice field),bare,bare
2,Pekalongan,07_Kendal03_Bangunrejo,Drone (rice field),bare,bare
2,Pekalongan,07_Kendal03_Bangunrejo,Drone (rice field),bare,bare
1,Pekalongan,07_Kendal03_Bangunrejo,Drone (rice field),bare,bare
1,Pekalongan,07_Kendal03_Bangunrejo,Drone (rice field),bare,bare
1,Pekalongan,07_Kendal03_Bangunrejo,Drone (rice field),bare,bare
1,Pekalongan,07_Kendal03_Bangunrejo,Drone (rice field),bare,bare
1,Pekalongan,07_Kendal03_Bangunrejo,Drone (rice field),bare,bare
6,Pekalongan,07_Kendal03_Bangunrejo,Drone (rice field),bare,bare
1,Pekalongan,07_Kendal03_Bangunrejo,Drone (rice field),bare,bare
1,Pekalongan,07_Kendal03_Bangunrejo,Drone (rice field),bare,bare
1,Pekalongan,07_Kendal03_Bangunrejo,Drone (rice field),bare,bare
1,Pekalongan,07_Kendal03_Bangunrejo,Drone (rice field),bare,bare
1,Pekalongan,07_Kendal03_Bangunrejo,Drone (rice field),bare,bare
1,Pekalongan,07_Kendal03_Bangunrejo,Drone (rice field),vegetative,bare
1,Pekalongan,07_Kendal03_Bangunrejo,Drone (rice field),bare,bare
1,Pekalongan,07_Kendal03_Bangunrejo,Drone (rice field),bare,bare
1,Pekalongan,07_Kendal03_Bangunrejo,Drone (rice field),bare,bare
1,Pekalongan,07_Kendal03_Bangunrejo,Drone (rice field),vegetative,bare
1,Pekalongan,07_Kendal03_Bangunrejo,Drone (rice field),bare,bare
1,Pekalongan,07_Kendal03_Bangunrejo,Drone (rice field),bare,bare
1,Pekalongan,07_Kendal03_Bangunrejo,Drone (rice field),bare,bare
6,Pekalongan,07_Kendal03_Bangunrejo,Drone (rice field),bare,bare
1,Pekalongan,07_Kendal03_Bangunrejo,Drone (rice field),vegetative,bare
1,Pekalongan,07_Kendal03_Bangunrejo,Drone (rice field),bare,bare
2,Pekalongan,07_Kendal03_Bangunrejo,Drone (rice field),bare,bare
6,Pekalongan,07_Kendal03_Bangunrejo,Drone (rice field),bare,bare
2,Pekalongan,07_Kendal03_Bangunrejo,Drone (rice field),bare,bare
1,Pekalongan,07_Kendal03_Bangunrejo,Drone (rice field),bare,bare
1,Pekalongan,07_Kendal03_Bangunrejo,Drone (rice field),bare,bare
1,Pekalongan,07_Kendal03_Bangunrejo,Drone (rice field),bare,bare
1,Pekalongan,07_Kendal03_Bangunrejo,Drone (rice field),bare,bare
1,Pekalongan,07_Kendal03_Bangunrejo,Drone (rice field),bare,bare
1,Pekalongan,07_Kendal03_Bangunrejo,Drone (rice field),bare,bare
1,Pekalongan,07_Kendal03_Bangunrejo,Drone (rice field),bare,bare
1,Pekalongan,07_Kendal03_Bangunrejo,Drone (rice field),bare,bare
1,Pekalongan,07_Kendal03_Bangunrejo,Drone (rice field),bare,bare
1,Pekalongan,07_Kendal03_Bangunrejo,Drone (rice field),bare,bare
1,Pekalongan,07_Kendal03_Bangunrejo,Drone (rice field),bare,bare
1,Pekalongan,07_Kendal03_Bangunrejo,Drone (rice field),bare,bare
1,Pekalongan,07_Kendal03_Bangunrejo,Drone (rice field),bare,bare
1,Pekalongan,07_Kendal03_Bangunrejo,Drone (rice field),bare,bare
1,Pekalongan,07_Kendal03_Bangunrejo,Drone (rice field),bare,bare
1,Pekalongan,07_Kendal03_Bangunrejo,Drone (rice field),bare,bare
1,Pekalongan,07_Kendal03_Bangunrejo,Drone (rice field),bare,bare
1,Pekalongan,07_Kendal03_Bangunrejo,Drone (rice field),vegetative,bare
1,Pekalongan,07_Kendal03_Bangunrejo,Drone (rice field),bare,bare
1,Pekalongan,07_Kendal03_Bangunrejo,Drone (rice field),bare,bare
1,Pekalongan,07_Kendal03_Bangunrejo,Drone (rice field),bare,bare
6,Pekalongan,07_Kendal03_Bangunrejo,Drone (rice field),bare,bare
6,Pekalongan,07_Kendal03_Bangunrejo,Drone (rice field),bare,bare
1,Pekalongan,07_Kendal03_Bangunrejo,Drone (rice field),bare,bare
2,Pekalongan,07_Kendal03_Bangunrejo,Drone (rice field),bare,bare
1,Pekalongan,07_Kendal03_Bangunrejo,Drone (rice field),bare,bare
1,Pekalongan,07_Kendal03_Bangunrejo,Drone (rice field),bare,bare
1,Pekalongan,07_Kendal03_Bangunrejo,Drone (rice field),bare,bare
1,Pekalongan,07_Kendal03_Bangunrejo,Drone (rice field),bare,bare
6,Pekalongan,07_Kendal03_Bangunrejo,Drone (rice field),bare,bare
1,Pekalongan,07_Kendal03_Bangunrejo,Drone (rice field),bare,bare
1,Pekalongan,07_Kendal03_Bangunrejo,Drone (rice field),bare,bare
1,Pekalongan,07_Kendal03_Bangunrejo,Drone (rice field),bare,bare
1,Pekalongan,07_Kendal03_Bangunrejo,Drone (rice field),bare,bare
6,Pekalongan,07_Kendal03_Bangunrejo,Drone (rice field),bare,bare
1,Pekalongan,07_Kendal03_Bangunrejo,Drone (rice field),bare,bare
1,Pekalongan,07_Kendal03_Bangunrejo,Drone (rice field),bare,bare
1,Pekalongan,07_Kendal03_Bangunrejo,Drone (rice field),bare,bare
1,Pekalongan,07_Kendal03_Bangunrejo,Drone (rice field),bare,bare
1,Pekalongan,07_Kendal03_Bangunrejo,Drone (rice field),bare,bare
6,Pekalongan,07_Kendal03_Bangunrejo,Drone (rice field),bare,bare
1,Pekalongan,07_Kendal03_Bangunrejo,Drone (rice field),bare,bare
1,Pekalongan,07_Kendal03_Bangunrejo,Drone (rice field),bare,bare
1,Pekalongan,07_Kendal03_Bangunrejo,Drone (rice field),bare,bare
1,Pekalongan,07_Kendal03_Bangunrejo,Drone (rice field),vegetative,bare
1,Pekalongan,07_Kendal03_Bangunrejo,Drone (rice field),bare,bare
1,Pekalongan,07_Kendal03_Bangunrejo,Drone (rice field),bare,bare
6,Pekalongan,07_Kendal03_Bangunrejo,Drone (rice field),generative,bare
6,Pekalongan,07_Kendal03_Bangunrejo,Drone (rice field),bare,bare
1,Pekalongan,07_Kendal03_Bangunrejo,Drone (rice field),bare,bare
6,Pekalongan,07_Kendal03_Bangunrejo,Drone (rice field),bare,bare
1,Pekalongan,07_Kendal03_Bangunrejo,Drone (rice field),bare,bare
1,Pekalongan,07_Kendal03_Bangunrejo,Drone (rice field),bare,bare
1,Pekalongan,07_Kendal03_Bangunrejo,Drone (rice field),bare,bare
2,Pekalongan,07_Kendal03_Bangunrejo,Drone (rice field),bare,bare
1,Pekalongan,07_Kendal03_Bangunrejo,Drone (rice field),bare,bare
1,Pekalongan,07_Kendal03_Bangunrejo,Drone (rice field),bare,bare
1,Pekalongan,07_Kendal03_Bangunrejo,Drone (rice field),bare,bare
1,Pekalongan,07_Kendal03_Bangunrejo,Drone (rice field),bare,bare
6,Pekalongan,07_Kendal03_Bangunrejo,Drone (rice field),generative,bare
1,Pekalongan,07_Kendal03_Bangunrejo,Drone (rice field),bare,bare
1,Pekalongan,07_Kendal03_Bangunrejo,Drone (rice field),bare,bare
1,Pekalongan,07_Kendal03_Bangunrejo,Drone (rice field),bare,bare
6,Pekalongan,07_Kendal03_Bangunrejo,Drone (rice field),bare,bare
6,Pekalongan,07_Kendal03_Bangunrejo,Drone (rice field),bare,bare
1,Pekalongan,07_Kendal03_Bangunrejo,Drone (rice field),bare,bare
1,Pekalongan,07_Kendal03_Bangunrejo,Drone (rice field),bare,bare
1,Pekalongan,07_Kendal03_Bangunrejo,Drone (rice field),bare,bare
1,Pekalongan,07_Kendal03_Bangunrejo,Drone (rice field),bare,bare
4,Semarang_Demak,10_Demak02_Kalitengah,Drone (rice field),bare,bare
4,Semarang_Demak,09_Demak01_Kembangarum,Drone (rice field),generative,bare
4,Semarang_Demak,09_Demak01_Kembangarum,Drone (rice field),bare,bare
4,Semarang_Demak,09_Demak01_Kembangarum,Drone (rice field),bare,generative
4,Semarang_Demak,10_Demak02_Kalitengah,Drone (rice field),generative,generative
4,Semarang_Demak,10_Demak02_Kalitengah,Drone (rice field),generative,generative
4,Semarang_Demak,09_Demak01_Kembangarum,Drone (rice field),bare,bare
4,Semarang_Demak,09_Demak01_Kembangarum,Drone (rice field),bare,generative
4,Semarang_Demak,09_Demak01_Kembangarum,Drone (rice field),generative,generative
4,Semarang_Demak,10_Demak02_Kalitengah,Drone (rice field),generative,bare
4,Semarang_Demak,09_Demak01_Kembangarum,Drone (rice field),generative,bare
4,Semarang_Demak,09_Demak01_Kembangarum,Drone (rice field),bare,bare
4,Semarang_Demak,09_Demak01_Kembangarum,Drone (rice field),bare,generative
4,Semarang_Demak,09_Demak01_Kembangarum,Drone (rice field),bare,bare
4,Semarang_Demak,09_Demak01_Kembangarum,Drone (rice field),bare,bare
4,Semarang_Demak,10_Demak02_Kalitengah,Drone (rice field),generative,generative
4,Semarang_Demak,09_Demak01_Kembangarum,Drone (rice field),generative,generative
4,Semarang_Demak,10_Demak02_Kalitengah,Drone (rice field),bare,bare
4,Semarang_Demak,09_Demak01_Kembangarum,Drone (rice field),generative,bare
4,Semarang_Demak,09_Demak01_Kembangarum,Drone (rice field),generative,bare
4,Semarang_Demak,09_Demak01_Kembangarum,Drone (rice field),generative,bare
4,Semarang_Demak,09_Demak01_Kembangarum,Drone (rice field),bare,bare
4,Semarang_Demak,09_Demak01_Kembangarum,Drone (rice field),bare,bare
4,Semarang_Demak,09_Demak01_Kembangarum,Drone (rice field),bare,bare
4,Semarang_Demak,09_Demak01_Kembangarum,Drone (rice field),bare,bare
4,Semarang_Demak,10_Demak02_Kalitengah,Drone (rice field),bare,bare
4,Semarang_Demak,10_Demak02_Kalitengah,Drone (rice field),vegetative,generative
4,Semarang_Demak,09_Demak01_Kembangarum,Drone (rice field),generative,bare
4,Semarang_Demak,09_Demak01_Kembangarum,Drone (rice field),generative,generative
4,Semarang_Demak,10_Demak02_Kalitengah,Drone (rice field),bare,bare
4,Semarang_Demak,09_Demak01_Kembangarum,Drone (rice field),generative,bare
4,Semarang_Demak,10_Demak02_Kalitengah,Drone (rice field),generative,generative
4,Semarang_Demak,09_Demak01_Kembangarum,Drone (rice field),bare,bare
4,Semarang_Demak,09_Demak01_Kembangarum,Drone (rice field),bare,bare
4,Semarang_Demak,09_Demak01_Kembangarum,Drone (rice field),bare,generative
4,Semarang_Demak,09_Demak01_Kembangarum,Drone (rice field),bare,generative
4,Semarang_Demak,10_Demak02_Kalitengah,Drone (rice field),generative,generative
4,Semarang_Demak,09_Demak01_Kembangarum,Drone (rice field),bare,bare
4,Semarang_Demak,09_Demak01_Kembangarum,Drone (rice field),generative,bare
4,Semarang_Demak,10_Demak02_Kalitengah,Drone (rice field),generative,bare
4,Semarang_Demak,10_Demak02_Kalitengah,Drone (rice field),generative,bare
4,Semarang_Demak,09_Demak01_Kembangarum,Drone (rice field),bare,bare
4,Semarang_Demak,09_Demak01_Kembangarum,Drone (rice field),generative,generative
4,Semarang_Demak,09_Demak01_Kembangarum,Drone (rice field),generative,bare
4,Semarang_Demak,10_Demak02_Kalitengah,Drone (rice field),generative,bare
4,Semarang_Demak,10_Demak02_Kalitengah,Drone (rice field),generative,bare
4,Semarang_Demak,10_Demak02_Kalitengah,Drone (rice field),generative,generative
4,Semarang_Demak,10_Demak02_Kalitengah,Drone (rice field),bare,bare
4,Semarang_Demak,10_Demak02_Kalitengah,Drone (rice field),generative,generative
4,Semarang_Demak,10_Demak02_Kalitengah,Drone (rice field),generative,bare
4,Semarang_Demak,10_Demak02_Kalitengah,Drone (rice field),generative,vegetative
4,Semarang_Demak,10_Demak02_Kalitengah,Drone (rice field),generative,generative
3,Semarang_Demak,10_Demak02_Kalitengah,Drone (rice field),generative,bare
4,Semarang_Demak,10_Demak02_Kalitengah,Drone (rice field),bare,bare
4,Semarang_Demak,10_Demak02_Kalitengah,Drone (rice field),generative,bare
4,Semarang_Demak,09_Demak01_Kembangarum,Drone (rice field),generative,bare
4,Semarang_Demak,10_Demak02_Kalitengah,Drone (rice field),generative,bare
4,Semarang_Demak,10_Demak02_Kalitengah,Drone (rice field),generative,generative
4,Semarang_Demak,10_Demak02_Kalitengah,Drone (rice field),generative,generative
4,Semarang_Demak,09_Demak01_Kembangarum,Drone (rice field),generative,bare
4,Semarang_Demak,09_Demak01_Kembangarum,Drone (rice field),vegetative,vegetative
4,Semarang_Demak,09_Demak01_Kembangarum,Drone (rice field),vegetative,vegetative
4,Semarang_Demak,10_Demak02_Kalitengah,Drone (rice field),generative,generative
4,Semarang_Demak,10_Demak02_Kalitengah,Drone (rice field),generative,bare
4,Semarang_Demak,09_Demak01_Kembangarum,Drone (rice field),bare,bare
4,Semarang_Demak,09_Demak01_Kembangarum,Drone (rice field),bare,bare
4,Semarang_Demak,10_Demak02_Kalitengah,Drone (rice field),generative,vegetative
4,Semarang_Demak,10_Demak02_Kalitengah,Drone (rice field),generative,bare
4,Semarang_Demak,10_Demak02_Kalitengah,Drone (rice field),generative,bare
4,Semarang_Demak,10_Demak02_Kalitengah,Drone (rice field),generative,bare
4,Semarang_Demak,10_Demak02_Kalitengah,Drone (rice field),generative,bare
4,Semarang_Demak,10_Demak02_Kalitengah,Drone (rice field),generative,bare
4,Semarang_Demak,09_Demak01_Kembangarum,Drone (rice field),generative,bare
4,Semarang_Demak,10_Demak02_Kalitengah,Drone (rice field),vegetative,bare
4,Semarang_Demak,10_Demak02_Kalitengah,Drone (rice field),generative,generative
4,Semarang_Demak,09_Demak01_Kembangarum,Drone (rice field),bare,bare
4,Semarang_Demak,09_Demak01_Kembangarum,Drone (rice field),bare,generative
4,Semarang_Demak,10_Demak02_Kalitengah,Drone (rice field),generative,generative
4,Semarang_Demak,09_Demak01_Kembangarum,Drone (rice field),vegetative,vegetative
4,Semarang_Demak,10_Demak02_Kalitengah,Drone (rice field),generative,generative
4,Semarang_Demak,10_Demak02_Kalitengah,Drone (rice field),bare,bare
4,Semarang_Demak,10_Demak02_Kalitengah,Drone (rice field),generative,bare
4,Semarang_Demak,09_Demak01_Kembangarum,Drone (rice field),generative,vegetative
4,Semarang_Demak,09_Demak01_Kembangarum,Drone (rice field),generative,generative
4,Semarang_Demak,10_Demak02_Kalitengah,Drone (rice field),bare,bare
4,Semarang_Demak,10_Demak02_Kalitengah,Drone (rice field),generative,bare
4,Semarang_Demak,10_Demak02_Kalitengah,Drone (rice field),vegetative,bare
4,Semarang_Demak,09_Demak01_Kembangarum,Drone (rice field),bare,bare
4,Semarang_Demak,10_Demak02_Kalitengah,Drone (rice field),generative,bare
4,Semarang_Demak,10_Demak02_Kalitengah,Drone (rice field),generative,vegetative
4,Semarang_Demak,10_Demak02_Kalitengah,Drone (rice field),generative,bare
4,Semarang_Demak,09_Demak01_Kembangarum,Drone (rice field),bare,bare
4,Semarang_Demak,10_Demak02_Kalitengah,Drone (rice field),generative,bare
4,Semarang_Demak,10_Demak02_Kalitengah,Drone (rice field),bare,bare
4,Semarang_Demak,10_Demak02_Kalitengah,Drone (rice field),generative,generative
4,Semarang_Demak,10_Demak02_Kalitengah,Drone (rice field),bare,bare
4,Semarang_Demak,10_Demak02_Kalitengah,Drone (rice field),generative,generative
4,Semarang_Demak,09_Demak01_Kembangarum,Drone (rice field),generative,generative
4,Semarang_Demak,10_Demak02_Kalitengah,Drone (rice field),generative,generative
4,Semarang_Demak,10_Demak02_Kalitengah,Drone (rice field),generative,bare
4,Semarang_Demak,10_Demak02_Kalitengah,Drone (rice field),generative,bare
4,Semarang_Demak,09_Demak01_Kembangarum,Drone (rice field),generative,generative
4,Semarang_Demak,09_Demak01_Kembangarum,Drone (rice field),generative,generative
4,Semarang_Demak,10_Demak02_Kalitengah,Drone (rice field),generative,bare
4,Semarang_Demak,10_Demak02_Kalitengah,Drone (rice field),generative,bare
4,Semarang_Demak,10_Demak02_Kalitengah,Drone (rice field),generative,vegetative
4,Semarang_Demak,10_Demak02_Kalitengah,Drone (rice field),generative,bare
4,Semarang_Demak,10_Demak02_Kalitengah,Drone (rice field),vegetative,bare
4,Semarang_Demak,09_Demak01_Kembangarum,Drone (rice field),bare,bare
2,Semarang_Demak,,Drone (rice field),vegetative,vegetative
6,Semarang_Demak,,Drone (rice field),bare,bare
5,Semarang_Demak,,Drone (rice field),generative,bare
6,Semarang_Demak,02_Jepara02_Surodadi,Drone (rice field),bare,vegetative
6,Semarang_Demak,02_Jepara02_Surodadi,Drone (rice field),bare,generative
4,Semarang_Demak,02_Jepara02_Surodadi,Drone (rice field),generative,generative
3,Semarang_Demak,02_Jepara02_Surodadi,Drone (rice field),bare,generative
2,Semarang_Demak,02_Jepara02_Surodadi,Drone (rice field),bare,generative
2,Semarang_Demak,02_Jepara02_Surodadi,Drone (rice field),bare,generative
6,Semarang_Demak,02_Jepara02_Surodadi,Drone (rice field),bare,vegetative
2,Semarang_Demak,02_Jepara02_Surodadi,Drone (50x50),vegetative,vegetative
6,Semarang_Demak,02_Jepara02_Surodadi,Drone (rice field),generative,generative
3,Semarang_Demak,02_Jepara02_Surodadi,Drone (50x50),bare,generative
2,Semarang_Demak,02_Jepara02_Surodadi,Drone (rice field),generative,generative
3,Semarang_Demak,02_Jepara02_Surodadi,Drone (50x50),generative,generative
4,Semarang_Demak,02_Jepara02_Surodadi,Field Survey,generative,generative
3,Semarang_Demak,02_Jepara02_Surodadi,Drone (rice field),generative,generative
3,Semarang_Demak,02_Jepara02_Surodadi,Drone (rice field),generative,generative
3,Semarang_Demak,02_Jepara02_Surodadi,Field Survey,bare,vegetative
3,Semarang_Demak,02_Jepara02_Surodadi,Drone (rice field),bare,vegetative
2,Semarang_Demak,02_Jepara02_Surodadi,Drone (rice field),bare,vegetative
4,Semarang_Demak,02_Jepara02_Surodadi,Drone (50x50),generative,generative
3,Semarang_Demak,02_Jepara02_Surodadi,Drone (rice field),generative,generative
3,Semarang_Demak,02_Jepara02_Surodadi,Drone (rice field),vegetative,vegetative
3,Semarang_Demak,02_Jepara02_Surodadi,Drone (rice field),generative,generative
3,Semarang_Demak,02_Jepara02_Surodadi,Drone (rice field),generative,generative
3,Semarang_Demak,02_Jepara02_Surodadi,Drone (rice field),generative,generative
4,Semarang_Demak,02_Jepara02_Surodadi,Drone (rice field),generative,generative
2,Semarang_Demak,02_Jepara02_Surodadi,Drone (rice field),bare,vegetative
3,Semarang_Demak,02_Jepara02_Surodadi,Drone (rice field),generative,generative
2,Semarang_Demak,02_Jepara02_Surodadi,Drone (rice field),bare,generative
2,Semarang_Demak,02_Jepara02_Surodadi,Drone (rice field),bare,vegetative
3,Semarang_Demak,02_Jepara02_Surodadi,Drone (rice field),bare,vegetative
3,Semarang_Demak,02_Jepara02_Surodadi,Drone (rice field),bare,generative
3,Semarang_Demak,02_Jepara02_Surodadi,Drone (rice field),bare,vegetative
3,Semarang_Demak,02_Jepara02_Surodadi,Drone (rice field),generative,generative
2,Semarang_Demak,02_Jepara02_Surodadi,Drone (50x50),bare,generative
2,Semarang_Demak,,Drone (rice field),vegetative,vegetative
3,Semarang_Demak,,Drone (rice field),vegetative,vegetative
4,Semarang_Demak,,Drone (rice field),bare,bare
4,Semarang_Demak,,Drone (rice field),vegetative,vegetative
4,Semarang_Demak,,Drone (rice field),bare,vegetative
4,Semarang_Demak,,Drone (rice field),bare,vegetative
4,Semarang_Demak,,Drone (rice field),vegetative,vegetative
4,Semarang_Demak,,Drone (rice field),vegetative,vegetative
2,Semarang_Demak,,Drone (rice field),vegetative,vegetative
2,Semarang_Demak,,Drone (rice field),vegetative,generative
2,Semarang_Demak,,Drone (rice field),vegetative,vegetative
4,Semarang_Demak,,Drone (rice field),generative,generative
3,Semarang_Demak,05_Jepara05_TunggulPandean,Field Survey,generative,generative
3,Semarang_Demak,05_Jepara05_TunggulPandean,Drone (50x50),generative,generative
4,Semarang_Demak,05_Jepara05_TunggulPandean,Drone (50x50),generative,generative
4,Semarang_Demak,05_Jepara05_TunggulPandean,Drone (50x50),generative,generative
3,Semarang_Demak,05_Jepara05_TunggulPandean,Field Survey,bare,generative
3,Semarang_Demak,05_Jepara05_TunggulPandean,Field Survey,generative,generative
3,Semarang_Demak,05_Jepara05_TunggulPandean,Drone (50x50),generative,generative
3,Semarang_Demak,05_Jepara05_TunggulPandean,Drone (50x50),generative,generative
6,Semarang_Demak,05_Jepara05_TunggulPandean,Field Survey,bare,bare
4,Semarang_Demak,05_Jepara05_TunggulPandean,Drone (50x50),generative,generative
3,Semarang_Demak,05_Jepara05_TunggulPandean,Drone (50x50),generative,generative
3,Semarang_Demak,05_Jepara05_TunggulPandean,Drone (50x50),generative,generative
3,Semarang_Demak,05_Jepara05_TunggulPandean,Drone (50x50),generative,generative
4,Semarang_Demak,05_Jepara05_TunggulPandean,Field Survey,generative,generative
4,Semarang_Demak,05_Jepara05_TunggulPandean,Field Survey,generative,generative
6,Semarang_Demak,05_Jepara05_TunggulPandean,Drone (50x50),bare,bare
6,Semarang_Demak,05_Jepara05_TunggulPandean,Drone (50x50),bare,bare
6,Semarang_Demak,05_Jepara05_TunggulPandean,Field Survey,generative,bare
3,Semarang_Demak,05_Jepara05_TunggulPandean,Drone (50x50),generative,generative
3,Semarang_Demak,05_Jepara05_TunggulPandean,Field Survey,generative,generative
4,Semarang_Demak,05_Jepara05_TunggulPandean,Drone (50x50),generative,generative
4,Semarang_Demak,05_Jepara05_TunggulPandean,Drone (50x50),generative,generative
5,Semarang_Demak,05_Jepara05_TunggulPandean,Drone (50x50),generative,generative
3,Semarang_Demak,05_Jepara05_TunggulPandean,Drone (50x50),generative,vegetative
5,Semarang_Demak,05_Jepara05_TunggulPandean,Drone (50x50),generative,generative
5,Semarang_Demak,05_Jepara05_TunggulPandean,Drone (50x50),generative,generative
4,Semarang_Demak,05_Jepara05_TunggulPandean,Drone (50x50),generative,generative
3,Semarang_Demak,05_Jepara05_TunggulPandean,Drone (50x50),generative,generative
5,Semarang_Demak,05_Jepara05_TunggulPandean,Field Survey,generative,generative
5,Semarang_Demak,05_Jepara05_TunggulPandean,Field Survey,generative,generative
5,Semarang_Demak,05_Jepara05_TunggulPandean,Drone (50x50),generative,generative
5,Semarang_Demak,05_Jepara05_TunggulPandean,Drone (50x50),generative,generative
6,Semarang_Demak,05_Jepara05_TunggulPandean,Drone (50x50),bare,bare
5,Semarang_Demak,05_Jepara05_TunggulPandean,Drone (50x50),generative,generative
4,Semarang_Demak,05_Jepara05_TunggulPandean,Drone (50x50),generative,generative
6,Semarang_Demak,05_Jepara05_TunggulPandean,Drone (50x50),bare,bare
5,Semarang_Demak,05_Jepara05_TunggulPandean,Field Survey,generative,bare
4,Semarang_Demak,05_Jepara05_TunggulPandean,Field Survey,generative,generative
5,Semarang_Demak,05_Jepara05_TunggulPandean,Drone (50x50),generative,generative
3,Semarang_Demak,05_Jepara05_TunggulPandean,Drone (50x50),generative,generative
6,Semarang_Demak,05_Jepara05_TunggulPandean,Drone (50x50),generative,bare
