ndvi_d,slope_d,vh_d,n_seasons,days_to_POS,days_from_SOS,rel_pos,in_season,amplitude,peak_ndvi,los,lokasi,region,fase,sumber
0.24511139954269331,0.004547933213577888,-14.579999923706055,2,48.0,84.0,1.75,0,0.165,0.293,48.0,Bajong,Brebes_Tegal,2,Drone (rice field)
0.4379781021995208,-0.004020523519450997,-13.769999504089355,4,0.0,96.0,0.7272727272727273,1,0.337,0.438,132.0,Bajong,Brebes_Tegal,4,Drone (rice field)
0.4879453052766032,0.001409040697757195,-15.829999923706055,0,,,,0,,,,Bajong,Brebes_Tegal,2,Drone (rice field)
0.42452761090595,-0.003485143529609403,-13.960000038146973,5,-36.0,84.0,0.6363636363636364,1,0.16,0.337,132.0,Bajong,Brebes_Tegal,4,Drone (rice field)
0.42920023387746914,-0.004938135711815453,-14.630000114440918,3,-24.0,84.0,0.5384615384615384,1,0.325,0.355,156.0,Bajong,Brebes_Tegal,4,Drone (rice field)
0.4022437303208485,0.0005291374264973526,-15.299999237060547,5,0.0,60.0,0.8333333333333334,1,0.297,0.402,72.0,Bajong,Brebes_Tegal,2,Drone (rice field)
0.4116948259617199,0.0004226101327407343,-15.299999237060547,5,0.0,60.0,0.8333333333333334,1,0.312,0.412,72.0,Bajong,Brebes_Tegal,2,Drone (rice field)
0.24801306750791838,0.004420905007600964,-14.579999923706055,2,48.0,72.0,2.0,0,0.153,0.286,36.0,Bajong,Brebes_Tegal,6,Drone (rice field)
0.2566090315949448,0.004044600658033873,-14.579999923706055,2,48.0,72.0,2.0,0,0.118,0.265,36.0,Bajong,Brebes_Tegal,2,Drone (rice field)
0.503603915789354,0.005597570683013084,-15.639999389648438,3,24.0,36.0,1.5,0,0.131,0.475,24.0,Bajong,Brebes_Tegal,2,Drone (rice field)
0.5024665495537224,0.005434165272373892,-15.639999389648438,3,24.0,36.0,1.5,0,0.127,0.476,24.0,Bajong,Brebes_Tegal,2,Drone (rice field)
0.44964047984914024,-0.00422545389822641,-13.769999504089355,4,0.0,96.0,0.7272727272727273,1,0.377,0.45,132.0,Bajong,Brebes_Tegal,4,Drone (rice field)
0.4079166230488656,-0.002211342525308796,-14.6899995803833,3,0.0,60.0,0.8333333333333334,1,0.308,0.408,72.0,Bajong,Brebes_Tegal,2,Drone (rice field)
0.40084534949687656,-0.002089966730544568,-14.6899995803833,3,0.0,60.0,0.8333333333333334,1,0.297,0.401,72.0,Bajong,Brebes_Tegal,2,Drone (rice field)
0.4187754379853176,0.00034279496806206383,-15.299999237060547,5,0.0,60.0,0.8333333333333334,1,0.323,0.419,72.0,Bajong,Brebes_Tegal,2,Drone (rice field)
0.4027257037869413,-0.002122233781542885,-14.6899995803833,3,0.0,60.0,0.8333333333333334,1,0.3,0.403,72.0,Bajong,Brebes_Tegal,2,Drone (rice field)
0.38489721574474833,-0.001816216755559711,-14.6899995803833,3,0.0,60.0,0.8333333333333334,1,0.273,0.385,72.0,Bajong,Brebes_Tegal,2,Drone (rice field)
0.32236733136615436,0.0025847472900712397,-14.979999542236328,3,-84.0,48.0,0.3076923076923077,1,0.133,0.221,156.0,Bajong,Brebes_Tegal,2,Drone (rice field)
0.24837309160635407,0.0044051434325635755,-14.579999923706055,2,48.0,72.0,2.0,0,0.152,0.285,36.0,Bajong,Brebes_Tegal,2,Drone (rice field)
0.340916133182261,0.002515625506112592,-14.979999542236328,3,96.0,120.0,2.0,0,0.312,0.434,60.0,Bajong,Brebes_Tegal,2,Drone (rice field)
0.3750443030704258,-0.0016470926834874003,-14.6899995803833,3,0.0,60.0,0.8333333333333334,1,0.258,0.375,72.0,Bajong,Brebes_Tegal,2,Drone (rice field)
0.25242189767165535,0.004227895617426282,-14.579999923706055,2,48.0,72.0,2.0,0,0.135,0.275,36.0,Bajong,Brebes_Tegal,2,Drone (rice field)
0.2500126338481009,0.004333362376827823,-14.579999923706055,2,48.0,72.0,2.0,0,0.145,0.281,36.0,Bajong,Brebes_Tegal,2,Drone (rice field)
0.4165882981121658,-0.00460522549611532,-14.630000114440918,3,-24.0,84.0,0.5384615384615384,1,0.324,0.35,156.0,Bajong,Brebes_Tegal,4,Drone (rice field)
0.5011189486459906,0.005240547641026033,-15.639999389648438,3,24.0,36.0,1.5,0,0.122,0.476,24.0,Bajong,Brebes_Tegal,2,Drone (rice field)
0.31985646272382845,0.0025941035625708076,-14.979999542236328,3,-84.0,48.0,0.3076923076923077,1,0.13,0.225,156.0,Bajong,Brebes_Tegal,2,Drone (rice field)
0.3835966859029384,-0.004359536060521326,-14.219999313354492,5,-24.0,60.0,0.5555555555555556,1,0.22,0.351,108.0,Bajong,Brebes_Tegal,4,Drone (rice field)
0.3188466081347472,0.0025978660788229893,-14.979999542236328,3,-84.0,48.0,0.3076923076923077,1,0.129,0.226,156.0,Bajong,Brebes_Tegal,2,Drone (rice field)
0.3794896633833682,-0.004310008602061213,-14.219999313354492,4,-84.0,60.0,0.38461538461538464,1,0.217,0.313,156.0,Bajong,Brebes_Tegal,4,Drone (rice field)
0.4081712990661701,-0.0022157148187009596,-14.6899995803833,3,0.0,60.0,0.8333333333333334,1,0.308,0.408,72.0,Bajong,Brebes_Tegal,2,Drone (rice field)
0.4086314039022896,-0.002223611648122384,-14.6899995803833,3,0.0,60.0,0.8333333333333334,1,0.309,0.409,72.0,Bajong,Brebes_Tegal,2,Drone (rice field)
0.41607302664085083,-0.0023513439670847145,-14.6899995803833,3,0.0,60.0,0.8333333333333334,1,0.32,0.416,72.0,Bajong,Brebes_Tegal,2,Drone (rice field)
0.396721680010825,-0.002019191419590041,-14.6899995803833,3,0.0,60.0,0.8333333333333334,1,0.29,0.397,72.0,Bajong,Brebes_Tegal,2,Drone (rice field)
0.3805552188950153,-0.0017416841150091945,-14.6899995803833,3,0.0,60.0,0.8333333333333334,1,0.266,0.381,72.0,Bajong,Brebes_Tegal,2,Drone (rice field)
0.42595783129343834,-0.002521017357482618,-14.6899995803833,4,0.0,60.0,0.8333333333333334,1,0.335,0.426,72.0,Bajong,Brebes_Tegal,2,Drone (rice field)
0.39232557912229615,-0.0019437233151248987,-14.6899995803833,3,0.0,60.0,0.8333333333333334,1,0.284,0.392,72.0,Bajong,Brebes_Tegal,2,Drone (rice field)
0.39023504906456624,-0.001907821514943002,-14.6899995803833,3,0.0,60.0,0.8333333333333334,1,0.281,0.39,72.0,Bajong,Brebes_Tegal,2,Drone (rice field)
0.3853983968215561,-0.004381256251537203,-14.219999313354492,5,-24.0,60.0,0.5555555555555556,1,0.229,0.35,108.0,Bajong,Brebes_Tegal,4,Drone (rice field)
0.43544829378312755,-0.0038443121545894063,-14.219999313354492,4,-24.0,72.0,0.6,1,0.231,0.303,120.0,Bajong,Brebes_Tegal,4,Drone (rice field)
0.5030962417550333,0.005524625780261296,-15.639999389648438,3,24.0,36.0,1.5,0,0.129,0.475,24.0,Bajong,Brebes_Tegal,2,Drone (rice field)
0.33887546802631147,0.00019911477043931444,-14.139999389648438,2,-36.0,36.0,0.2727272727272727,1,0.205,0.383,132.0,Bajong,Brebes_Tegal,2,Drone (rice field)
0.3432488508438716,0.0002066862972216916,-14.139999389648438,2,-36.0,36.0,0.2727272727272727,1,0.23,0.401,132.0,Bajong,Brebes_Tegal,2,Drone (rice field)
0.4001719143985405,-0.0020783946116644816,-14.6899995803833,3,0.0,60.0,0.8333333333333334,1,0.296,0.4,72.0,Bajong,Brebes_Tegal,2,Drone (rice field)
0.37676972439220907,-0.0016766658719079564,-14.6899995803833,3,0.0,60.0,0.8333333333333334,1,0.26,0.377,72.0,Bajong,Brebes_Tegal,2,Drone (rice field)
0.4003730180789048,0.0005502310925491541,-15.299999237060547,5,0.0,60.0,0.8333333333333334,1,0.294,0.4,72.0,Bajong,Brebes_Tegal,2,Drone (rice field)
0.42523151122504904,-0.003485988746021867,-13.960000038146973,5,-36.0,84.0,0.6363636363636364,1,0.159,0.336,132.0,Bajong,Brebes_Tegal,4,Drone (rice field)
0.40958658701462214,-0.00224000736392427,-14.6899995803833,3,0.0,60.0,0.8333333333333334,1,0.31,0.41,72.0,Bajong,Brebes_Tegal,2,Drone (rice field)
0.40384715102281227,-0.0021414901813589017,-14.6899995803833,3,0.0,60.0,0.8333333333333334,1,0.301,0.404,72.0,Bajong,Brebes_Tegal,2,Drone (rice field)
0.4349610706918031,0.00016034702896037395,-15.299999237060547,6,0.0,60.0,0.8333333333333334,1,0.349,0.435,72.0,Bajong,Brebes_Tegal,2,Drone (rice field)
0.415521268190607,0.00037947613578173667,-15.299999237060547,5,0.0,60.0,0.8333333333333334,1,0.318,0.416,72.0,Bajong,Brebes_Tegal,2,Drone (rice field)
0.3443590273825877,0.00020861000972230656,-14.139999389648438,2,-36.0,36.0,0.2727272727272727,1,0.236,0.406,132.0,Bajong,Brebes_Tegal,6,Drone (rice field)
0.34699058140525374,0.0002131669757600175,-14.139999389648438,2,-36.0,36.0,0.2727272727272727,1,0.251,0.417,132.0,Bajong,Brebes_Tegal,2,Drone (rice field)
0.41369158794214456,0.00040010672737311503,-15.299999237060547,5,0.0,60.0,0.8333333333333334,1,0.315,0.414,72.0,Bajong,Brebes_Tegal,2,Drone (rice field)
0.4098546942605048,0.0004433516010889695,-15.299999237060547,5,0.0,60.0,0.8333333333333334,1,0.309,0.41,72.0,Bajong,Brebes_Tegal,2,Drone (rice field)
0.4132715718342194,0.00040483577594869574,-15.299999237060547,5,0.0,60.0,0.8333333333333334,1,0.315,0.413,72.0,Bajong,Brebes_Tegal,2,Drone (rice field)
0.3890682250972128,0.0006776591865698839,-15.299999237060547,5,0.0,60.0,0.8333333333333334,1,0.276,0.389,72.0,Bajong,Brebes_Tegal,2,Drone (rice field)
0.42452444138471257,-0.004757225362129529,-14.5,4,-24.0,72.0,0.5,1,0.226,0.359,144.0,Bajong,Brebes_Tegal,4,Drone (rice field)
0.3858467420225502,0.0007139745553906632,-15.299999237060547,4,0.0,60.0,0.8333333333333334,1,0.271,0.386,72.0,Bajong,Brebes_Tegal,2,Drone (rice field)
0.4124748407080341,0.00041381680896556555,-15.299999237060547,5,0.0,60.0,0.8333333333333334,1,0.313,0.412,72.0,Bajong,Brebes_Tegal,2,Drone (rice field)
0.37073363907159324,-0.0015730980518220857,-14.6899995803833,3,0.0,60.0,0.8333333333333334,1,0.251,0.371,72.0,Bajong,Brebes_Tegal,2,Drone (rice field)
0.3600240830005688,-0.001389265357568974,-14.6899995803833,3,0.0,60.0,0.8333333333333334,1,0.235,0.36,72.0,Bajong,Brebes_Tegal,2,Drone (rice field)
0.3803373318081561,-0.0017379414650264917,-14.6899995803833,3,0.0,60.0,0.8333333333333334,1,0.266,0.38,72.0,Bajong,Brebes_Tegal,2,Drone (rice field)
0.37367550426664065,-0.0016235946506069077,-14.6899995803833,3,0.0,60.0,0.8333333333333334,1,0.255,0.374,72.0,Bajong,Brebes_Tegal,2,Drone (rice field)
0.41748974405745165,-0.0023756668038684113,-14.6899995803833,3,0.0,60.0,0.8333333333333334,1,0.322,0.417,72.0,Bajong,Brebes_Tegal,2,Drone (rice field)
0.3878397782262593,0.0006915067636306949,-15.299999237060547,5,0.0,60.0,0.8333333333333334,1,0.275,0.388,72.0,Bajong,Brebes_Tegal,2,Drone (rice field)
0.40579774900486687,0.000489086562306657,-15.299999237060547,5,0.0,60.0,0.8333333333333334,1,0.303,0.406,72.0,Bajong,Brebes_Tegal,2,Drone (rice field)
0.31068241482334374,0.0029040573122057095,-14.649999618530273,3,84.0,132.0,1.375,0,0.205,0.353,96.0,Bajong,Brebes_Tegal,2,Drone (rice field)
0.39042243979470037,-0.0019110660967179005,-14.6899995803833,3,0.0,60.0,0.8333333333333334,1,0.281,0.39,72.0,Bajong,Brebes_Tegal,2,Drone (rice field)
0.38121855102630997,-0.001753071981676085,-14.6899995803833,3,0.0,60.0,0.8333333333333334,1,0.267,0.381,72.0,Bajong,Brebes_Tegal,2,Drone (rice field)
0.43306985086637717,0.00018166509705791478,-15.299999237060547,6,0.0,60.0,0.8333333333333334,1,0.346,0.433,72.0,Bajong,Brebes_Tegal,2,Drone (rice field)
0.39046397764132557,-0.0019117689937130505,-14.6899995803833,3,0.0,60.0,0.8333333333333334,1,0.281,0.39,72.0,Bajong,Brebes_Tegal,2,Drone (rice field)
0.4011499473982918,-0.00209519702363171,-14.6899995803833,3,0.0,60.0,0.8333333333333334,1,0.297,0.401,72.0,Bajong,Brebes_Tegal,2,Drone (rice field)
0.41497796438077894,-0.004562718781006797,-14.630000114440918,3,-24.0,84.0,0.5384615384615384,1,0.324,0.35,156.0,Bajong,Brebes_Tegal,4,Drone (rice field)
0.4105325237153047,0.0004357225787619291,-15.299999237060547,5,0.0,60.0,0.8333333333333334,1,0.31,0.411,72.0,Bajong,Brebes_Tegal,2,Drone (rice field)
0.42416703809236994,0.0002820197663709519,-15.299999237060547,5,0.0,60.0,0.8333333333333334,1,0.332,0.424,72.0,Bajong,Brebes_Tegal,2,Drone (rice field)
0.39091427836397935,0.0006568520349965537,-15.299999237060547,5,0.0,60.0,0.8333333333333334,1,0.279,0.391,72.0,Bajong,Brebes_Tegal,2,Drone (rice field)
0.397844759242982,0.0005787306819717425,-15.299999237060547,5,0.0,60.0,0.8333333333333334,1,0.29,0.398,72.0,Bajong,Brebes_Tegal,2,Drone (rice field)
0.39484992146863285,0.0006124797857944264,-15.299999237060547,5,0.0,60.0,0.8333333333333334,1,0.286,0.395,72.0,Bajong,Brebes_Tegal,2,Drone (rice field)
0.3455380373011342,0.0002106513772475125,-14.139999389648438,2,-36.0,36.0,0.2727272727272727,1,0.243,0.411,132.0,Bajong,Brebes_Tegal,2,Drone (rice field)
0.33923322069788486,0.00019973708168836055,-14.139999389648438,2,-36.0,36.0,0.2727272727272727,1,0.207,0.385,132.0,Bajong,Brebes_Tegal,2,Drone (rice field)
0.3853590879073705,-0.0038796580896920513,-14.549999237060547,4,-24.0,60.0,0.5555555555555556,1,0.209,0.346,108.0,Bajong,Brebes_Tegal,4,Drone (rice field)
0.42830102766999184,-0.0034896660482380596,-13.960000038146973,5,-36.0,48.0,0.5,1,0.159,0.333,96.0,Bajong,Brebes_Tegal,4,Drone (rice field)
0.3258325446687793,0.0025718339911614493,-14.979999542236328,3,-84.0,48.0,0.3076923076923077,1,0.137,0.216,156.0,Bajong,Brebes_Tegal,2,Drone (rice field)
0.4019874119227528,0.0005320332513372416,-15.299999237060547,5,0.0,60.0,0.8333333333333334,1,0.297,0.402,72.0,Bajong,Brebes_Tegal,2,Drone (rice field)
0.40530791849949865,0.0004946019764312896,-15.299999237060547,5,0.0,60.0,0.8333333333333334,1,0.302,0.405,72.0,Bajong,Brebes_Tegal,2,Drone (rice field)
0.38657731181577837,0.0007057352607452138,-15.299999237060547,4,0.0,60.0,0.8333333333333334,1,0.273,0.387,72.0,Bajong,Brebes_Tegal,2,Drone (rice field)
0.3393914620761339,0.00020000806501473817,-14.139999389648438,2,-36.0,36.0,0.2727272727272727,1,0.208,0.385,132.0,Bajong,Brebes_Tegal,2,Drone (rice field)
0.33035557583079,0.0025549792400467453,-14.979999542236328,3,-84.0,48.0,0.3076923076923077,1,0.143,0.209,156.0,Bajong,Brebes_Tegal,2,Drone (rice field)
0.3186643396975098,0.0025985463651293033,-14.979999542236328,3,-84.0,48.0,0.3076923076923077,1,0.129,0.227,156.0,Bajong,Brebes_Tegal,2,Drone (rice field)
0.257114163370607,0.004022479051694047,-14.579999923706055,2,48.0,72.0,2.0,0,0.116,0.264,36.0,Bajong,Brebes_Tegal,2,Drone (rice field)
0.32057801130212893,0.002591415101099005,-14.979999542236328,3,-84.0,48.0,0.3076923076923077,1,0.131,0.224,156.0,Bajong,Brebes_Tegal,2,Drone (rice field)
0.4017045958869277,0.000535220802191196,-15.299999237060547,5,0.0,60.0,0.8333333333333334,1,0.296,0.402,72.0,Bajong,Brebes_Tegal,2,Drone (rice field)
0.4316752941207941,0.00019738494328357115,-15.299999237060547,6,0.0,60.0,0.8333333333333334,1,0.344,0.432,72.0,Bajong,Brebes_Tegal,2,Drone (rice field)
0.42080223146963935,0.00031994860411740006,-15.299999237060547,5,0.0,60.0,0.8333333333333334,1,0.327,0.421,72.0,Bajong,Brebes_Tegal,2,Drone (rice field)
0.42053529843022186,0.0003229531625446036,-15.299999237060547,5,0.0,60.0,0.8333333333333334,1,0.326,0.421,72.0,Bajong,Brebes_Tegal,2,Drone (rice field)
0.391307541759056,0.0006524196437635693,-15.299999237060547,5,0.0,60.0,0.8333333333333334,1,0.28,0.391,72.0,Bajong,Brebes_Tegal,2,Drone (rice field)
0.393109436899195,0.0006321065555983085,-15.299999237060547,5,0.0,60.0,0.8333333333333334,1,0.283,0.393,72.0,Bajong,Brebes_Tegal,2,Drone (rice field)
0.43835565949230926,-0.004027157512085519,-13.769999504089355,4,0.0,96.0,0.7272727272727273,1,0.339,0.438,132.0,Bajong,Brebes_Tegal,4,Drone (rice field)
0.42753952175752363,-0.004804210351517904,-14.5,4,-24.0,72.0,0.5,1,0.23,0.362,144.0,Bajong,Brebes_Tegal,4,Drone (rice field)
0.3974030164483754,-0.0045260167623456,-14.219999313354492,7,-24.0,60.0,0.5555555555555556,1,0.292,0.344,108.0,Bajong,Brebes_Tegal,4,Drone (rice field)
0.44551634878534224,-0.004152988507447719,-13.769999504089355,4,0.0,96.0,0.7272727272727273,1,0.363,0.446,132.0,Bajong,Brebes_Tegal,4,Drone (rice field)
0.33057295318735436,-0.0010131036003810285,-13.59999942779541,2,-48.0,48.0,0.3076923076923077,1,0.106,0.247,156.0,Bajong,Brebes_Tegal,2,Drone (rice field)
0.42233178183276293,0.00030270735486333245,-15.299999237060547,5,0.0,60.0,0.8333333333333334,1,0.329,0.422,72.0,Bajong,Brebes_Tegal,2,Drone (rice field)
0.5030614891686439,0.005519640454748673,-15.639999389648438,3,24.0,36.0,1.5,0,0.129,0.475,24.0,Bajong,Brebes_Tegal,2,Drone (rice field)
0.5001754732815318,0.005105005916899626,-15.639999389648438,2,24.0,36.0,1.5,0,0.119,0.476,24.0,Bajong,Brebes_Tegal,2,Drone (rice field)
0.407779047108234,0.0004667494762404939,-15.299999237060547,5,0.0,60.0,0.8333333333333334,1,0.306,0.408,72.0,Bajong,Brebes_Tegal,2,Drone (rice field)
0.41938424727430923,0.000335932350323441,-15.299999237060547,5,0.0,60.0,0.8333333333333334,1,0.324,0.419,72.0,Bajong,Brebes_Tegal,2,Drone (rice field)
0.34249956758048483,-0.0012163105237591003,-13.59999942779541,3,0.0,48.0,0.8,1,0.179,0.342,60.0,Bajong,Brebes_Tegal,2,Drone (rice field)
0.3376263657364768,-0.0011332813848491687,-13.59999942779541,2,-48.0,48.0,0.3076923076923077,1,0.112,0.245,156.0,Bajong,Brebes_Tegal,2,Drone (rice field)
0.38984141454586474,-0.004434849021492849,-14.219999313354492,5,-24.0,60.0,0.5555555555555556,1,0.252,0.348,108.0,Bajong,Brebes_Tegal,4,Drone (rice field)
0.43128033264113885,-0.0037580813405524763,-14.219999313354492,4,-24.0,72.0,0.6,1,0.232,0.304,120.0,Bajong,Brebes_Tegal,4,Drone (rice field)
0.40671156852715284,-0.0032498174022348794,-14.219999313354492,3,0.0,72.0,0.6,1,0.332,0.407,120.0,Bajong,Brebes_Tegal,4,Drone (rice field)
0.42687337842144957,-0.0036325130941289516,-14.079999923706055,3,0.0,72.0,0.6666666666666666,1,0.312,0.427,108.0,Bajong,Brebes_Tegal,4,Drone (rice field)
0.3302601466336012,0.0025553338907087775,-14.979999542236328,3,-84.0,48.0,0.3076923076923077,1,0.142,0.209,156.0,Bajong,Brebes_Tegal,2,Drone (rice field)
0.4289282752301087,0.00022835546836402765,-15.299999237060547,5,0.0,60.0,0.8333333333333334,1,0.339,0.429,72.0,Bajong,Brebes_Tegal,2,Drone (rice field)
0.4157831471655712,0.00037652469086174356,-15.299999237060547,5,0.0,60.0,0.8333333333333334,1,0.319,0.416,72.0,Bajong,Brebes_Tegal,2,Drone (rice field)
0.3879029727789832,0.003722455514391781,-14.949999809265137,1,96.0,132.0,1.375,0,0.132,0.423,96.0,Bajong,Brebes_Tegal,2,Drone (rice field)
0.42240400402856626,-0.004724194542310818,-14.5,4,-24.0,72.0,0.5,1,0.223,0.357,144.0,Bajong,Brebes_Tegal,4,Drone (rice field)
0.42547248789082415,-0.0034862791097335067,-13.960000038146973,5,-36.0,84.0,0.6363636363636364,1,0.159,0.336,132.0,Bajong,Brebes_Tegal,4,Drone (rice field)
0.42543481313460485,-0.003618972766023463,-14.079999923706055,3,0.0,72.0,0.6666666666666666,1,0.31,0.425,108.0,Bajong,Brebes_Tegal,4,Drone (rice field)
0.4287622890569462,-0.003490233154245332,-13.960000038146973,5,-36.0,48.0,0.5,1,0.16,0.332,96.0,Bajong,Brebes_Tegal,4,Drone (rice field)
0.44376125924592214,-0.004122144676840138,-13.769999504089355,4,0.0,96.0,0.7272727272727273,1,0.357,0.444,132.0,Bajong,Brebes_Tegal,4,Drone (rice field)
0.4255298174461814,-0.003639122281799953,-14.219999313354492,4,-24.0,72.0,0.6,1,0.232,0.305,120.0,Bajong,Brebes_Tegal,4,Drone (rice field)
0.3424641217220792,0.0002053280767139292,-14.139999389648438,2,-36.0,36.0,0.2727272727272727,1,0.225,0.398,132.0,Bajong,Brebes_Tegal,2,Drone (rice field)
0.33798069681389786,0.000197565091991136,-14.139999389648438,2,-36.0,36.0,0.2727272727272727,1,0.2,0.379,132.0,Bajong,Brebes_Tegal,2,Drone (rice field)
0.3462232495995915,0.0002118397546179429,-14.139999389648438,2,-36.0,36.0,0.2727272727272727,1,0.247,0.413,132.0,Bajong,Brebes_Tegal,2,Drone (rice field)
0.42252250134376684,-0.004726034941509497,-14.5,4,-24.0,72.0,0.5,1,0.223,0.357,144.0,Bajong,Brebes_Tegal,4,Drone (rice field)
0.3823169141334605,-0.00045561027714710833,-15.139999389648438,4,-60.0,60.0,0.45454545454545453,1,0.139,0.248,132.0,Bajong,Brebes_Tegal,4,Drone (rice field)
0.3852613520505454,-0.004379612490224058,-14.219999313354492,5,-24.0,60.0,0.5555555555555556,1,0.228,0.351,108.0,Bajong,Brebes_Tegal,4,Drone (rice field)
0.3826773174529195,-0.004348442213318674,-14.219999313354492,4,-84.0,60.0,0.38461538461538464,1,0.225,0.313,156.0,Bajong,Brebes_Tegal,4,Drone (rice field)
0.4312053283680196,-0.003673286613165428,-14.079999923706055,3,0.0,72.0,0.6666666666666666,1,0.318,0.431,108.0,Bajong,Brebes_Tegal,4,Drone (rice field)
0.4267207290321625,-0.0038227085912681306,-13.769999504089355,3,0.0,96.0,0.7272727272727273,1,0.299,0.427,132.0,Bajong,Brebes_Tegal,4,Drone (rice field)
0.3879028647749069,0.003722073502917006,-14.949999809265137,1,96.0,132.0,1.375,0,0.132,0.423,96.0,Bajong,Brebes_Tegal,2,Drone (rice field)
0.3951497998556715,0.0006091158606570992,-15.299999237060547,5,0.0,60.0,0.8333333333333334,1,0.286,0.395,72.0,Bajong,Brebes_Tegal,2,Drone (rice field)
0.3970011265569222,0.0005882405288321879,-15.299999237060547,5,0.0,60.0,0.8333333333333334,1,0.289,0.397,72.0,Bajong,Brebes_Tegal,2,Drone (rice field)
0.43016903514948823,-0.003663532842339163,-14.079999923706055,3,0.0,72.0,0.6666666666666666,1,0.316,0.43,108.0,Bajong,Brebes_Tegal,4,Drone (rice field)
0.46497786228057014,-0.003991164838941412,-14.079999923706055,3,0.0,72.0,0.6666666666666666,1,0.363,0.465,108.0,Bajong,Brebes_Tegal,4,Drone (rice field)
0.4412567450085674,-0.004078135214562541,-13.769999504089355,4,0.0,96.0,0.7272727272727273,1,0.348,0.441,132.0,Bajong,Brebes_Tegal,4,Drone (rice field)
0.4223759228510602,-0.0034825578458613504,-13.960000038146973,5,-36.0,84.0,0.6363636363636364,1,0.161,0.339,132.0,Bajong,Brebes_Tegal,4,Drone (rice field)
0.42834097451735875,-0.0036463264932087825,-14.079999923706055,3,0.0,72.0,0.6666666666666666,1,0.314,0.428,108.0,Bajong,Brebes_Tegal,4,Drone (rice field)
0.42901180794819094,-0.003652640643413363,-14.079999923706055,3,0.0,72.0,0.6666666666666666,1,0.315,0.429,108.0,Bajong,Brebes_Tegal,4,Drone (rice field)
0.44871756140303365,-0.003838117695563361,-14.079999923706055,3,0.0,72.0,0.6666666666666666,1,0.341,0.449,108.0,Bajong,Brebes_Tegal,4,Drone (rice field)
0.4305074475401375,-0.003666718271615188,-14.079999923706055,3,0.0,72.0,0.6666666666666666,1,0.317,0.431,108.0,Bajong,Brebes_Tegal,4,Drone (rice field)
0.4596218119979516,-0.004400847144077721,-13.769999504089355,5,0.0,72.0,0.6666666666666666,1,0.321,0.46,108.0,Bajong,Brebes_Tegal,4,Drone (rice field)
0.42322242897601786,-0.0035981490496583162,-14.079999923706055,3,0.0,72.0,0.6666666666666666,1,0.307,0.423,108.0,Bajong,Brebes_Tegal,4,Drone (rice field)
0.42658748158882176,-0.0036298313897028442,-14.079999923706055,3,0.0,72.0,0.6666666666666666,1,0.312,0.427,108.0,Bajong,Brebes_Tegal,4,Drone (rice field)
0.43816591330354304,-0.0040238234706888075,-13.769999504089355,4,0.0,96.0,0.7272727272727273,1,0.338,0.438,132.0,Bajong,Brebes_Tegal,4,Drone (rice field)
0.429360898721511,-0.0038690996603609243,-13.769999504089355,3,0.0,96.0,0.7272727272727273,1,0.308,0.429,132.0,Bajong,Brebes_Tegal,4,Drone (rice field)
0.43393724050234894,-0.003949517200901173,-13.769999504089355,4,0.0,96.0,0.7272727272727273,1,0.324,0.434,132.0,Bajong,Brebes_Tegal,4,Drone (rice field)
0.18741263730041988,-0.0002783070462375863,-13.783332824707031,0,,,,0,,,,,Brebes_Tegal,1,Drone (rice field)
0.3562505627797916,-0.0013108371422928266,-13.649166107177734,5,1.0,25.0,0.6944444444444444,1,0.267,0.37,36.0,Jatiluhur,Brebes_Tegal,2,Drone (rice field)
0.3822505798203573,0.0002713364327445791,-13.626666386922201,4,1.0,25.0,0.6944444444444444,1,0.29,0.398,36.0,Jatiluhur,Brebes_Tegal,2,Drone (rice field)
0.3330713313098916,-0.002164929015027302,-14.394999583562216,5,1.0,25.0,0.6944444444444444,1,0.252,0.349,36.0,Jatiluhur,Brebes_Tegal,2,Drone (rice field)
0.38225027146906815,0.00026441193111402067,-13.626666386922201,4,1.0,25.0,0.6944444444444444,1,0.289,0.398,36.0,Jatiluhur,Brebes_Tegal,2,Drone (rice field)
0.3218571622389177,-0.001559891718012472,-15.400833447774252,3,-71.0,49.0,0.3141025641025641,1,0.149,0.304,156.0,Jatiluhur,Brebes_Tegal,2,Drone (rice field)
0.3519388101026034,-0.00026721047696547903,-13.179166396458944,4,1.0,37.0,0.7708333333333334,1,0.262,0.367,48.0,Jatiluhur,Brebes_Tegal,2,Drone (rice field)
0.28878741083380766,-0.0012638414141992484,-15.038332859675089,3,61.0,145.0,1.2083333333333333,0,0.218,0.324,120.0,Jatiluhur,Brebes_Tegal,2,Drone (rice field)
0.382250639802252,0.0002773714818752049,-13.626666386922201,4,1.0,25.0,0.6944444444444444,1,0.291,0.398,36.0,Jatiluhur,Brebes_Tegal,2,Drone (rice field)
0.32185730235457727,-0.001570820327963924,-15.400833447774252,4,-71.0,49.0,0.3141025641025641,1,0.155,0.304,156.0,Jatiluhur,Brebes_Tegal,2,Drone (rice field)
0.2880904621406555,-0.0016632455114416096,-15.078332742055258,4,61.0,145.0,1.2083333333333333,0,0.255,0.339,120.0,Jatiluhur,Brebes_Tegal,2,Drone (rice field)
0.3330713185865377,-0.0021728261256654864,-14.394999583562216,5,1.0,25.0,0.6944444444444444,1,0.251,0.349,36.0,Jatiluhur,Brebes_Tegal,2,Drone (rice field)
