point,x,y,date,S2ndvi_fused,VV_fused,VH_fused
2,415839.84274079016,9133426.301407807,2026-02-10,0.42649998197628824,-11.115153589310673,-14.359057528824694
2,415839.84274079016,9133426.301407807,2026-02-22,0.2648720181266298,-8.490962231048442,-13.223235056623992
2,415839.84274079016,9133426.301407807,2026-03-06,0.40484287005869374,-11.676500035067447,-16.21570106754379
2,415839.84274079016,9133426.301407807,2026-03-18,0.3649899849897281,-10.93660789717066,-14.797724981732992
2,415839.84274079016,9133426.301407807,2026-03-30,0.16180515011253438,-7.843564373553997,-13.505951336285182
2,415839.84274079016,9133426.301407807,2026-04-11,0.10954050608676791,-6.5252616877095075,-12.42465774688129
2,415839.84274079016,9133426.301407807,2026-04-23,0.247097803589795,-9.970465871509365,-15.06724213337294
2,415839.84274079016,9133426.301407807,2026-05-05,0.23013349588164994,-8.660809987725123,-14.811230539799158
2,415839.84274079016,9133426.301407807,2026-05-17,0.288033812777218,-8.377452856169697,-13.569382693171802
2,415839.84274079016,9133426.301407807,2026-05-29,0.38573839307398844,-9.54738597928395,-14.343565973068923
2,415839.84274079016,9133426.301407807,2026-06-10,0.2822239301134465,-9.465911482214967,-14.870493275059605
3,415877.2519778191,9133519.63231992,2025-09-07,0.4991671569608434,-9.796402435797566,-12.789760054068536
3,415877.2519778191,9133519.63231992,2025-09-19,0.23564004441882908,-8.535837232236727,-15.083102657582108
3,415877.2519778191,9133519.63231992,2025-10-01,0.3575851589227539,-9.387990828345725,-13.513056009828073
3,415877.2519778191,9133519.63231992,2025-10-13,0.4043572336720913,-8.409956028076873,-13.450855061035039
3,415877.2519778191,9133519.63231992,2025-10-25,0.4097787282101984,-9.406650056264155,-12.67551189694018
3,415877.2519778191,9133519.63231992,2025-11-06,0.35486449509627815,-8.475748088468368,-13.081908658453468
3,415877.2519778191,9133519.63231992,2025-11-18,0.31473557909233385,-8.057874864297112,-13.394425120860255
3,415877.2519778191,9133519.63231992,2025-11-30,0.35072183900319237,-8.797323906240152,-13.354466470956078
3,415877.2519778191,9133519.63231992,2025-12-12,0.39872072885873416,-9.195996581881753,-12.743024199583827
3,415877.2519778191,9133519.63231992,2025-12-24,0.08388501925835651,-7.665919761088798,-17.423440347571304
3,415877.2519778191,9133519.63231992,2026-01-05,0.26337756658075717,-9.158482246230932,-15.12366487038931
3,415877.2519778191,9133519.63231992,2026-01-17,0.2828165143568483,-8.648555078076148,-14.475863528840792
3,415877.2519778191,9133519.63231992,2026-01-29,0.34306628581340787,-8.81731429479276,-13.503588461212157
3,415877.2519778191,9133519.63231992,2026-02-10,0.37580764418526946,-9.379591646713923,-13.265758771482416
3,415877.2519778191,9133519.63231992,2026-02-22,0.3876586655892972,-9.749479344901314,-13.282389471755907
3,415877.2519778191,9133519.63231992,2026-03-06,0.36091934231508793,-8.959647509817026,-13.27248937477386
3,415877.2519778191,9133519.63231992,2026-03-18,0.30515913834056124,-8.993990303612538,-13.831630742158083
3,415877.2519778191,9133519.63231992,2026-03-30,0.15103903936881588,-7.7589239657493305,-15.428045643456278
3,415877.2519778191,9133519.63231992,2026-04-11,0.16087768790726834,-8.787523361340718,-15.997163901278833
3,415877.2519778191,9133519.63231992,2026-04-23,0.14357319096544138,-8.140191152107263,-15.85456442691934
3,415877.2519778191,9133519.63231992,2026-05-05,0.08775064306730262,-7.321436330367801,-17.141688982539613
3,415877.2519778191,9133519.63231992,2026-05-17,0.28731737754507947,-8.794177183001972,-16.23240948295446
3,415877.2519778191,9133519.63231992,2026-05-29,0.3999839603642225,-9.741198097075788,-13.241745052511552
3,415877.2519778191,9133519.63231992,2026-06-10,0.3029435347952641,-9.586548279640562,-14.69537931620506
4,415745.1090915946,9133346.38769737,2025-09-07,0.3105754018520205,-7.625543762827902,-13.86943264772268
4,415745.1090915946,9133346.38769737,2025-09-19,0.43020629511227976,-9.510345019795698,-14.385759346849618
4,415745.1090915946,9133346.38769737,2025-10-01,0.4430513753588292,-10.027000859163252,-14.08902982597492
4,415745.1090915946,9133346.38769737,2025-10-13,0.4949282347252985,-9.646245175973231,-14.464685357412955
4,415745.1090915946,9133346.38769737,2025-10-25,0.403058718435288,-9.447203638628004,-14.00156035644526
4,415745.1090915946,9133346.38769737,2025-11-06,0.295622578427624,-8.256225324303864,-13.350956363149573
4,415745.1090915946,9133346.38769737,2025-11-18,0.20869954629809312,-7.005150253603133,-13.150526817297708
4,415745.1090915946,9133346.38769737,2025-11-30,0.21703393720387698,-7.26642742596802,-12.926404529550808
4,415745.1090915946,9133346.38769737,2025-12-12,0.2725720006905616,-7.974866434014548,-13.24065684572228
4,415745.1090915946,9133346.38769737,2025-12-24,0.41398437084819795,-9.2178790432862,-14.465042930193382
4,415745.1090915946,9133346.38769737,2026-01-05,0.14676674478454776,-6.796897328304176,-13.531546966637478
4,415745.1090915946,9133346.38769737,2026-01-17,0.20867063591797508,-6.494994836989168,-13.728388678373669
4,415745.1090915946,9133346.38769737,2026-01-29,0.221345817558901,-6.900708581458473,-13.504465498853781
4,415745.1090915946,9133346.38769737,2026-02-10,0.46480933597067825,-9.8688549074919,-14.673554091109775
4,415745.1090915946,9133346.38769737,2026-02-22,0.31222085046373665,-8.524058699754697,-13.356422276189525
4,415745.1090915946,9133346.38769737,2026-03-06,0.3708131243184548,-9.240141041193949,-13.635776734284194
4,415745.1090915946,9133346.38769737,2026-03-18,0.49250337355316537,-9.897257062727252,-14.645223658148463
4,415745.1090915946,9133346.38769737,2026-03-30,0.24619883620786032,-7.323687202993122,-13.487769281294842
4,415745.1090915946,9133346.38769737,2026-04-11,0.1996075507650753,-7.126827187639951,-12.631068741817755
4,415745.1090915946,9133346.38769737,2026-04-23,0.13468545786032812,-7.457462677162952,-13.011278223907182
4,415745.1090915946,9133346.38769737,2026-05-05,0.24597235857116223,-6.708187001471611,-13.708057399015962
4,415745.1090915946,9133346.38769737,2026-05-17,0.30054651333151183,-7.448264035716822,-14.025877265919787
4,415745.1090915946,9133346.38769737,2026-05-29,0.49907032856875544,-9.619716141434868,-14.629283482918318
4,415745.1090915946,9133346.38769737,2026-06-10,0.3949494038432344,-9.558298270031363,-13.724575521889697
5,415749.9108837191,9133355.78856187,2025-09-07,0.39401643058450553,-8.197569802223114,-14.033411973380014
5,415749.9108837191,9133355.78856187,2025-09-19,0.43217676938870175,-9.184342697463011,-15.279550230350354
5,415749.9108837191,9133355.78856187,2025-10-01,0.3986845924407855,-9.801849958515538,-14.371844639671094
5,415749.9108837191,9133355.78856187,2025-10-13,0.47721832515030116,-9.417287213246299,-14.733119136555755
5,415749.9108837191,9133355.78856187,2025-10-25,0.29953763900264485,-8.042723352001216,-14.16965077471515
5,415749.9108837191,9133355.78856187,2025-11-06,0.31403170986174517,-8.470726745111415,-13.900925900714485
5,415749.9108837191,9133355.78856187,2025-11-18,0.2768955030917213,-7.780792996109433,-13.879388065124171
5,415749.9108837191,9133355.78856187,2025-11-30,0.2954477427444006,-8.098407024512857,-13.950260469505496
5,415749.9108837191,9133355.78856187,2025-12-12,0.3738547631358238,-9.61654248669228,-13.875568304190784
5,415749.9108837191,9133355.78856187,2025-12-24,0.3986030147498601,-9.512099151813997,-14.875048597233445
5,415749.9108837191,9133355.78856187,2026-01-05,0.19302023139801833,-8.681716963253029,-14.853956278886294
5,415749.9108837191,9133355.78856187,2026-01-17,0.3081667057034596,-7.447282175106749,-15.494185534968299
5,415749.9108837191,9133355.78856187,2026-01-29,0.34265563744282496,-8.820695304904946,-14.234979973845817
5,415749.9108837191,9133355.78856187,2026-02-10,0.38103796512529564,-9.21574667828463,-14.81251841736531
5,415749.9108837191,9133355.78856187,2026-02-22,0.3241270962851785,-8.666287597988784,-13.892806029294785
5,415749.9108837191,9133355.78856187,2026-03-06,0.3252399242005406,-8.646231407700597,-13.964566342481515
5,415749.9108837191,9133355.78856187,2026-03-18,0.46525703034354315,-9.602731648757052,-15.082200503683936
5,415749.9108837191,9133355.78856187,2026-03-30,0.2814211367233972,-7.714061059237167,-14.14532529244406
5,415749.9108837191,9133355.78856187,2026-04-11,0.23121564894086677,-8.74004724957543,-13.263579072182416
5,415749.9108837191,9133355.78856187,2026-04-23,0.16158783990824488,-8.18677963563314,-14.27032333159924
5,415749.9108837191,9133355.78856187,2026-05-05,0.290432105619888,-8.453728715366875,-15.07327658687219
5,415749.9108837191,9133355.78856187,2026-05-17,0.3448470633446222,-7.707522311319248,-14.872502305792727
5,415749.9108837191,9133355.78856187,2026-05-29,0.492745869530299,-9.476993134676997,-14.83128103984944
5,415749.9108837191,9133355.78856187,2026-06-10,0.3640678605467872,-9.100471602046973,-14.453475515005342
6,415762.6872694171,9133390.512921812,2025-09-07,0.3619338642639059,-9.094363419313025,-14.15622987696732
6,415762.6872694171,9133390.512921812,2025-09-19,0.34392900772834994,-8.396559475697112,-14.609859620446601
6,415762.6872694171,9133390.512921812,2025-10-01,0.30561164819743003,-9.062770986509436,-14.056963201843777
6,415762.6872694171,9133390.512921812,2025-10-13,0.3982118375104587,-7.886503338682495,-14.081652711929916
6,415762.6872694171,9133390.512921812,2025-10-25,0.3102989756720851,-8.863864736623945,-13.679650814608719
6,415762.6872694171,9133390.512921812,2025-11-06,0.30588790427566515,-8.82084717129687,-12.85959411326414
6,415762.6872694171,9133390.512921812,2025-11-18,0.3560848159982008,-6.8874001304840915,-12.964164451210825
6,415762.6872694171,9133390.512921812,2025-11-30,0.3170706988074342,-7.715960288640936,-13.053700795623563
6,415762.6872694171,9133390.512921812,2025-12-12,0.3642166128681242,-7.461738565071194,-13.861643971507299
6,415762.6872694171,9133390.512921812,2025-12-24,0.2210557087967664,-11.604355353324618,-15.521024884264488
6,415762.6872694171,9133390.512921812,2026-01-05,0.3132564405381905,-7.798346207990471,-13.47871136442274
6,415762.6872694171,9133390.512921812,2026-01-17,0.2803768811943696,-9.84036829393484,-14.59134741469364
6,415762.6872694171,9133390.512921812,2026-01-29,0.37390674078848085,-7.283557103668803,-14.271137567638158
6,415762.6872694171,9133390.512921812,2026-02-10,0.29441765060916797,-9.362193292732721,-14.061665639601674
6,415762.6872694171,9133390.512921812,2026-02-22,0.22731851803107178,-11.350514900739768,-15.077747407775474
6,415762.6872694171,9133390.512921812,2026-03-06,0.31758281790718074,-8.742525901996707,-14.051757775930811
6,415762.6872694171,9133390.512921812,2026-03-18,0.36678604310523777,-9.006454674595249,-14.901015164126433
6,415762.6872694171,9133390.512921812,2026-03-30,0.2555242811850756,-9.720011217859764,-14.690194841532449
6,415762.6872694171,9133390.512921812,2026-04-11,0.26992411468174915,-8.516465076678418,-13.124539717024657
6,415762.6872694171,9133390.512921812,2026-04-23,0.18434735477862696,-10.00460689339209,-15.190026172910356
6,415762.6872694171,9133390.512921812,2026-05-05,0.28528272204990157,-9.391153160231394,-15.756340817812305
6,415762.6872694171,9133390.512921812,2026-05-17,0.3763335713192529,-6.061191379940688,-12.814246038335725
6,415762.6872694171,9133390.512921812,2026-05-29,0.43126795911970073,-7.058444719162347,-12.979208829645877
6,415762.6872694171,9133390.512921812,2026-06-10,0.2145218237993588,-11.824851342660887,-15.757184487746828
7,415779.75100938353,9133417.839500107,2025-09-07,0.42746708024714714,-8.725671611617413,-12.386290067595288
7,415779.75100938353,9133417.839500107,2025-09-19,0.380036057808879,-11.685055124424098,-16.08935630708696
7,415779.75100938353,9133417.839500107,2025-10-01,0.29833751002265907,-7.863257455862814,-13.302227258733911
7,415779.75100938353,9133417.839500107,2025-10-13,0.40403719760747203,-9.864219352195622,-14.524165648811435
7,415779.75100938353,9133417.839500107,2025-10-25,0.41524440587690503,-8.558377144857275,-12.12664549249853
7,415779.75100938353,9133417.839500107,2025-11-06,0.4414117229453805,-8.376851907699585,-11.480530126850326
7,415779.75100938353,9133417.839500107,2025-11-18,0.25245898342107953,-6.03933502241469,-12.557893250270938
7,415779.75100938353,9133417.839500107,2025-11-30,0.2792004265938128,-6.582969444798053,-12.169441111354526
7,415779.75100938353,9133417.839500107,2025-12-12,0.32744113019382703,-7.957552765575111,-12.920101380594598
7,415779.75100938353,9133417.839500107,2025-12-24,0.34764588865881946,-8.87222271926919,-13.619572406971457
7,415779.75100938353,9133417.839500107,2026-01-05,0.1789001691351558,-7.503567331405569,-15.293507366821917
7,415779.75100938353,9133417.839500107,2026-01-17,0.32738555663088365,-10.280619588431401,-15.560196281650601
7,415779.75100938353,9133417.839500107,2026-01-29,0.3336236462212398,-10.945554927704546,-16.210741146719876
7,415779.75100938353,9133417.839500107,2026-02-10,0.28170722880680976,-8.901000419851517,-14.760739645927158
7,415779.75100938353,9133417.839500107,2026-02-22,0.3102469615274831,-7.964810860273914,-13.217392766331844
7,415779.75100938353,9133417.839500107,2026-03-06,0.376688429073777,-8.81865727936204,-13.07049354733682
7,415779.75100938353,9133417.839500107,2026-03-18,0.4361988411603731,-10.280862020477457,-14.304591934488336
7,415779.75100938353,9133417.839500107,2026-03-30,0.23621146974296914,-7.981204045380073,-14.180651395427011
7,415779.75100938353,9133417.839500107,2026-04-11,0.29214432862504675,-8.556313614324985,-13.353199069867586
7,415779.75100938353,9133417.839500107,2026-04-23,0.1589947580170123,-7.622859897313876,-14.67479121976281
7,415779.75100938353,9133417.839500107,2026-05-05,0.25252151101193715,-9.813164151045335,-16.283497621131545
7,415779.75100938353,9133417.839500107,2026-05-17,0.3373877935510997,-10.00495159377522,-15.325299584439865
7,415779.75100938353,9133417.839500107,2026-05-29,0.5154969585016933,-9.107476776899087,-11.431585059130718
7,415779.75100938353,9133417.839500107,2026-06-10,0.48743048031723624,-11.114501759222685,-13.817078388984708
8,415802.5314947231,9133438.285220942,2025-09-07,0.35483646166948596,-8.940652578318748,-13.504605872393347
8,415802.5314947231,9133438.285220942,2025-09-19,0.2895536263779177,-8.19888172424615,-13.71235144101331
8,415802.5314947231,9133438.285220942,2025-10-01,0.34883191719477846,-8.9157922775964,-12.837199188503563
8,415802.5314947231,9133438.285220942,2025-10-13,0.41868522064973934,-8.17591939524247,-12.554413252066805
8,415802.5314947231,9133438.285220942,2025-10-25,0.3155373128103364,-8.080232989708955,-12.921096895558401
8,415802.5314947231,9133438.285220942,2025-11-06,0.3092649473000534,-6.475918116363639,-11.833820992595532
8,415802.5314947231,9133438.285220942,2025-11-18,0.3077702791035584,-6.9589509163539205,-12.686576504012965
8,415802.5314947231,9133438.285220942,2025-11-30,0.26085884728466224,-6.7468800030023885,-13.088500407368482
8,415802.5314947231,9133438.285220942,2025-12-12,0.34472986665628585,-8.319776780680154,-12.471631672786225
8,415802.5314947231,9133438.285220942,2025-12-24,0.2367614301681777,-7.468828791436038,-14.16066045210248
8,415802.5314947231,9133438.285220942,2026-01-05,0.25186877993116163,-10.359247612333663,-14.206557732548893
8,415802.5314947231,9133438.285220942,2026-01-17,0.271232820034023,-7.547234874261729,-13.474048995402072
8,415802.5314947231,9133438.285220942,2026-01-29,0.31651342785802644,-9.623358216679184,-14.076399569990286
8,415802.5314947231,9133438.285220942,2026-02-10,0.37999701302794586,-9.508995681170143,-12.61464455770341
8,415802.5314947231,9133438.285220942,2026-02-22,0.36104242562992483,-9.284638561466124,-12.85401175138413
8,415802.5314947231,9133438.285220942,2026-03-06,0.2860835558874827,-8.921182583494543,-14.199957314807609
8,415802.5314947231,9133438.285220942,2026-03-18,0.46285924688334973,-11.468049876649824,-13.121257844108477
8,415802.5314947231,9133438.285220942,2026-03-30,0.20421184254225988,-5.374078611181792,-13.026148483104274
8,415802.5314947231,9133438.285220942,2026-04-11,0.22289237757062585,-6.846955283349659,-12.833848348503436
8,415802.5314947231,9133438.285220942,2026-04-23,0.1546202069825149,-6.003781351454931,-13.545497750424863
8,415802.5314947231,9133438.285220942,2026-05-05,0.3004009429706177,-9.750233999969996,-14.392076032198633
8,415802.5314947231,9133438.285220942,2026-05-17,0.3368065009511521,-7.360615023534908,-13.281305893302886
8,415802.5314947231,9133438.285220942,2026-05-29,0.3907982322300365,-9.004687335238975,-12.52099046766893
8,415802.5314947231,9133438.285220942,2026-06-10,0.392863361949912,-9.741388510681139,-12.513228184312082
9,415804.67051835306,9133480.817067973,2025-09-07,0.4029098170283051,-7.89475143157221,-13.226322769880253
9,415804.67051835306,9133480.817067973,2025-09-19,0.31828213046679565,-7.82966519750216,-12.573407853362083
9,415804.67051835306,9133480.817067973,2025-10-01,0.32157723597012267,-8.544189998742143,-13.675488968260963
9,415804.67051835306,9133480.817067973,2025-10-13,0.37641716235108613,-8.693878964800685,-14.186145725466902
9,415804.67051835306,9133480.817067973,2025-10-25,0.2287367064184876,-5.96791823274748,-13.536336915816502
9,415804.67051835306,9133480.817067973,2025-11-06,0.29903279516318354,-7.331028860201536,-12.626903552284025
9,415804.67051835306,9133480.817067973,2025-11-18,0.30657068632873913,-6.506673669145613,-11.820639752151866
9,415804.67051835306,9133480.817067973,2025-11-30,0.3512292364726368,-8.200717269125429,-11.705597029561165
9,415804.67051835306,9133480.817067973,2025-12-12,0.32465949026715685,-7.917267442771117,-12.449618001698235
9,415804.67051835306,9133480.817067973,2025-12-24,0.37407461534684566,-10.862248317152957,-15.241715520851095
9,415804.67051835306,9133480.817067973,2026-01-05,0.22937881901013296,-8.428987782329724,-14.369755322298257
9,415804.67051835306,9133480.817067973,2026-01-17,0.3059081320720109,-8.105721528900295,-13.645682686399079
9,415804.67051835306,9133480.817067973,2026-01-29,0.28415358611132024,-7.875084681437216,-14.257359306070848
9,415804.67051835306,9133480.817067973,2026-02-10,0.33513389373530095,-7.4416293438345384,-11.141832659769385
9,415804.67051835306,9133480.817067973,2026-02-22,0.3293450349702711,-8.781064941566962,-13.723958750792958
9,415804.67051835306,9133480.817067973,2026-03-06,0.35781242091967047,-9.662582192063148,-13.924767536337708
9,415804.67051835306,9133480.817067973,2026-03-18,0.45316641737823005,-9.038976593154263,-12.774759951234522
9,415804.67051835306,9133480.817067973,2026-03-30,0.24683982772310498,-7.328993667202707,-13.473245264739184
9,415804.67051835306,9133480.817067973,2026-04-11,0.2242572234023375,-8.09140130516261,-12.558803260560685
9,415804.67051835306,9133480.817067973,2026-04-23,0.15002005309412125,-6.778576018071071,-14.518438962990377
9,415804.67051835306,9133480.817067973,2026-05-05,0.27133053692985354,-7.1189795947897,-13.546821578563629
9,415804.67051835306,9133480.817067973,2026-05-17,0.29185144221119347,-7.72631938597326,-16.104192663018686
9,415804.67051835306,9133480.817067973,2026-05-29,0.3973549060935095,-8.663350064983202,-12.47210250259976
9,415804.67051835306,9133480.817067973,2026-06-10,0.4288171556843101,-11.678002500304274,-14.109048846736068
10,415787.18405002047,9133514.4196422,2025-09-07,0.2808898661087037,-8.328866737690019,-13.866770812778611
10,415787.18405002047,9133514.4196422,2025-09-19,0.2995357610549612,-9.437101381380486,-14.709781972862132
10,415787.18405002047,9133514.4196422,2025-10-01,0.25380844827037335,-8.026894148815938,-13.848065258640771
10,415787.18405002047,9133514.4196422,2025-10-13,0.3505553928131191,-9.667014038740573,-13.321219957645347
10,415787.18405002047,9133514.4196422,2025-10-25,0.29591493198900753,-9.063846208174606,-13.91801511123968
10,415787.18405002047,9133514.4196422,2025-11-06,0.30653309370552023,-8.455869445156246,-12.855591297678025
10,415787.18405002047,9133514.4196422,2025-11-18,0.34674693400005624,-8.212027446944745,-11.537787739926737
10,415787.18405002047,9133514.4196422,2025-11-30,0.3415977461132158,-8.184021915114595,-11.503460932017735
10,415787.18405002047,9133514.4196422,2025-12-12,0.32418115312399165,-8.068333913282178,-11.863623212067138
10,415787.18405002047,9133514.4196422,2025-12-24,0.35162389455068266,-11.769884007097676,-15.667793331340574
10,415787.18405002047,9133514.4196422,2026-01-05,0.1796793986945294,-11.24541518906572,-19.266266377193244
10,415787.18405002047,9133514.4196422,2026-01-17,0.29202333025711075,-11.41824885360071,-16.955263894378383
10,415787.18405002047,9133514.4196422,2026-01-29,0.31439741554182477,-9.142824361752607,-13.481414711128568
10,415787.18405002047,9133514.4196422,2026-02-10,0.287845973092754,-9.74087313497938,-14.992463966475388
10,415787.18405002047,9133514.4196422,2026-02-22,0.31964656707734296,-9.851398035269275,-14.209751401794506
10,415787.18405002047,9133514.4196422,2026-03-06,0.32618734926021287,-10.422462082637704,-14.729904713485134
10,415787.18405002047,9133514.4196422,2026-03-18,0.4373148888989976,-10.658688982200022,-12.452792893390342
10,415787.18405002047,9133514.4196422,2026-03-30,0.24642531367839415,-7.010191305936976,-11.702189423047717
10,415787.18405002047,9133514.4196422,2026-04-11,0.2547458306939455,-7.015076118698964,-11.174490600038238
10,415787.18405002047,9133514.4196422,2026-04-23,0.15130271823101726,-9.865393792291187,-18.683406150692164
10,415787.18405002047,9133514.4196422,2026-05-05,0.24165979549285,-10.547260589018904,-17.33035674781557
10,415787.18405002047,9133514.4196422,2026-05-17,0.2889299388013352,-7.655251652513993,-13.757830015090851
10,415787.18405002047,9133514.4196422,2026-05-29,0.34568192503321915,-9.940081977906564,-14.711801697277163
10,415787.18405002047,9133514.4196422,2026-06-10,0.2669468101243121,-9.66661812226075,-15.504847310044896
11,415856.55124143977,9133553.137180122,2025-09-07,0.4107229056815516,-8.23901987406234,-12.80565746508458
11,415856.55124143977,9133553.137180122,2025-09-19,0.4112295255618824,-7.840573083900734,-11.932496478718997
11,415856.55124143977,9133553.137180122,2025-10-01,0.3570767993684325,-9.731905331504004,-14.66026003858315
