point,x,y,date,S2ndvi_fused,VV_fused,VH_fused
26,478402.7748687897,9230143.880556958,2025-03-07,0.35400863870398896,-7.074191807662926,-13.674442881694581
26,478402.7748687897,9230143.880556958,2025-03-19,0.166916191069858,-6.379824748031055,-14.101507361932349
26,478402.7748687897,9230143.880556958,2025-03-31,0.34522464556273735,-11.187513348175186,-16.236691412998134
26,478402.7748687897,9230143.880556958,2025-04-12,0.08870931303968374,-10.34722020882426,-17.366014130452175
26,478402.7748687897,9230143.880556958,2025-04-24,0.18194839329094836,-10.814734056998951,-16.880799473813973
26,478402.7748687897,9230143.880556958,2025-05-06,0.1602463896156235,-11.983880165957105,-17.823394477528733
26,478402.7748687897,9230143.880556958,2025-05-18,0.27934573485510156,-10.374896095634812,-15.917108185366478
26,478402.7748687897,9230143.880556958,2025-05-30,0.2680371288443536,-9.565808407729667,-15.763206765326894
26,478402.7748687897,9230143.880556958,2025-06-11,0.2128326995063171,-9.924371738199632,-16.348829930575207
26,478402.7748687897,9230143.880556958,2025-06-23,0.3684745782735508,-9.008988998790535,-15.261397357655452
26,478402.7748687897,9230143.880556958,2025-07-05,0.24672196556847517,-9.349142319531213,-16.31445571881435
26,478402.7748687897,9230143.880556958,2025-07-17,0.2744133824942254,-10.744438464821187,-16.727499179237284
26,478402.7748687897,9230143.880556958,2025-07-29,0.2334266332970971,-8.931666949452032,-15.49110246518296
26,478402.7748687897,9230143.880556958,2025-08-10,0.16259241639086586,-7.913786736354828,-15.56216114961154
26,478402.7748687897,9230143.880556958,2025-08-22,0.16718457309826326,-10.822078940106216,-17.325587178401385
26,478402.7748687897,9230143.880556958,2025-09-03,0.2493963912744779,-9.708702810591046,-15.974234083846378
26,478402.7748687897,9230143.880556958,2025-09-15,0.1080019120632024,-8.383544895680163,-15.675302787171052
26,478402.7748687897,9230143.880556958,2025-09-27,0.24121610135816227,-10.76921097296498,-16.674206112694623
26,478402.7748687897,9230143.880556958,2025-10-09,0.12705877799352772,-11.177228897051096,-17.64063181645955
26,478402.7748687897,9230143.880556958,2025-10-21,0.12929097660228595,-12.04036407218842,-18.088553120588642
26,478402.7748687897,9230143.880556958,2025-11-02,0.2746893470946314,-13.963537387649469,-18.395853126429596
27,461065.4225960922,9255127.264673471,2024-11-07,0.25651509136092643,-9.171191143032907,-15.864248066602396
27,461065.4225960922,9255127.264673471,2024-11-19,0.3112699451144717,-8.780210629941607,-14.71034919580365
27,461065.4225960922,9255127.264673471,2024-12-01,0.26088655295812413,-9.127828407396237,-16.17850534650388
27,461065.4225960922,9255127.264673471,2024-12-13,0.17741597718074734,-10.505877997462719,-18.212466110683643
27,461065.4225960922,9255127.264673471,2024-12-25,0.2121549711685182,-8.989520084758208,-16.792718252140553
27,461065.4225960922,9255127.264673471,2025-01-06,0.3030621240295354,-7.261034586327976,-13.929362625023995
27,461065.4225960922,9255127.264673471,2025-01-18,0.3742528601056838,-7.97489100966826,-12.635013006100637
27,461065.4225960922,9255127.264673471,2025-01-30,0.3183368014062211,-8.115179761017883,-14.105454309969847
27,461065.4225960922,9255127.264673471,2025-02-11,0.2891936965500778,-8.158021772208256,-14.852239128729561
27,461065.4225960922,9255127.264673471,2025-02-23,0.3101761873750938,-8.272108549532188,-14.408395611842755
27,461065.4225960922,9255127.264673471,2025-03-07,0.3610656302911895,-7.381955537577573,-12.569771449115027
27,461065.4225960922,9255127.264673471,2025-03-19,0.313285949744107,-8.028521893415753,-14.219652440571707
27,461065.4225960922,9255127.264673471,2025-03-31,0.3620233182630081,-7.680314019217011,-12.746047077193237
27,461065.4225960922,9255127.264673471,2025-04-12,0.3420304184816038,-7.131905779320683,-12.14274367107853
27,461065.4225960922,9255127.264673471,2025-04-24,0.36865501743891577,-8.000049379076119,-13.182506656348746
27,461065.4225960922,9255127.264673471,2025-05-06,0.38957758456620817,-8.870951205110318,-13.387102273138092
27,461065.4225960922,9255127.264673471,2025-05-18,0.3308510495469772,-9.422163963827073,-15.411238737056268
27,461065.4225960922,9255127.264673471,2025-05-30,0.3443118085714126,-8.005652314682763,-13.393664706395894
27,461065.4225960922,9255127.264673471,2025-06-11,0.3708445167381999,-7.777351678787614,-12.959865258248016
27,461065.4225960922,9255127.264673471,2025-06-23,0.3473437165539188,-8.013854878216986,-13.609366351074888
27,461065.4225960922,9255127.264673471,2025-07-05,0.34593189047300466,-8.342459683018006,-13.708041600178635
27,461065.4225960922,9255127.264673471,2025-07-17,0.347065261037655,-7.314844250186193,-12.311091598100276
27,461065.4225960922,9255127.264673471,2025-07-29,0.3322761818345208,-7.4117973770301875,-12.605083832025755
27,461065.4225960922,9255127.264673471,2025-08-10,0.31899200979703557,-8.056822570444025,-13.656739224624035
27,461065.4225960922,9255127.264673471,2025-08-22,0.3544783622491792,-6.970737255165621,-11.83515907429112
27,461065.4225960922,9255127.264673471,2025-09-03,0.37796096255689443,-7.52257157393669,-12.037140103596265
27,461065.4225960922,9255127.264673471,2025-09-15,0.38634630614624177,-8.218286931503785,-12.94167747878176
27,461065.4225960922,9255127.264673471,2025-09-27,0.34072726480423815,-8.172516581441435,-13.59013251764668
27,461065.4225960922,9255127.264673471,2025-10-09,0.36205865396150394,-8.75806963649889,-14.449090455049651
27,461065.4225960922,9255127.264673471,2025-10-21,0.3330360453763076,-8.699417052726151,-14.277620929392755
27,461065.4225960922,9255127.264673471,2025-11-02,0.32813353828545083,-8.611162416870803,-14.184832858441379
28,476314.88962580037,9227712.690875664,2024-11-07,0.14145649372290064,-6.48000754640789,-14.104419298113195
28,476314.88962580037,9227712.690875664,2024-11-19,0.06219169627208382,-6.468705198299005,-15.935914673954864
28,476314.88962580037,9227712.690875664,2024-12-01,0.2760600426640443,-10.397525796267196,-17.81075077704533
28,476314.88962580037,9227712.690875664,2024-12-13,0.22371020032858885,-8.522844197324925,-16.39886946983413
28,476314.88962580037,9227712.690875664,2024-12-25,0.18554520266174432,-8.366923129425729,-16.46741374281602
28,476314.88962580037,9227712.690875664,2025-01-06,0.31759753953559544,-8.721774963439872,-15.625180995490537
