lokasi,region,utm,bujur,lintang,tanggal,fase,sumber
11golok,clu2,32749,109.949496104,-7.74118660273,2024-10-09,6,"Drone (combined survey, Java-clean)"
11golok,clu2,32749,109.951292735,-7.74118660273,2024-10-09,6,"Drone (combined survey, Java-clean)"
16pangenrejo,clu2,32749,109.997555972,-7.73228522274,2024-10-10,6,"Drone (combined survey, Java-clean)"
16pangenrejo,clu2,32749,109.99800513,-7.73228522274,2024-10-10,6,"Drone (combined survey, Java-clean)"
16pangenrejo,clu2,32749,109.998454287,-7.73228522274,2024-10-10,6,"Drone (combined survey, Java-clean)"
16pangenrejo,clu2,32749,109.997106814,-7.73184014881,2024-10-10,6,"Drone (combined survey, Java-clean)"
16pangenrejo,clu2,32749,109.997555972,-7.73184014881,2024-10-10,6,"Drone (combined survey, Java-clean)"
16pangenrejo,clu2,32749,109.99800513,-7.73184014881,2024-10-10,6,"Drone (combined survey, Java-clean)"
16pangenrejo,clu2,32749,109.998454287,-7.73184014881,2024-10-10,6,"Drone (combined survey, Java-clean)"
16pangenrejo,clu2,32749,109.997106814,-7.73139507441,2024-10-10,6,"Drone (combined survey, Java-clean)"
16pangenrejo,clu2,32749,109.997555972,-7.73139507441,2024-10-10,6,"Drone (combined survey, Java-clean)"
16pangenrejo,clu2,32749,109.99800513,-7.73139507441,2024-10-10,6,"Drone (combined survey, Java-clean)"
16pangenrejo,clu2,32749,109.998454287,-7.73139507441,2024-10-10,6,"Drone (combined survey, Java-clean)"
17pangenrejo02,clu2,32749,109.991267765,-7.73094999954,2024-10-10,6,"Drone (combined survey, Java-clean)"
16pangenrejo,clu2,32749,109.997106814,-7.73094999954,2024-10-10,6,"Drone (combined survey, Java-clean)"
16pangenrejo,clu2,32749,109.997555972,-7.73094999954,2024-10-10,6,"Drone (combined survey, Java-clean)"
16pangenrejo,clu2,32749,109.99800513,-7.73094999954,2024-10-10,6,"Drone (combined survey, Java-clean)"
16pangenrejo,clu2,32749,109.998454287,-7.73094999954,2024-10-10,6,"Drone (combined survey, Java-clean)"
16pangenrejo,clu2,32749,109.998903445,-7.73094999954,2024-10-10,6,"Drone (combined survey, Java-clean)"
17pangenrejo02,clu2,32749,109.989920292,-7.7305049242,2024-10-10,6,"Drone (combined survey, Java-clean)"
17pangenrejo02,clu2,32749,109.99036945,-7.7305049242,2024-10-10,6,"Drone (combined survey, Java-clean)"
17pangenrejo02,clu2,32749,109.990818607,-7.7305049242,2024-10-10,6,"Drone (combined survey, Java-clean)"
17pangenrejo02,clu2,32749,109.991267765,-7.7305049242,2024-10-10,6,"Drone (combined survey, Java-clean)"
17pangenrejo02,clu2,32749,109.991716923,-7.7305049242,2024-10-10,6,"Drone (combined survey, Java-clean)"
16pangenrejo,clu2,32749,109.997106814,-7.7305049242,2024-10-10,6,"Drone (combined survey, Java-clean)"
16pangenrejo,clu2,32749,109.997555972,-7.7305049242,2024-10-10,6,"Drone (combined survey, Java-clean)"
16pangenrejo,clu2,32749,109.99800513,-7.7305049242,2024-10-10,6,"Drone (combined survey, Java-clean)"
16pangenrejo,clu2,32749,109.998454287,-7.7305049242,2024-10-10,6,"Drone (combined survey, Java-clean)"
17pangenrejo02,clu2,32749,109.989920292,-7.73005984839,2024-10-10,6,"Drone (combined survey, Java-clean)"
17pangenrejo02,clu2,32749,109.99036945,-7.73005984839,2024-10-10,6,"Drone (combined survey, Java-clean)"
17pangenrejo02,clu2,32749,109.990818607,-7.73005984839,2024-10-10,6,"Drone (combined survey, Java-clean)"
17pangenrejo02,clu2,32749,109.991267765,-7.73005984839,2024-10-10,6,"Drone (combined survey, Java-clean)"
17pangenrejo02,clu2,32749,109.991716923,-7.73005984839,2024-10-10,6,"Drone (combined survey, Java-clean)"
17pangenrejo02,clu2,32749,109.989920292,-7.72961477211,2024-10-10,6,"Drone (combined survey, Java-clean)"
17pangenrejo02,clu2,32749,109.99036945,-7.72961477211,2024-10-10,6,"Drone (combined survey, Java-clean)"
17pangenrejo02,clu2,32749,109.990818607,-7.72961477211,2024-10-10,6,"Drone (combined survey, Java-clean)"
17pangenrejo02,clu2,32749,109.991267765,-7.72961477211,2024-10-10,6,"Drone (combined survey, Java-clean)"
17pangenrejo02,clu2,32749,109.991716923,-7.72961477211,2024-10-10,6,"Drone (combined survey, Java-clean)"
17pangenrejo02,clu2,32749,109.99036945,-7.72916969537,2024-10-10,6,"Drone (combined survey, Java-clean)"
17pangenrejo02,clu2,32749,109.990818607,-7.72916969537,2024-10-10,6,"Drone (combined survey, Java-clean)"
17pangenrejo02,clu2,32749,109.991267765,-7.72916969537,2024-10-10,6,"Drone (combined survey, Java-clean)"
17pangenrejo02,clu2,32749,109.991716923,-7.72916969537,2024-10-10,6,"Drone (combined survey, Java-clean)"
12dukuhrejo,clu2,32749,109.948597789,-7.72872461815,2024-10-09,6,"Drone (combined survey, Java-clean)"
12dukuhrejo,clu2,32749,109.949046947,-7.72872461815,2024-10-09,6,"Drone (combined survey, Java-clean)"
12dukuhrejo,clu2,32749,109.949496104,-7.72872461815,2024-10-09,6,"Drone (combined survey, Java-clean)"
17pangenrejo02,clu2,32749,109.99036945,-7.72872461815,2024-10-10,6,"Drone (combined survey, Java-clean)"
12dukuhrejo,clu2,32749,109.948597789,-7.72827954047,2024-10-09,6,"Drone (combined survey, Java-clean)"
12dukuhrejo,clu2,32749,109.949046947,-7.72827954047,2024-10-09,6,"Drone (combined survey, Java-clean)"
12dukuhrejo,clu2,32749,109.948597789,-7.72783446231,2024-10-09,6,"Drone (combined survey, Java-clean)"
12dukuhrejo,clu2,32749,109.948597789,-7.72738938369,2024-10-09,6,"Drone (combined survey, Java-clean)"
12dukuhrejo,clu2,32749,109.949046947,-7.72738938369,2024-10-09,6,"Drone (combined survey, Java-clean)"
12dukuhrejo,clu2,32749,109.949496104,-7.72738938369,2024-10-09,6,"Drone (combined survey, Java-clean)"
12dukuhrejo,clu2,32749,109.949046947,-7.7269443046,2024-10-09,6,"Drone (combined survey, Java-clean)"
12dukuhrejo,clu2,32749,109.949496104,-7.7269443046,2024-10-09,6,"Drone (combined survey, Java-clean)"
18kledungkarangdalem,clu2,32749,109.983632085,-7.72427382019,2024-10-10,6,"Drone (combined survey, Java-clean)"
18kledungkarangdalem,clu2,32749,109.984081243,-7.72427382019,2024-10-10,6,"Drone (combined survey, Java-clean)"
18kledungkarangdalem,clu2,32749,109.98273377,-7.72382873782,2024-10-10,6,"Drone (combined survey, Java-clean)"
18kledungkarangdalem,clu2,32749,109.983182927,-7.72382873782,2024-10-10,6,"Drone (combined survey, Java-clean)"
18kledungkarangdalem,clu2,32749,109.983632085,-7.72382873782,2024-10-10,6,"Drone (combined survey, Java-clean)"
18kledungkarangdalem,clu2,32749,109.984081243,-7.72382873782,2024-10-10,6,"Drone (combined survey, Java-clean)"
18kledungkarangdalem,clu2,32749,109.9845304,-7.72382873782,2024-10-10,6,"Drone (combined survey, Java-clean)"
18kledungkarangdalem,clu2,32749,109.983182927,-7.72338365497,2024-10-10,6,"Drone (combined survey, Java-clean)"
18kledungkarangdalem,clu2,32749,109.983632085,-7.72338365497,2024-10-10,4,"Drone (combined survey, Java-clean)"
18kledungkarangdalem,clu2,32749,109.984081243,-7.72338365497,2024-10-10,6,"Drone (combined survey, Java-clean)"
18kledungkarangdalem,clu2,32749,109.9845304,-7.72338365497,2024-10-10,6,"Drone (combined survey, Java-clean)"
18kledungkarangdalem,clu2,32749,109.983182927,-7.72293857166,2024-10-10,6,"Drone (combined survey, Java-clean)"
18kledungkarangdalem,clu2,32749,109.983632085,-7.72293857166,2024-10-10,4,"Drone (combined survey, Java-clean)"
18kledungkarangdalem,clu2,32749,109.984081243,-7.72293857166,2024-10-10,6,"Drone (combined survey, Java-clean)"
18kledungkarangdalem,clu2,32749,109.9845304,-7.72293857166,2024-10-10,6,"Drone (combined survey, Java-clean)"
18kledungkarangdalem,clu2,32749,109.984979558,-7.72293857166,2024-10-10,6,"Drone (combined survey, Java-clean)"
18kledungkarangdalem,clu2,32749,109.983632085,-7.72249348788,2024-10-10,6,"Drone (combined survey, Java-clean)"
18kledungkarangdalem,clu2,32749,109.984081243,-7.72249348788,2024-10-10,3,"Drone (combined survey, Java-clean)"
18kledungkarangdalem,clu2,32749,109.9845304,-7.72249348788,2024-10-10,4,"Drone (combined survey, Java-clean)"
18kledungkarangdalem,clu2,32749,109.984979558,-7.72249348788,2024-10-10,6,"Drone (combined survey, Java-clean)"
18kledungkarangdalem,clu2,32749,109.983182927,-7.72204840362,2024-10-10,6,"Drone (combined survey, Java-clean)"
18kledungkarangdalem,clu2,32749,109.983632085,-7.72204840362,2024-10-10,6,"Drone (combined survey, Java-clean)"
18kledungkarangdalem,clu2,32749,109.984081243,-7.72204840362,2024-10-10,3,"Drone (combined survey, Java-clean)"
18kledungkarangdalem,clu2,32749,109.9845304,-7.72204840362,2024-10-10,3,"Drone (combined survey, Java-clean)"
19kledungkarangdalem02,clu2,32749,109.986776189,-7.71982297534,2024-10-10,5,"Drone (combined survey, Java-clean)"
19kledungkarangdalem02,clu2,32749,109.987225346,-7.71982297534,2024-10-10,5,"Drone (combined survey, Java-clean)"
19kledungkarangdalem02,clu2,32749,109.987674504,-7.71982297534,2024-10-10,5,"Drone (combined survey, Java-clean)"
19kledungkarangdalem02,clu2,32749,109.988123661,-7.71982297534,2024-10-10,6,"Drone (combined survey, Java-clean)"
19kledungkarangdalem02,clu2,32749,109.986776189,-7.71937788827,2024-10-10,5,"Drone (combined survey, Java-clean)"
19kledungkarangdalem02,clu2,32749,109.987225346,-7.71937788827,2024-10-10,5,"Drone (combined survey, Java-clean)"
19kledungkarangdalem02,clu2,32749,109.987674504,-7.71937788827,2024-10-10,6,"Drone (combined survey, Java-clean)"
19kledungkarangdalem02,clu2,32749,109.988123661,-7.71937788827,2024-10-10,6,"Drone (combined survey, Java-clean)"
19kledungkarangdalem02,clu2,32749,109.986776189,-7.71893280074,2024-10-10,5,"Drone (combined survey, Java-clean)"
19kledungkarangdalem02,clu2,32749,109.987225346,-7.71893280074,2024-10-10,6,"Drone (combined survey, Java-clean)"
19kledungkarangdalem02,clu2,32749,109.987674504,-7.71893280074,2024-10-10,6,"Drone (combined survey, Java-clean)"
19kledungkarangdalem02,clu2,32749,109.988123661,-7.71893280074,2024-10-10,5,"Drone (combined survey, Java-clean)"
19kledungkarangdalem02,clu2,32749,109.985877873,-7.71848771274,2024-10-10,5,"Drone (combined survey, Java-clean)"
19kledungkarangdalem02,clu2,32749,109.986327031,-7.71848771274,2024-10-10,5,"Drone (combined survey, Java-clean)"
19kledungkarangdalem02,clu2,32749,109.986776189,-7.71848771274,2024-10-10,4,"Drone (combined survey, Java-clean)"
19kledungkarangdalem02,clu2,32749,109.987225346,-7.71848771274,2024-10-10,6,"Drone (combined survey, Java-clean)"
19kledungkarangdalem02,clu2,32749,109.986327031,-7.71804262427,2024-10-10,5,"Drone (combined survey, Java-clean)"
19kledungkarangdalem02,clu2,32749,109.986776189,-7.71804262427,2024-10-10,5,"Drone (combined survey, Java-clean)"
19kledungkarangdalem02,clu2,32749,109.985877873,-7.71759753533,2024-10-10,5,"Drone (combined survey, Java-clean)"
19kledungkarangdalem02,clu2,32749,109.986327031,-7.71759753533,2024-10-10,6,"Drone (combined survey, Java-clean)"
19kledungkarangdalem02,clu2,32749,109.986776189,-7.71759753533,2024-10-10,5,"Drone (combined survey, Java-clean)"
04mranti02,clu2,32749,110.002496706,-7.70736036048,2024-10-08,6,"Drone (combined survey, Java-clean)"
04mranti02,clu2,32749,110.002945864,-7.70736036048,2024-10-08,6,"Drone (combined survey, Java-clean)"
04mranti02,clu2,32749,110.003395021,-7.70736036048,2024-10-08,6,"Drone (combined survey, Java-clean)"
04mranti02,clu2,32749,110.004293337,-7.70736036048,2024-10-08,1,"Drone (combined survey, Java-clean)"
04mranti02,clu2,32749,110.002496706,-7.7069152603,2024-10-08,6,"Drone (combined survey, Java-clean)"
04mranti02,clu2,32749,110.002945864,-7.7069152603,2024-10-08,6,"Drone (combined survey, Java-clean)"
04mranti02,clu2,32749,110.003395021,-7.7069152603,2024-10-08,6,"Drone (combined survey, Java-clean)"
04mranti02,clu2,32749,110.003844179,-7.7069152603,2024-10-08,1,"Drone (combined survey, Java-clean)"
04mranti02,clu2,32749,110.004293337,-7.7069152603,2024-10-08,1,"Drone (combined survey, Java-clean)"
04mranti02,clu2,32749,110.004742494,-7.7069152603,2024-10-08,1,"Drone (combined survey, Java-clean)"
04mranti02,clu2,32749,110.002496706,-7.70647015966,2024-10-08,1,"Drone (combined survey, Java-clean)"
04mranti02,clu2,32749,110.002945864,-7.70647015966,2024-10-08,1,"Drone (combined survey, Java-clean)"
04mranti02,clu2,32749,110.003395021,-7.70647015966,2024-10-08,1,"Drone (combined survey, Java-clean)"
04mranti02,clu2,32749,110.003844179,-7.70647015966,2024-10-08,2,"Drone (combined survey, Java-clean)"
04mranti02,clu2,32749,110.004293337,-7.70647015966,2024-10-08,2,"Drone (combined survey, Java-clean)"
04mranti02,clu2,32749,110.002496706,-7.70602505854,2024-10-08,6,"Drone (combined survey, Java-clean)"
04mranti02,clu2,32749,110.002945864,-7.70602505854,2024-10-08,6,"Drone (combined survey, Java-clean)"
04mranti02,clu2,32749,110.003395021,-7.70602505854,2024-10-08,1,"Drone (combined survey, Java-clean)"
04mranti02,clu2,32749,110.003844179,-7.70602505854,2024-10-08,1,"Drone (combined survey, Java-clean)"
03mranti01,clu2,32749,110.010581544,-7.70602505854,2024-10-08,6,"Drone (combined survey, Java-clean)"
03mranti01,clu2,32749,110.011030701,-7.70602505854,2024-10-08,5,"Drone (combined survey, Java-clean)"
03mranti01,clu2,32749,110.008335755,-7.70557995696,2024-10-08,5,"Drone (combined survey, Java-clean)"
03mranti01,clu2,32749,110.008784913,-7.70557995696,2024-10-08,6,"Drone (combined survey, Java-clean)"
03mranti01,clu2,32749,110.009683228,-7.70557995696,2024-10-08,4,"Drone (combined survey, Java-clean)"
03mranti01,clu2,32749,110.010132386,-7.70557995696,2024-10-08,4,"Drone (combined survey, Java-clean)"
03mranti01,clu2,32749,110.010581544,-7.70557995696,2024-10-08,4,"Drone (combined survey, Java-clean)"
03mranti01,clu2,32749,110.011030701,-7.70557995696,2024-10-08,5,"Drone (combined survey, Java-clean)"
03mranti01,clu2,32749,110.011479859,-7.70557995696,2024-10-08,5,"Drone (combined survey, Java-clean)"
03mranti01,clu2,32749,110.008784913,-7.70513485492,2024-10-08,6,"Drone (combined survey, Java-clean)"
03mranti01,clu2,32749,110.009234071,-7.70513485492,2024-10-08,5,"Drone (combined survey, Java-clean)"
03mranti01,clu2,32749,110.009683228,-7.70513485492,2024-10-08,4,"Drone (combined survey, Java-clean)"
03mranti01,clu2,32749,110.010581544,-7.70513485492,2024-10-08,4,"Drone (combined survey, Java-clean)"
03mranti01,clu2,32749,110.009234071,-7.7046897524,2024-10-08,6,"Drone (combined survey, Java-clean)"
03mranti01,clu2,32749,110.010132386,-7.7046897524,2024-10-08,6,"Drone (combined survey, Java-clean)"
05Lugosobo,clu2,32749,109.991267765,-7.69400715174,2024-10-08,6,"Drone (combined survey, Java-clean)"
05Lugosobo,clu2,32749,109.991267765,-7.69356203753,2024-10-08,6,"Drone (combined survey, Java-clean)"
05Lugosobo,clu2,32749,109.991716923,-7.69356203753,2024-10-08,6,"Drone (combined survey, Java-clean)"
05Lugosobo,clu2,32749,109.991267765,-7.69311692286,2024-10-08,6,"Drone (combined survey, Java-clean)"
05Lugosobo,clu2,32749,109.991716923,-7.69311692286,2024-10-08,6,"Drone (combined survey, Java-clean)"
05Lugosobo,clu2,32749,109.99216608,-7.69311692286,2024-10-08,6,"Drone (combined survey, Java-clean)"
05Lugosobo,clu2,32749,109.990818607,-7.69267180773,2024-10-08,6,"Drone (combined survey, Java-clean)"
05Lugosobo,clu2,32749,109.991267765,-7.69267180773,2024-10-08,6,"Drone (combined survey, Java-clean)"
05Lugosobo,clu2,32749,109.991716923,-7.69267180773,2024-10-08,6,"Drone (combined survey, Java-clean)"
05Lugosobo,clu2,32749,109.989920292,-7.69222669212,2024-10-08,6,"Drone (combined survey, Java-clean)"
05Lugosobo,clu2,32749,109.99036945,-7.69222669212,2024-10-08,6,"Drone (combined survey, Java-clean)"
05Lugosobo,clu2,32749,109.990818607,-7.69222669212,2024-10-08,5,"Drone (combined survey, Java-clean)"
05Lugosobo,clu2,32749,109.989471134,-7.69178157605,2024-10-08,6,"Drone (combined survey, Java-clean)"
05Lugosobo,clu2,32749,109.989920292,-7.69178157605,2024-10-08,5,"Drone (combined survey, Java-clean)"
05Lugosobo,clu2,32749,109.99036945,-7.69178157605,2024-10-08,6,"Drone (combined survey, Java-clean)"
06seren,clu2,32749,109.985428716,-7.68911086981,2024-10-08,6,"Drone (combined survey, Java-clean)"
06seren,clu2,32749,109.985877873,-7.68911086981,2024-10-08,4,"Drone (combined survey, Java-clean)"
06seren,clu2,32749,109.9845304,-7.68866575047,2024-10-08,5,"Drone (combined survey, Java-clean)"
06seren,clu2,32749,109.984979558,-7.68866575047,2024-10-08,5,"Drone (combined survey, Java-clean)"
06seren,clu2,32749,109.985428716,-7.68866575047,2024-10-08,6,"Drone (combined survey, Java-clean)"
06seren,clu2,32749,109.985877873,-7.68866575047,2024-10-08,5,"Drone (combined survey, Java-clean)"
06seren,clu2,32749,109.9845304,-7.68822063067,2024-10-08,5,"Drone (combined survey, Java-clean)"
06seren,clu2,32749,109.984979558,-7.68822063067,2024-10-08,6,"Drone (combined survey, Java-clean)"
06seren,clu2,32749,109.985428716,-7.68822063067,2024-10-08,6,"Drone (combined survey, Java-clean)"
06seren,clu2,32749,109.985877873,-7.68822063067,2024-10-08,5,"Drone (combined survey, Java-clean)"
06seren,clu2,32749,109.984979558,-7.68777551039,2024-10-08,4,"Drone (combined survey, Java-clean)"
06seren,clu2,32749,109.985428716,-7.68777551039,2024-10-08,6,"Drone (combined survey, Java-clean)"
06seren,clu2,32749,109.985877873,-7.68777551039,2024-10-08,6,"Drone (combined survey, Java-clean)"
06seren,clu2,32749,109.986327031,-7.68777551039,2024-10-08,6,"Drone (combined survey, Java-clean)"
06seren,clu2,32749,109.984979558,-7.68733038965,2024-10-08,4,"Drone (combined survey, Java-clean)"
06seren,clu2,32749,109.985428716,-7.68733038965,2024-10-08,6,"Drone (combined survey, Java-clean)"
06seren,clu2,32749,109.985877873,-7.68733038965,2024-10-08,1,"Drone (combined survey, Java-clean)"
07wingkomulyo,clu2,32749,109.946517735,-7.79188650092,2024-10-09,3,"Drone (combined survey, Java-clean)"
07wingkomulyo,clu2,32749,109.946332719,-7.79176967267,2024-10-09,3,"Drone (combined survey, Java-clean)"
07wingkomulyo,clu2,32749,109.946121801,-7.79163209179,2024-10-09,3,"Drone (combined survey, Java-clean)"
07wingkomulyo,clu2,32749,109.945172688,-7.79153375532,2024-10-09,6,"Drone (combined survey, Java-clean)"
07wingkomulyo,clu2,32749,109.946021958,-7.79156826314,2024-10-09,3,"Drone (combined survey, Java-clean)"
07wingkomulyo,clu2,32749,109.945948385,-7.79152012487,2024-10-09,3,"Drone (combined survey, Java-clean)"
07wingkomulyo,clu2,32749,109.945840976,-7.79144800692,2024-10-09,3,"Drone (combined survey, Java-clean)"
07wingkomulyo,clu2,32749,109.946616836,-7.79150653916,2024-10-09,3,"Drone (combined survey, Java-clean)"
07wingkomulyo,clu2,32749,109.945574902,-7.79129146261,2024-10-09,3,"Drone (combined survey, Java-clean)"
07wingkomulyo,clu2,32749,109.946430921,-7.79139489965,2024-10-09,3,"Drone (combined survey, Java-clean)"
07wingkomulyo,clu2,32749,109.945268332,-7.79130328717,2024-10-09,6,"Drone (combined survey, Java-clean)"
07wingkomulyo,clu2,32749,109.945667475,-7.79121506598,2024-10-09,3,"Drone (combined survey, Java-clean)"
07wingkomulyo,clu2,32749,109.946017809,-7.79110568623,2024-10-09,3,"Drone (combined survey, Java-clean)"
07wingkomulyo,clu2,32749,109.946798989,-7.79113101876,2024-10-09,3,"Drone (combined survey, Java-clean)"
07wingkomulyo,clu2,32749,109.946621547,-7.79101518165,2024-10-09,3,"Drone (combined survey, Java-clean)"
07wingkomulyo,clu2,32749,109.945895845,-7.79100722865,2024-10-09,3,"Drone (combined survey, Java-clean)"
07wingkomulyo,clu2,32749,109.946392426,-7.7911058503,2024-10-09,3,"Drone (combined survey, Java-clean)"
07wingkomulyo,clu2,32749,109.945765744,-7.79092361259,2024-10-09,3,"Drone (combined survey, Java-clean)"
07wingkomulyo,clu2,32749,109.945422994,-7.79100078931,2024-10-09,3,"Drone (combined survey, Java-clean)"
07wingkomulyo,clu2,32749,109.946925634,-7.79083053494,2024-10-09,3,"Drone (combined survey, Java-clean)"
07wingkomulyo,clu2,32749,109.946252704,-7.79101254957,2024-10-09,3,"Drone (combined survey, Java-clean)"
07wingkomulyo,clu2,32749,109.947014264,-7.79069589407,2024-10-09,3,"Drone (combined survey, Java-clean)"
07wingkomulyo,clu2,32749,109.946209221,-7.79073803776,2024-10-09,3,"Drone (combined survey, Java-clean)"
07wingkomulyo,clu2,32749,109.94668714,-7.7906651957,2024-10-09,3,"Drone (combined survey, Java-clean)"
07wingkomulyo,clu2,32749,109.947060528,-7.79060508911,2024-10-09,3,"Drone (combined survey, Java-clean)"
07wingkomulyo,clu2,32749,109.94563002,-7.79058814175,2024-10-09,3,"Drone (combined survey, Java-clean)"
07wingkomulyo,clu2,32749,109.946089947,-7.79062804859,2024-10-09,3,"Drone (combined survey, Java-clean)"
07wingkomulyo,clu2,32749,109.946768881,-7.79052583634,2024-10-09,3,"Drone (combined survey, Java-clean)"
07wingkomulyo,clu2,32749,109.94595521,-7.79053554581,2024-10-09,3,"Drone (combined survey, Java-clean)"
07wingkomulyo,clu2,32749,109.946811648,-7.79043379186,2024-10-09,3,"Drone (combined survey, Java-clean)"
07wingkomulyo,clu2,32749,109.947126769,-7.79046461079,2024-10-09,3,"Drone (combined survey, Java-clean)"
07wingkomulyo,clu2,32749,109.946301892,-7.79040773954,2024-10-09,3,"Drone (combined survey, Java-clean)"
07wingkomulyo,clu2,32749,109.947224314,-7.79027971647,2024-10-09,3,"Drone (combined survey, Java-clean)"
07wingkomulyo,clu2,32749,109.946884341,-7.7902956388,2024-10-09,3,"Drone (combined survey, Java-clean)"
07wingkomulyo,clu2,32749,109.946360206,-7.79025295539,2024-10-09,3,"Drone (combined survey, Java-clean)"
07wingkomulyo,clu2,32749,109.946414944,-7.79016710874,2024-10-09,3,"Drone (combined survey, Java-clean)"
07wingkomulyo,clu2,32749,109.946977391,-7.79010916378,2024-10-09,3,"Drone (combined survey, Java-clean)"
07wingkomulyo,clu2,32749,109.947156837,-7.79005295725,2024-10-09,3,"Drone (combined survey, Java-clean)"
07wingkomulyo,clu2,32749,109.946481783,-7.79002777127,2024-10-09,3,"Drone (combined survey, Java-clean)"
07wingkomulyo,clu2,32749,109.947198474,-7.78995276598,2024-10-09,3,"Drone (combined survey, Java-clean)"
07wingkomulyo,clu2,32749,109.945876558,-7.79008046623,2024-10-09,3,"Drone (combined survey, Java-clean)"
07wingkomulyo,clu2,32749,109.946573507,-7.78984108369,2024-10-09,3,"Drone (combined survey, Java-clean)"
07wingkomulyo,clu2,32749,109.947261627,-7.78980786067,2024-10-09,3,"Drone (combined survey, Java-clean)"
07wingkomulyo,clu2,32749,109.94733904,-7.78967612626,2024-10-09,3,"Drone (combined survey, Java-clean)"
07wingkomulyo,clu2,32749,109.946667155,-7.78965644075,2024-10-09,3,"Drone (combined survey, Java-clean)"
07wingkomulyo,clu2,32749,109.947384461,-7.7895780001,2024-10-09,3,"Drone (combined survey, Java-clean)"
07wingkomulyo,clu2,32749,109.946154559,-7.78952295789,2024-10-09,3,"Drone (combined survey, Java-clean)"
07wingkomulyo,clu2,32749,109.946759884,-7.78947451253,2024-10-09,3,"Drone (combined survey, Java-clean)"
07wingkomulyo,clu2,32749,109.947698179,-7.78934880219,2024-10-09,3,"Drone (combined survey, Java-clean)"
07wingkomulyo,clu2,32749,109.947456455,-7.78943956501,2024-10-09,3,"Drone (combined survey, Java-clean)"
07wingkomulyo,clu2,32749,109.946302313,-7.78922420212,2024-10-09,3,"Drone (combined survey, Java-clean)"
07wingkomulyo,clu2,32749,109.947436009,-7.78918392467,2024-10-09,3,"Drone (combined survey, Java-clean)"
07wingkomulyo,clu2,32749,109.946381858,-7.78906623799,2024-10-09,6,"Drone (combined survey, Java-clean)"
07wingkomulyo,clu2,32749,109.947582556,-7.78907353263,2024-10-09,3,"Drone (combined survey, Java-clean)"
07wingkomulyo,clu2,32749,109.946941032,-7.78909343725,2024-10-09,3,"Drone (combined survey, Java-clean)"
07wingkomulyo,clu2,32749,109.946473842,-7.78888117495,2024-10-09,3,"Drone (combined survey, Java-clean)"
07wingkomulyo,clu2,32749,109.947072302,-7.78886478603,2024-10-09,3,"Drone (combined survey, Java-clean)"
07wingkomulyo,clu2,32749,109.947246068,-7.78874847384,2024-10-09,3,"Drone (combined survey, Java-clean)"
07wingkomulyo,clu2,32749,109.94717778,-7.78880277883,2024-10-09,3,"Drone (combined survey, Java-clean)"
07wingkomulyo,clu2,32749,109.947322379,-7.78868252228,2024-10-09,3,"Drone (combined survey, Java-clean)"
07wingkomulyo,clu2,32749,109.946587881,-7.78868011844,2024-10-09,3,"Drone (combined survey, Java-clean)"
08triwarno,clu2,32749,109.955052146,-7.77229698457,2024-10-09,6,"Drone (combined survey, Java-clean)"
08triwarno,clu2,32749,109.954891375,-7.77225453536,2024-10-09,6,"Drone (combined survey, Java-clean)"
08triwarno,clu2,32749,109.954860349,-7.77230138875,2024-10-09,6,"Drone (combined survey, Java-clean)"
08triwarno,clu2,32749,109.955075631,-7.77222022464,2024-10-09,6,"Drone (combined survey, Java-clean)"
08triwarno,clu2,32749,109.954694255,-7.77220530523,2024-10-09,6,"Drone (combined survey, Java-clean)"
08triwarno,clu2,32749,109.955562896,-7.77212933638,2024-10-09,6,"Drone (combined survey, Java-clean)"
08triwarno,clu2,32749,109.954917497,-7.77217663542,2024-10-09,6,"Drone (combined survey, Java-clean)"
08triwarno,clu2,32749,109.954508707,-7.77216074761,2024-10-09,6,"Drone (combined survey, Java-clean)"
08triwarno,clu2,32749,109.955103006,-7.77212859642,2024-10-09,6,"Drone (combined survey, Java-clean)"
08triwarno,clu2,32749,109.955612868,-7.77207607079,2024-10-09,6,"Drone (combined survey, Java-clean)"
08triwarno,clu2,32749,109.955583618,-7.77208556082,2024-10-09,6,"Drone (combined survey, Java-clean)"
09seborokrapyak,clu2,32749,109.945101118,-7.77203649351,2024-10-09,6,"Drone (combined survey, Java-clean)"
08triwarno,clu2,32749,109.955513383,-7.77210627919,2024-10-09,6,"Drone (combined survey, Java-clean)"
09seborokrapyak,clu2,32749,109.945008361,-7.77204345788,2024-10-09,6,"Drone (combined survey, Java-clean)"
08triwarno,clu2,32749,109.955378029,-7.77214162925,2024-10-09,6,"Drone (combined survey, Java-clean)"
08triwarno,clu2,32749,109.954646395,-7.7721072186,2024-10-09,6,"Drone (combined survey, Java-clean)"
09seborokrapyak,clu2,32749,109.94465084,-7.77204097352,2024-10-09,6,"Drone (combined survey, Java-clean)"
08triwarno,clu2,32749,109.954925112,-7.77208089712,2024-10-09,6,"Drone (combined survey, Java-clean)"
08triwarno,clu2,32749,109.955237819,-7.77215501015,2024-10-09,6,"Drone (combined survey, Java-clean)"
08triwarno,clu2,32749,109.953774158,-7.77198537149,2024-10-09,6,"Drone (combined survey, Java-clean)"
08triwarno,clu2,32749,109.954654311,-7.77201060517,2024-10-09,6,"Drone (combined survey, Java-clean)"
09seborokrapyak,clu2,32749,109.944421312,-7.77195166381,2024-10-09,2,"Drone (combined survey, Java-clean)"
