lokasi,region,utm,bujur,lintang,tanggal,fase,sumber
01_Jepara01_Rau,Semarang_Demak,32749,110.662356,-6.653791,6/24/2024,2,Drone (50x50)
Bangunjiwo,Semarang_Demak,32749,110.315881,-7.847192,6/24/2024,6,Field Survey
Selomerto 1,Pekalongan,32749,109.881456,-7.408843,6/27/2024,6,Drone (rice field)
16_tegal02_pagarbarang,Brebes_Tegal,32749,109.052547,-6.993411,6/28/2024,4,Drone (rice field)
15_tegal01_dukuhwaru,Brebes_Tegal,32749,109.095234,-6.971456,6/28/2024,5,Drone (rice field)
15_tegal01_dukuhwaru,Brebes_Tegal,32749,109.093903,-6.970382,6/28/2024,5,Drone (rice field)
04_Jepara04_Krasak,Semarang_Demak,32749,110.706536,-6.715004,6/24/2024,2,Drone (rice field)
10_batang05_klidangwetan,Pekalongan,32749,109.754925,-6.901209,6/26/2024,2,Drone (rice field)
13_pemalang03_beji,Brebes_Tegal,32749,109.429609,-6.895384,6/27/2024,2,Drone (rice field)
15_tegal01_dukuhwaru,Brebes_Tegal,32749,109.094263,-6.970594,6/28/2024,5,Drone (rice field)
15_tegal01_dukuhwaru,Brebes_Tegal,32749,109.094257,-6.97058,6/28/2024,5,Drone (rice field)
Bangunjiwo,Semarang_Demak,32749,110.315222,-7.846218,6/24/2024,1,Drone (50x50)
Tanjungrejo,Pekalongan,32749,109.926709,-7.74203,6/24/2024,2,Drone (50x50)
Selomerto 2,Pekalongan,32749,109.880376,-7.410867,6/27/2024,3,Drone (rice field)
15_tegal01_dukuhwaru,Brebes_Tegal,32749,109.094259,-6.971498,6/28/2024,5,Drone (rice field)
16_tegal02_pagarbarang,Brebes_Tegal,32749,109.054354,-6.993938,6/28/2024,4,Drone (rice field)
Bangunjiwo,Semarang_Demak,32749,110.315579,-7.846242,6/24/2024,1,Drone (50x50)
Janggawur,Pekalongan,32749,109.674753,-7.388372,6/27/2024,6,Drone (rice field)
15_tegal01_dukuhwaru,Brebes_Tegal,32749,109.095166,-6.97105,6/28/2024,5,Drone (rice field)
Janggawur,Pekalongan,32749,109.674947,-7.388583,6/27/2024,6,Drone (rice field)
Janggawur,Pekalongan,32749,109.674929,-7.388641,6/27/2024,6,Drone (rice field)
13_pemalang03_beji,Brebes_Tegal,32749,109.429155,-6.895835,6/27/2024,1,Drone (rice field)
15_tegal01_dukuhwaru,Brebes_Tegal,32749,109.093542,-6.971421,6/28/2024,6,Drone (rice field)
Kedungsari,Pekalongan,32749,110.195727,-7.869995,6/25/2024,3,Drone (rice field)
16_tegal02_pagarbarang,Brebes_Tegal,32749,109.052421,-6.994406,6/28/2024,4,Drone (rice field)
15_tegal01_dukuhwaru,Brebes_Tegal,32749,109.095271,-6.970516,6/28/2024,5,Drone (rice field)
Bendungan,Pekalongan,32749,109.948364,-7.781135,6/24/2024,2,Drone (50x50)
Tanjungrejo,Pekalongan,32749,109.927448,-7.741753,6/24/2024,2,Drone (50x50)
01_Jepara01_Rau,Semarang_Demak,32749,110.664524,-6.654164,6/24/2024,2,Drone (rice field)
Kedungsari,Pekalongan,32749,110.196402,-7.86874,6/25/2024,5,Drone (rice field)
13_pemalang03_beji,Brebes_Tegal,32749,109.43026,-6.896093,6/27/2024,4,Drone (rice field)
Bendungan,Pekalongan,32749,109.949194,-7.78203,6/24/2024,2,Drone (50x50)
16_tegal02_pagarbarang,Brebes_Tegal,32749,109.054257,-6.995363,6/28/2024,4,Drone (rice field)
16_tegal02_pagarbarang,Brebes_Tegal,32749,109.053161,-6.995353,6/28/2024,4,Drone (rice field)
05_Jepara05_TunggulPandean,Semarang_Demak,32749,110.765893,-6.763721,6/24/2024,5,Drone (50x50)
Kedungsari,Pekalongan,32749,110.195693,-7.869595,6/25/2024,2,Drone (rice field)
07_batang02_sambong02,Pekalongan,32749,109.746667,-6.909934,6/26/2024,1,Drone (rice field)
15_tegal01_dukuhwaru,Brebes_Tegal,32749,109.093598,-6.970797,6/28/2024,6,Drone (rice field)
15_tegal01_dukuhwaru,Brebes_Tegal,32749,109.094912,-6.971275,6/28/2024,4,Drone (rice field)
Bendungan,Pekalongan,32749,109.948105,-7.781988,6/24/2024,2,Drone (50x50)
Kedungsari,Pekalongan,32749,110.196218,-7.868553,6/25/2024,5,Drone (rice field)
Janggawur,Pekalongan,32749,109.674326,-7.388822,6/27/2024,6,Drone (rice field)
13_pemalang03_beji,Brebes_Tegal,32749,109.430331,-6.895931,6/27/2024,3,Drone (rice field)
15_tegal01_dukuhwaru,Brebes_Tegal,32749,109.095245,-6.971325,6/28/2024,5,Drone (rice field)
Bangunjiwo,Semarang_Demak,32749,110.316098,-7.846416,6/24/2024,6,Drone (50x50)
01_Jepara01_Rau,Semarang_Demak,32749,110.664339,-6.654351,6/24/2024,2,Drone (rice field)
14_pemalang04_taman,Brebes_Tegal,32749,109.406829,-6.896307,6/27/2024,4,Drone (rice field)
15_tegal01_dukuhwaru,Brebes_Tegal,32749,109.094458,-6.970909,6/28/2024,5,Drone (rice field)
Selomerto 1,Pekalongan,32749,109.880491,-7.409672,6/27/2024,4,Drone (rice field)
Janggawur,Pekalongan,32749,109.67393,-7.38767,6/27/2024,6,Drone (rice field)
Janggawur,Pekalongan,32749,109.673766,-7.387809,6/27/2024,6,Drone (rice field)
Bangunjiwo,Semarang_Demak,32749,110.316046,-7.847049,6/24/2024,6,Drone (50x50)
16_tegal02_pagarbarang,Brebes_Tegal,32749,109.053806,-6.995839,6/28/2024,5,Drone (rice field)
01_Jepara01_Rau,Semarang_Demak,32749,110.662808,-6.654243,6/24/2024,2,Drone (50x50)
Bangunjiwo,Semarang_Demak,32749,110.31532,-7.845577,6/24/2024,6,Drone (50x50)
Tanjungrejo,Pekalongan,32749,109.926573,-7.741341,6/24/2024,3,Drone (50x50)
Selomerto,Pekalongan,32749,109.881319,-7.408797,6/27/2024,5,Drone (rice field)
14_pemalang04_taman,Brebes_Tegal,32749,109.407155,-6.897152,6/27/2024,4,Drone (rice field)
Janggawur,Pekalongan,32749,109.674626,-7.388352,6/27/2024,6,Drone (rice field)
Tanjungrejo,Pekalongan,32749,109.927637,-7.742901,6/24/2024,2,Drone (50x50)
Janggawur,Pekalongan,32749,109.674199,-7.388575,6/27/2024,6,Drone (rice field)
14_pemalang04_taman,Brebes_Tegal,32749,109.405991,-6.896703,6/27/2024,3,Drone (rice field)
16_tegal02_pagarbarang,Brebes_Tegal,32749,109.052351,-6.995218,6/28/2024,4,Drone (rice field)
16_tegal02_pagarbarang,Brebes_Tegal,32749,109.05259,-6.994493,6/28/2024,4,Drone (rice field)
15_tegal01_dukuhwaru,Brebes_Tegal,32749,109.095256,-6.97106,6/28/2024,5,Drone (rice field)
15_tegal01_dukuhwaru,Brebes_Tegal,32749,109.094103,-6.9709,6/28/2024,5,Drone (rice field)
Bendungan,Pekalongan,32749,109.949682,-7.782057,6/24/2024,2,Drone (50x50)
Janggawur,Pekalongan,32749,109.674719,-7.388838,6/27/2024,6,Drone (rice field)
Janggawur,Pekalongan,32749,109.67476,-7.388855,6/27/2024,6,Drone (rice field)
Sleman 1,Pekalongan,32749,110.247178,-7.792265,6/25/2024,6,Drone (rice field)
16_tegal02_pagarbarang,Brebes_Tegal,32749,109.053841,-6.99455,6/28/2024,4,Drone (rice field)
Bendungan,Pekalongan,32749,109.948384,-7.781798,6/24/2024,2,Drone (50x50)
Janggawur,Pekalongan,32749,109.674547,-7.387923,6/27/2024,6,Drone (rice field)
05_Jepara05_TunggulPandean,Semarang_Demak,32749,110.76604,-6.763378,6/24/2024,5,Drone (50x50)
07_batang02_sambong02,Pekalongan,32749,109.744201,-6.909462,6/26/2024,6,Drone (rice field)
Selomerto 2,Pekalongan,32749,109.881237,-7.410768,6/27/2024,3,Drone (rice field)
Selomerto 1,Pekalongan,32749,109.880927,-7.409541,6/27/2024,4,Drone (rice field)
13_pemalang03_beji,Brebes_Tegal,32749,109.428963,-6.896861,6/27/2024,3,Drone (rice field)
16_tegal02_pagarbarang,Brebes_Tegal,32749,109.053894,-6.995744,6/28/2024,4,Drone (rice field)
16_tegal02_pagarbarang,Brebes_Tegal,32749,109.053373,-6.995393,6/28/2024,4,Drone (rice field)
14_pemalang04_taman,Brebes_Tegal,32749,109.406363,-6.896904,6/27/2024,3,Drone (rice field)
14_pemalang04_taman,Brebes_Tegal,32749,109.406519,-6.896431,6/27/2024,3,Drone (rice field)
Janggawur,Pekalongan,32749,109.67497,-7.388015,6/27/2024,6,Drone (rice field)
05_Jepara05_TunggulPandean,Semarang_Demak,32749,110.765679,-6.763648,6/24/2024,4,Drone (50x50)
07_batang02_sambong02,Pekalongan,32749,109.745105,-6.909917,6/26/2024,6,Drone (rice field)
Sleman 1,Pekalongan,32749,110.246358,-7.793705,6/25/2024,6,Drone (rice field)
16_tegal02_pagarbarang,Brebes_Tegal,32749,109.053603,-6.994058,6/28/2024,4,Drone (rice field)
04_Jepara04_Krasak,Semarang_Demak,32749,110.707498,-6.71576,6/24/2024,2,Drone (50x50)
13_pemalang03_beji,Brebes_Tegal,32749,109.428837,-6.894815,6/27/2024,6,Drone (rice field)
Sleman 1,Pekalongan,32749,110.246443,-7.793663,6/25/2024,6,Drone (rice field)
07_batang02_sambong02,Pekalongan,32749,109.745819,-6.909873,6/26/2024,1,Drone (rice field)
07_batang02_sambong02,Pekalongan,32749,109.745744,-6.909869,6/26/2024,2,Drone (rice field)
13_pemalang03_beji,Brebes_Tegal,32749,109.429607,-6.895836,6/27/2024,3,Drone (rice field)
16_tegal02_pagarbarang,Brebes_Tegal,32749,109.054187,-6.994353,6/28/2024,4,Drone (rice field)
Bangunjiwo,Semarang_Demak,32749,110.31551,-7.846696,6/24/2024,2,Drone (50x50)
Kedungsari,Pekalongan,32749,110.196187,-7.868698,6/25/2024,5,Drone (rice field)
16_tegal02_pagarbarang,Brebes_Tegal,32749,109.054013,-6.996035,6/28/2024,5,Drone (rice field)
Tanjungrejo,Pekalongan,32749,109.927143,-7.741879,6/24/2024,3,Drone (50x50)
14_pemalang04_taman,Brebes_Tegal,32749,109.406021,-6.895462,6/27/2024,3,Drone (rice field)
16_tegal02_pagarbarang,Brebes_Tegal,32749,109.052991,-6.995288,6/28/2024,4,Drone (rice field)
16_tegal02_pagarbarang,Brebes_Tegal,32749,109.053503,-6.993794,6/28/2024,4,Drone (rice field)
Bangunjiwo,Semarang_Demak,32749,110.315207,-7.845796,6/24/2024,6,Drone (50x50)
05_Jepara05_TunggulPandean,Semarang_Demak,32749,110.765036,-6.762935,6/24/2024,3,Drone (50x50)
Sleman 1,Pekalongan,32749,110.246436,-7.793727,6/25/2024,6,Drone (rice field)
