no,survei,bujur,lintang,tanggal,fase
61748,3,109.353097,-7.435301,2024-07-11,2
61749,3,109.353378,-7.435277,2024-07-11,2
61750,3,109.352185,-7.43527,2024-07-11,2
61751,3,109.35204,-7.435271,2024-07-11,2
61752,3,109.351916,-7.43525,2024-07-11,2
61753,3,109.352039,-7.435217,2024-07-11,2
61754,3,109.352182,-7.435218,2024-07-11,2
61755,3,109.35239,-7.435235,2024-07-11,2
61756,3,109.352638,-7.435226,2024-07-11,2
61757,3,109.352926,-7.435215,2024-07-11,2
61758,3,109.353224,-7.435203,2024-07-11,2
61759,3,109.353441,-7.435197,2024-07-11,2
61760,3,109.3518,-7.435128,2024-07-11,2
61761,3,109.351925,-7.435149,2024-07-11,2
61762,3,109.35214,-7.435142,2024-07-11,2
61763,3,109.352365,-7.435135,2024-07-11,2
61764,3,109.352617,-7.435126,2024-07-11,2
61765,3,109.352882,-7.435116,2024-07-11,2
61766,3,109.353148,-7.435107,2024-07-11,2
61767,3,109.353375,-7.4351,2024-07-11,2
61768,3,109.351782,-7.435055,2024-07-11,2
61769,3,109.351921,-7.435056,2024-07-11,2
61770,3,109.352135,-7.43505,2024-07-11,2
61771,3,109.352359,-7.435043,2024-07-11,2
61772,3,109.352612,-7.435034,2024-07-11,2
61773,3,109.352878,-7.435025,2024-07-11,2
61774,3,109.353143,-7.435017,2024-07-11,2
61775,3,109.353351,-7.435012,2024-07-11,2
61776,3,109.351756,-7.434954,2024-07-11,2
61777,3,109.351919,-7.434954,2024-07-11,2
61778,3,109.352131,-7.434948,2024-07-11,2
61779,3,109.352352,-7.434941,2024-07-11,2
61780,3,109.352605,-7.434933,2024-07-11,2
61781,3,109.352872,-7.434925,2024-07-11,2
61782,3,109.353137,-7.434917,2024-07-11,2
61783,3,109.353324,-7.434915,2024-07-11,2
61784,3,109.351949,-7.434835,2024-07-11,2
61785,3,109.352346,-7.434823,2024-07-11,2
61786,3,109.352599,-7.434816,2024-07-11,2
61787,3,109.352888,-7.434809,2024-07-11,2
61788,3,109.353184,-7.434803,2024-07-11,2
61789,3,109.351983,-7.434725,2024-07-11,2
61790,3,109.352207,-7.434702,2024-07-11,2
61791,3,109.352421,-7.434697,2024-07-11,2
61792,3,109.352628,-7.434692,2024-07-11,2
61793,3,109.352083,-7.434635,2024-07-11,2
61794,3,109.352867,-7.434688,2024-07-11,2
61795,3,109.353134,-7.434684,2024-07-11,2
61796,3,109.35223,-7.434601,2024-07-11,2
61797,3,109.352417,-7.434587,2024-07-11,2
61798,3,109.352625,-7.434582,2024-07-11,2
61799,3,109.352863,-7.434578,2024-07-11,2
61800,3,109.353106,-7.434576,2024-07-11,2
61801,3,109.352418,-7.434509,2024-07-11,2
61802,3,109.352601,-7.434475,2024-07-11,2
61803,3,109.352836,-7.434469,2024-07-11,2
61804,3,109.353069,-7.434471,2024-07-11,2
61805,3,109.352652,-7.434387,2024-07-11,2
61806,3,109.352907,-7.434374,2024-07-11,2
61807,3,109.352809,-7.434319,2024-07-11,2
61808,3,109.352978,-7.434286,2024-07-11,2
61809,3,109.295259,-7.427132,2024-07-11,2
61810,3,109.29507,-7.427128,2024-07-11,2
61811,3,109.295743,-7.427117,2024-07-11,2
61812,3,109.295684,-7.427116,2024-07-11,2
61813,3,109.295569,-7.427112,2024-07-11,2
61814,3,109.295428,-7.427107,2024-07-11,2
61815,3,109.413762,-7.427054,2024-07-11,2
61816,3,109.295332,-7.427104,2024-07-11,2
61817,3,109.294828,-7.427104,2024-07-11,2
61818,3,109.294631,-7.427098,2024-07-11,2
61819,3,109.295111,-7.427049,2024-07-11,2
61820,3,109.413758,-7.427022,2024-07-11,2
61821,3,109.41385,-7.427021,2024-07-11,2
61822,3,109.413775,-7.42699,2024-07-11,2
61823,3,109.295794,-7.427041,2024-07-11,2
61824,3,109.413574,-7.426992,2024-07-11,2
61825,3,109.29563,-7.427001,2024-07-11,2
61826,3,109.295417,-7.426991,2024-07-11,2
61827,3,109.413446,-7.426966,2024-07-11,2
61828,3,109.295142,-7.426975,2024-07-11,2
61829,3,109.413804,-7.426958,2024-07-11,2
61830,3,109.413341,-7.426947,2024-07-11,2
61831,3,109.413269,-7.426937,2024-07-11,2
61832,3,109.413661,-7.42696,2024-07-11,2
61833,3,109.29579,-7.426928,2024-07-11,2
61834,3,109.29472,-7.426957,2024-07-11,2
61835,3,109.413198,-7.426923,2024-07-11,2
61837,3,109.413616,-7.426937,2024-07-11,2
61838,3,109.413128,-7.426912,2024-07-11,2
61839,3,109.295625,-7.426918,2024-07-11,2
61840,3,109.413605,-7.426897,2024-07-11,2
61841,3,109.413832,-7.426914,2024-07-11,2
61843,3,109.41306,-7.4269,2024-07-11,2
61844,3,109.295371,-7.426905,2024-07-11,2
61846,3,109.295142,-7.426894,2024-07-11,2
61847,3,109.413545,-7.426929,2024-07-11,2
61848,3,109.413863,-7.426867,2024-07-11,2
61849,3,109.413736,-7.426877,2024-07-11,2
61851,3,109.413672,-7.426861,2024-07-11,2
61852,3,109.413511,-7.42689,2024-07-11,2
61853,3,109.41364,-7.426847,2024-07-11,2
61854,3,109.413588,-7.426882,2024-07-11,2
61856,3,109.413401,-7.42687,2024-07-11,2
61859,3,109.413276,-7.42685,2024-07-11,2
61860,3,109.413886,-7.426822,2024-07-11,2
61861,3,109.295794,-7.426839,2024-07-11,2
61862,3,109.295365,-7.426831,2024-07-11,2
61863,3,109.295148,-7.426817,2024-07-11,2
61864,3,109.413798,-7.426818,2024-07-11,2
61865,3,109.413729,-7.426801,2024-07-11,2
61868,3,109.41368,-7.426786,2024-07-11,2
61869,3,109.413623,-7.426783,2024-07-11,2
61870,3,109.413571,-7.426797,2024-07-11,2
61872,3,109.295621,-7.426818,2024-07-11,2
61873,3,109.413747,-7.426751,2024-07-11,2
61875,3,109.294711,-7.426818,2024-07-11,2
61877,3,109.294958,-7.426824,2024-07-11,2
61878,3,109.295437,-7.426763,2024-07-11,2
61880,3,109.413437,-7.42677,2024-07-11,2
61881,3,109.295814,-7.426756,2024-07-11,2
61882,3,109.413863,-7.426752,2024-07-11,2
61883,3,109.413036,-7.426799,2024-07-11,2
61884,3,109.295327,-7.426747,2024-07-11,2
61887,3,109.295766,-7.426733,2024-07-11,2
61888,3,109.412937,-7.426797,2024-07-11,2
61889,3,109.413255,-7.426736,2024-07-11,2
61890,3,109.413839,-7.426698,2024-07-11,2
61892,3,109.295145,-7.426728,2024-07-11,2
61893,3,109.413771,-7.426703,2024-07-11,2
61894,3,109.413147,-7.426777,2024-07-11,2
61895,3,109.412827,-7.426771,2024-07-11,2
61897,3,109.413731,-7.426704,2024-07-11,2
61899,3,109.413693,-7.426692,2024-07-11,2
61901,3,109.295529,-7.426695,2024-07-11,2
61902,3,109.413644,-7.426689,2024-07-11,2
61905,3,109.413588,-7.426683,2024-07-11,2
61907,3,109.295015,-7.42665,2024-07-11,2
61908,3,109.294753,-7.42666,2024-07-11,2
61909,3,109.413449,-7.426657,2024-07-11,2
61910,3,109.41329,-7.426622,2024-07-11,2
61911,3,109.294747,-7.426564,2024-07-11,2
61913,3,109.413181,-7.426596,2024-07-11,2
61918,3,109.295166,-7.426611,2024-07-11,2
61922,3,109.413069,-7.426606,2024-07-11,2
61929,3,109.412974,-7.42659,2024-07-11,2
61936,3,109.412909,-7.426559,2024-07-11,2
61938,3,109.412826,-7.426549,2024-07-11,2
61940,3,109.412836,-7.426433,2024-07-11,2
61944,3,109.294905,-7.426488,2024-07-11,2
61949,3,109.294658,-7.426463,2024-07-11,2
61952,3,109.295412,-7.426552,2024-07-11,2
61956,3,109.412608,-7.426631,2024-07-11,2
61963,3,109.413307,-7.42645,2024-07-11,2
61967,3,109.413207,-7.426433,2024-07-11,2
61968,3,109.413087,-7.426404,2024-07-11,2
61969,3,109.295782,-7.426425,2024-07-11,2
61970,3,109.412991,-7.426396,2024-07-11,2
61971,3,109.412927,-7.42638,2024-07-11,2
61972,3,109.295679,-7.426405,2024-07-11,2
61977,3,109.294769,-7.426351,2024-07-11,2
61980,3,109.294562,-7.426311,2024-07-11,2
61981,3,109.412592,-7.426315,2024-07-11,2
61989,3,109.295551,-7.426336,2024-07-11,2
62003,3,109.295366,-7.42629,2024-07-11,2
62007,3,109.295091,-7.426243,2024-07-11,2
62010,3,109.413303,-7.426253,2024-07-11,2
62011,3,109.294934,-7.426216,2024-07-11,2
62013,3,109.294847,-7.426192,2024-07-11,2
62017,3,109.413179,-7.426236,2024-07-11,2
62025,3,109.295745,-7.426219,2024-07-11,2
62029,3,109.294685,-7.426183,2024-07-11,2
62041,3,109.41311,-7.426201,2024-07-11,2
62042,3,109.413328,-7.42612,2024-07-11,2
62044,3,109.413202,-7.426107,2024-07-11,2
62045,3,109.413029,-7.426187,2024-07-11,2
62048,3,109.41308,-7.426066,2024-07-11,2
62050,3,109.295404,-7.426128,2024-07-11,2
62052,3,109.295144,-7.426088,2024-07-11,2
62057,3,109.29481,-7.42608,2024-07-11,2
62058,3,109.294981,-7.42607,2024-07-11,2
62063,3,109.295627,-7.426103,2024-07-11,2
62064,3,109.294653,-7.426052,2024-07-11,2
62065,3,109.295451,-7.426029,2024-07-11,2
62067,3,109.29577,-7.426048,2024-07-11,2
62068,3,109.294567,-7.426015,2024-07-11,2
62069,3,109.295813,-7.425956,2024-07-11,2
62072,3,109.295617,-7.425969,2024-07-11,2
62073,3,109.29519,-7.425954,2024-07-11,2
62075,3,109.295026,-7.425928,2024-07-11,2
62076,3,109.29492,-7.425931,2024-07-11,2
62077,3,109.294836,-7.425913,2024-07-11,2
62078,3,109.295491,-7.425905,2024-07-11,2
62079,3,109.294707,-7.425888,2024-07-11,2
62080,3,109.295695,-7.425902,2024-07-11,2
62082,3,109.295229,-7.425842,2024-07-11,2
62083,3,109.294586,-7.425854,2024-07-11,2
62085,3,109.295066,-7.425807,2024-07-11,2
62086,3,109.294965,-7.425786,2024-07-11,2
62087,3,109.294879,-7.425773,2024-07-11,2
62088,3,109.294744,-7.425756,2024-07-11,2
62089,3,109.295734,-7.425807,2024-07-11,2
62090,3,109.294601,-7.425734,2024-07-11,2
62091,3,109.295528,-7.425771,2024-07-11,2
62092,3,109.295269,-7.425727,2024-07-11,2
62096,3,109.295579,-7.425688,2024-07-11,2
62098,3,109.295297,-7.425654,2024-07-11,2
62100,3,109.295109,-7.425689,2024-07-11,2
62101,3,109.294998,-7.425677,2024-07-11,2
62102,3,109.29491,-7.425672,2024-07-11,2
62103,3,109.294768,-7.425665,2024-07-11,2
62104,3,109.294614,-7.425657,2024-07-11,2
110208,4,109.411086,-7.444706,2024-07-11,2
57992,3,109.413472,-7.426417,2024-07-11,3
57999,3,109.449389,-7.595722,2024-07-11,3
58513,3,109.448652,-7.595832,2024-07-11,3
58514,3,109.449105,-7.595834,2024-07-11,3
58515,3,109.449559,-7.595835,2024-07-11,3
58560,3,109.295256,-7.426174,2024-07-11,3
58567,3,109.413922,-7.426614,2024-07-11,3
58574,3,109.413471,-7.42616,2024-07-11,3
58575,3,109.413924,-7.426162,2024-07-11,3
61446,3,109.449044,-7.595973,2024-07-11,3
61449,3,109.449018,-7.595938,2024-07-11,3
61450,3,109.449141,-7.595946,2024-07-11,3
61456,3,109.449021,-7.595877,2024-07-11,3
61457,3,109.448649,-7.595892,2024-07-11,3
61458,3,109.448519,-7.595919,2024-07-11,3
61459,3,109.449278,-7.595859,2024-07-11,3
61461,3,109.448921,-7.595837,2024-07-11,3
61463,3,109.449178,-7.595904,2024-07-11,3
61464,3,109.449586,-7.59593,2024-07-11,3
61465,3,109.449273,-7.595788,2024-07-11,3
61466,3,109.448925,-7.595766,2024-07-11,3
61467,3,109.44913,-7.595792,2024-07-11,3
61468,3,109.449272,-7.595727,2024-07-11,3
61469,3,109.448738,-7.595764,2024-07-11,3
61470,3,109.448777,-7.59586,2024-07-11,3
61471,3,109.448454,-7.59573,2024-07-11,3
61472,3,109.448526,-7.595733,2024-07-11,3
61473,3,109.449277,-7.595678,2024-07-11,3
61474,3,109.44959,-7.595826,2024-07-11,3
61475,3,109.449074,-7.595687,2024-07-11,3
61477,3,109.448922,-7.595662,2024-07-11,3
61479,3,109.449063,-7.595634,2024-07-11,3
61480,3,109.449591,-7.595739,2024-07-11,3
61481,3,109.449269,-7.595638,2024-07-11,3
61483,3,109.44874,-7.595672,2024-07-11,3
61485,3,109.44867,-7.595554,2024-07-11,3
61486,3,109.44892,-7.5956,2024-07-11,3
61487,3,109.448575,-7.595593,2024-07-11,3
61488,3,109.44848,-7.595601,2024-07-11,3
61490,3,109.449595,-7.595654,2024-07-11,3
61493,3,109.448365,-7.595649,2024-07-11,3
61495,3,109.448816,-7.595611,2024-07-11,3
61500,3,109.448807,-7.595479,2024-07-11,3
61505,3,109.448642,-7.595469,2024-07-11,3
61506,3,109.448456,-7.595463,2024-07-11,3
61525,3,109.4483,-7.595265,2024-07-11,3
61527,3,109.44837,-7.595319,2024-07-11,3
61531,3,109.448642,-7.595081,2024-07-11,3
61550,3,109.448394,-7.595054,2024-07-11,3
61551,3,109.448314,-7.595002,2024-07-11,3
61552,3,109.448295,-7.594996,2024-07-11,3
61570,3,109.448311,-7.59481,2024-07-11,3
61572,3,109.448427,-7.594676,2024-07-11,3
61573,3,109.448403,-7.594744,2024-07-11,3
61574,3,109.44838,-7.594852,2024-07-11,3
61577,3,109.448347,-7.594628,2024-07-11,3
61579,3,109.448373,-7.594616,2024-07-11,3
61590,3,109.448442,-7.594596,2024-07-11,3
61896,3,109.41385,-7.426666,2024-07-11,3
61904,3,109.413858,-7.426641,2024-07-11,3
61906,3,109.413833,-7.426609,2024-07-11,3
61912,3,109.413559,-7.426565,2024-07-11,3
61914,3,109.413941,-7.426561,2024-07-11,3
61915,3,109.41352,-7.426558,2024-07-11,3
61916,3,109.413478,-7.42655,2024-07-11,3
61917,3,109.41391,-7.426553,2024-07-11,3
61919,3,109.413869,-7.426547,2024-07-11,3
61920,3,109.413438,-7.426539,2024-07-11,3
61921,3,109.413398,-7.426532,2024-07-11,3
61923,3,109.413828,-7.426541,2024-07-11,3
61925,3,109.413357,-7.426526,2024-07-11,3
61926,3,109.413789,-7.426536,2024-07-11,3
61928,3,109.413745,-7.426551,2024-07-11,3
61930,3,109.413705,-7.426553,2024-07-11,3
61932,3,109.413677,-7.426547,2024-07-11,3
61933,3,109.413648,-7.426544,2024-07-11,3
61934,3,109.413604,-7.426563,2024-07-11,3
61942,3,109.41392,-7.426456,2024-07-11,3
61943,3,109.413888,-7.426451,2024-07-11,3
61945,3,109.413847,-7.426446,2024-07-11,3
61946,3,109.413808,-7.426439,2024-07-11,3
61948,3,109.413769,-7.426434,2024-07-11,3
61950,3,109.413728,-7.426427,2024-07-11,3
61951,3,109.413699,-7.426423,2024-07-11,3
61954,3,109.41367,-7.426419,2024-07-11,3
61955,3,109.413622,-7.426443,2024-07-11,3
61957,3,109.413582,-7.426441,2024-07-11,3
61959,3,109.413541,-7.426436,2024-07-11,3
61960,3,109.413947,-7.426436,2024-07-11,3
61961,3,109.4135,-7.42643,2024-07-11,3
61964,3,109.413459,-7.426422,2024-07-11,3
61965,3,109.413419,-7.426417,2024-07-11,3
61966,3,109.413377,-7.426413,2024-07-11,3
61973,3,109.413953,-7.426334,2024-07-11,3
61974,3,109.41391,-7.426337,2024-07-11,3
61975,3,109.413869,-7.426331,2024-07-11,3
61976,3,109.41383,-7.426324,2024-07-11,3
61978,3,109.41379,-7.426319,2024-07-11,3
61979,3,109.41375,-7.426312,2024-07-11,3
61982,3,109.413721,-7.426303,2024-07-11,3
61983,3,109.413692,-7.426299,2024-07-11,3
61984,3,109.413651,-7.426294,2024-07-11,3
61985,3,109.41361,-7.426287,2024-07-11,3
61987,3,109.41398,-7.42637,2024-07-11,3
61988,3,109.413569,-7.426281,2024-07-11,3
61993,3,109.413975,-7.426238,2024-07-11,3
61994,3,109.413528,-7.426276,2024-07-11,3
61995,3,109.413487,-7.42627,2024-07-11,3
61996,3,109.41393,-7.426231,2024-07-11,3
61998,3,109.413446,-7.426264,2024-07-11,3
61999,3,109.41389,-7.426224,2024-07-11,3
62000,3,109.413404,-7.426259,2024-07-11,3
62002,3,109.41385,-7.426216,2024-07-11,3
62004,3,109.29502,-7.426234,2024-07-11,3
62005,3,109.413811,-7.42621,2024-07-11,3
62008,3,109.41377,-7.426202,2024-07-11,3
62009,3,109.413741,-7.426193,2024-07-11,3
62012,3,109.413712,-7.426188,2024-07-11,3
62015,3,109.413672,-7.426182,2024-07-11,3
62016,3,109.41402,-7.426173,2024-07-11,3
62018,3,109.413987,-7.426171,2024-07-11,3
62019,3,109.413944,-7.426164,2024-07-11,3
62020,3,109.41363,-7.426175,2024-07-11,3
62021,3,109.413903,-7.426159,2024-07-11,3
62022,3,109.413863,-7.426153,2024-07-11,3
62023,3,109.413589,-7.426167,2024-07-11,3
62024,3,109.413823,-7.426147,2024-07-11,3
62026,3,109.413782,-7.426141,2024-07-11,3
62027,3,109.413549,-7.42616,2024-07-11,3
62028,3,109.413751,-7.426137,2024-07-11,3
62030,3,109.413722,-7.426134,2024-07-11,3
62031,3,109.413682,-7.426129,2024-07-11,3
62032,3,109.41364,-7.426123,2024-07-11,3
62033,3,109.413598,-7.426117,2024-07-11,3
62034,3,109.413558,-7.426112,2024-07-11,3
62035,3,109.41351,-7.426145,2024-07-11,3
62036,3,109.413469,-7.42614,2024-07-11,3
62037,3,109.413427,-7.426135,2024-07-11,3
62051,3,109.295214,-7.426185,2024-07-11,3
62055,3,109.295072,-7.426086,2024-07-11,3
62071,3,109.295284,-7.425973,2024-07-11,3
62074,3,109.295122,-7.425948,2024-07-11,3
62081,3,109.295325,-7.425859,2024-07-11,3
62084,3,109.295163,-7.42583,2024-07-11,3
62093,3,109.295366,-7.425731,2024-07-11,3
62094,3,109.295205,-7.425711,2024-07-11,3
62095,3,109.295758,-7.425702,2024-07-11,3
62097,3,109.2954,-7.425653,2024-07-11,3
62099,3,109.295234,-7.425645,2024-07-11,3
57991,3,109.411611,-7.426361,2024-07-11,5
58562,3,109.411658,-7.426606,2024-07-11,5
58563,3,109.412111,-7.426607,2024-07-11,5
58571,3,109.411659,-7.426154,2024-07-11,5
58572,3,109.412112,-7.426155,2024-07-11,5
61836,3,109.411941,-7.426895,2024-07-11,5
61842,3,109.411867,-7.426886,2024-07-11,5
61845,3,109.411796,-7.426877,2024-07-11,5
61850,3,109.411668,-7.426859,2024-07-11,5
61855,3,109.411527,-7.426841,2024-07-11,5
61857,3,109.411431,-7.42683,2024-07-11,5
61858,3,109.411378,-7.426822,2024-07-11,5
61866,3,109.412286,-7.426848,2024-07-11,5
61867,3,109.412224,-7.426842,2024-07-11,5
61871,3,109.412145,-7.42683,2024-07-11,5
61874,3,109.412067,-7.426829,2024-07-11,5
61876,3,109.412014,-7.426814,2024-07-11,5
61879,3,109.411952,-7.426805,2024-07-11,5
61885,3,109.411866,-7.426787,2024-07-11,5
61886,3,109.411772,-7.426775,2024-07-11,5
61891,3,109.411666,-7.426754,2024-07-11,5
61898,3,109.411543,-7.426735,2024-07-11,5
61900,3,109.411449,-7.426719,2024-07-11,5
61903,3,109.411391,-7.426705,2024-07-11,5
61924,3,109.412317,-7.426627,2024-07-11,5
61927,3,109.412258,-7.426623,2024-07-11,5
61931,3,109.412179,-7.426613,2024-07-11,5
61935,3,109.412102,-7.426593,2024-07-11,5
61937,3,109.412022,-7.426591,2024-07-11,5
61939,3,109.41192,-7.426562,2024-07-11,5
61941,3,109.411817,-7.426555,2024-07-11,5
61947,3,109.411701,-7.426534,2024-07-11,5
61953,3,109.411577,-7.426517,2024-07-11,5
61958,3,109.411487,-7.426503,2024-07-11,5
61962,3,109.411421,-7.426478,2024-07-11,5
61986,3,109.412335,-7.426351,2024-07-11,5
61990,3,109.411608,-7.426306,2024-07-11,5
61991,3,109.412236,-7.426337,2024-07-11,5
61992,3,109.411412,-7.42624,2024-07-11,5
61997,3,109.412156,-7.426324,2024-07-11,5
62001,3,109.412074,-7.426318,2024-07-11,5
62006,3,109.411978,-7.426302,2024-07-11,5
62014,3,109.411867,-7.426285,2024-07-11,5
62038,3,109.41163,-7.426173,2024-07-11,5
62039,3,109.412371,-7.426153,2024-07-11,5
62040,3,109.411426,-7.426133,2024-07-11,5
62043,3,109.412267,-7.426138,2024-07-11,5
62046,3,109.412182,-7.426129,2024-07-11,5
62047,3,109.412097,-7.426118,2024-07-11,5
62049,3,109.412006,-7.426108,2024-07-11,5
62053,3,109.411796,-7.426078,2024-07-11,5
62054,3,109.412391,-7.426045,2024-07-11,5
62056,3,109.412269,-7.426031,2024-07-11,5
62059,3,109.412164,-7.426021,2024-07-11,5
62060,3,109.411546,-7.426041,2024-07-11,5
62061,3,109.411441,-7.426021,2024-07-11,5
62062,3,109.412065,-7.426011,2024-07-11,5
62066,3,109.411876,-7.42599,2024-07-11,5
62070,3,109.411588,-7.425957,2024-07-11,5
65991,3,109.449894,-7.595872,2024-07-11,2
66005,3,109.449963,-7.595739,2024-07-11,2
66007,3,109.449982,-7.595651,2024-07-11,2
66032,3,109.449965,-7.595477,2024-07-11,2
66042,3,109.449968,-7.595375,2024-07-11,2
66044,3,109.449985,-7.595268,2024-07-11,2
66057,3,109.449861,-7.595118,2024-07-11,2
66073,3,109.449905,-7.59505,2024-07-11,2
66078,3,109.449996,-7.595039,2024-07-11,2
112613,4,109.411086,-7.444706,2024-07-23,2
62518,3,109.295694,-7.426111,2024-07-11,3
62519,3,109.352639,-7.434611,2024-07-11,3
62522,3,109.413361,-7.426667,2024-07-11,3
62523,3,109.375167,-7.504139,2024-07-11,3
62528,3,109.449389,-7.595722,2024-07-11,3
63042,3,109.448652,-7.595832,2024-07-11,3
63043,3,109.449105,-7.595834,2024-07-11,3
63044,3,109.449559,-7.595835,2024-07-11,3
63047,3,109.448654,-7.59538,2024-07-11,3
63048,3,109.449107,-7.595381,2024-07-11,3
63049,3,109.44956,-7.595383,2024-07-11,3
63052,3,109.448656,-7.594928,2024-07-11,3
63053,3,109.449109,-7.594929,2024-07-11,3
63054,3,109.449562,-7.594931,2024-07-11,3
63057,3,109.448657,-7.594476,2024-07-11,3
63058,3,109.44911,-7.594477,2024-07-11,3
63059,3,109.374681,-7.504687,2024-07-11,3
63060,3,109.375134,-7.504689,2024-07-11,3
63061,3,109.375587,-7.504691,2024-07-11,3
63062,3,109.37423,-7.504233,2024-07-11,3
63063,3,109.374683,-7.504235,2024-07-11,3
63064,3,109.375136,-7.504237,2024-07-11,3
63065,3,109.375589,-7.504238,2024-07-11,3
63066,3,109.374685,-7.503783,2024-07-11,3
63067,3,109.375138,-7.503785,2024-07-11,3
63068,3,109.375591,-7.503786,2024-07-11,3
63069,3,109.374686,-7.503331,2024-07-11,3
63070,3,109.352288,-7.435884,2024-07-11,3
63071,3,109.352741,-7.435885,2024-07-11,3
63072,3,109.353194,-7.435887,2024-07-11,3
63073,3,109.353647,-7.435889,2024-07-11,3
63074,3,109.35229,-7.435431,2024-07-11,3
63075,3,109.352743,-7.435433,2024-07-11,3
63076,3,109.353196,-7.435435,2024-07-11,3
63077,3,109.351839,-7.434978,2024-07-11,3
63078,3,109.352292,-7.434979,2024-07-11,3
63079,3,109.352745,-7.434981,2024-07-11,3
63080,3,109.353198,-7.434983,2024-07-11,3
63081,3,109.352746,-7.434529,2024-07-11,3
63082,3,109.2948,-7.427076,2024-07-11,3
63083,3,109.295253,-7.427078,2024-07-11,3
63084,3,109.295706,-7.42708,2024-07-11,3
63085,3,109.294801,-7.426624,2024-07-11,3
63086,3,109.295254,-7.426626,2024-07-11,3
63087,3,109.295707,-7.426628,2024-07-11,3
63088,3,109.294803,-7.426172,2024-07-11,3
63089,3,109.295256,-7.426174,2024-07-11,3
63090,3,109.295709,-7.426176,2024-07-11,3
63093,3,109.412564,-7.426609,2024-07-11,3
63094,3,109.413017,-7.426611,2024-07-11,3
63095,3,109.41347,-7.426612,2024-07-11,3
63097,3,109.294805,-7.42572,2024-07-11,3
63098,3,109.295258,-7.425722,2024-07-11,3
63099,3,109.295711,-7.425724,2024-07-11,3
63102,3,109.413018,-7.426158,2024-07-11,3
65975,3,109.449044,-7.595973,2024-07-11,3
65978,3,109.449018,-7.595938,2024-07-11,3
65979,3,109.449141,-7.595946,2024-07-11,3
65985,3,109.449021,-7.595877,2024-07-11,3
65986,3,109.448649,-7.595892,2024-07-11,3
65987,3,109.448519,-7.595919,2024-07-11,3
65988,3,109.449278,-7.595859,2024-07-11,3
65990,3,109.448921,-7.595837,2024-07-11,3
65992,3,109.449178,-7.595904,2024-07-11,3
65993,3,109.449586,-7.59593,2024-07-11,3
65994,3,109.449273,-7.595788,2024-07-11,3
65995,3,109.448925,-7.595766,2024-07-11,3
65996,3,109.44913,-7.595792,2024-07-11,3
65997,3,109.449272,-7.595727,2024-07-11,3
65998,3,109.448738,-7.595764,2024-07-11,3
65999,3,109.448777,-7.59586,2024-07-11,3
66000,3,109.448454,-7.59573,2024-07-11,3
66001,3,109.448526,-7.595733,2024-07-11,3
66002,3,109.449277,-7.595678,2024-07-11,3
66003,3,109.44959,-7.595826,2024-07-11,3
66004,3,109.449074,-7.595687,2024-07-11,3
66006,3,109.448922,-7.595662,2024-07-11,3
66008,3,109.449063,-7.595634,2024-07-11,3
66009,3,109.449591,-7.595739,2024-07-11,3
66010,3,109.449269,-7.595638,2024-07-11,3
66012,3,109.44874,-7.595672,2024-07-11,3
66014,3,109.44867,-7.595554,2024-07-11,3
66015,3,109.44892,-7.5956,2024-07-11,3
66016,3,109.448575,-7.595593,2024-07-11,3
66017,3,109.44848,-7.595601,2024-07-11,3
66019,3,109.449595,-7.595654,2024-07-11,3
66021,3,109.449054,-7.59557,2024-07-11,3
66022,3,109.448365,-7.595649,2024-07-11,3
66024,3,109.448816,-7.595611,2024-07-11,3
66027,3,109.449611,-7.595543,2024-07-11,3
66029,3,109.448807,-7.595479,2024-07-11,3
66033,3,109.449562,-7.595468,2024-07-11,3
66034,3,109.448642,-7.595469,2024-07-11,3
66035,3,109.448456,-7.595463,2024-07-11,3
66037,3,109.448671,-7.595389,2024-07-11,3
66038,3,109.449563,-7.595366,2024-07-11,3
66039,3,109.449182,-7.595513,2024-07-11,3
66040,3,109.448853,-7.595404,2024-07-11,3
66041,3,109.449576,-7.595251,2024-07-11,3
66043,3,109.448866,-7.595313,2024-07-11,3
66047,3,109.44918,-7.595359,2024-07-11,3
66054,3,109.4483,-7.595265,2024-07-11,3
66056,3,109.44837,-7.595319,2024-07-11,3
66058,3,109.449184,-7.595233,2024-07-11,3
66059,3,109.449596,-7.595124,2024-07-11,3
66060,3,109.448642,-7.595081,2024-07-11,3
66062,3,109.449217,-7.595097,2024-07-11,3
66063,3,109.448916,-7.595048,2024-07-11,3
66064,3,109.448869,-7.595118,2024-07-11,3
66065,3,109.448848,-7.595207,2024-07-11,3
66066,3,109.449605,-7.595025,2024-07-11,3
66067,3,109.448548,-7.59511,2024-07-11,3
66068,3,109.448687,-7.595082,2024-07-11,3
66069,3,109.448661,-7.595264,2024-07-11,3
66070,3,109.448526,-7.595255,2024-07-11,3
66074,3,109.448526,-7.595471,2024-07-11,3
66079,3,109.448394,-7.595054,2024-07-11,3
66080,3,109.448314,-7.595002,2024-07-11,3
66081,3,109.448295,-7.594996,2024-07-11,3
66082,3,109.449204,-7.594989,2024-07-11,3
66083,3,109.449003,-7.594983,2024-07-11,3
66084,3,109.449602,-7.594934,2024-07-11,3
66085,3,109.449186,-7.594916,2024-07-11,3
66086,3,109.448767,-7.594898,2024-07-11,3
66087,3,109.448469,-7.594896,2024-07-11,3
66088,3,109.449085,-7.594796,2024-07-11,3
66089,3,109.449287,-7.594769,2024-07-11,3
66090,3,109.448868,-7.594894,2024-07-11,3
